,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o,ksat2_f,thetar3_o,lambda2_f,lambda1_o,thetas1_o,lambda3_o,lambda1,ksat2,thetas1,thetas2_o,ksat1,genua3_o,genua2,genua2_f,thetas1_f,ksat3_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,genua1,thetas3_f,ksat3,lambda3_f,genua2_o,thetas2_f,thetar2_o,lambda2,thetar3_f,thetar1_f
854,158.702,159.455,159.327,159.2,159.467,171.425,159.455,159.498,159.45,159.455,159.455,159.455,146.692,159.455,173.295,159.455,159.455,159.455,157.819,165.541,1189.11,156.699,159.474,159.455,159.455,159.455,159.485,159.46,159.453,157.924,159.455,159.455,742.716,158.022,154.204,159.363,156.713,61765.2,159.455,159.454,159.455,159.455,159.455,236.445,160.166,159.48,159.455,12849.8,159.455,159.455,159.455,159.455,158.088,159.455,148.035,159.455,159.455,159.455,159.455,135.389,159.455,159.455,159.455,159.452,149.083,159.455,159.452,159.357,159.455,159.455,159.454,159.455,159.455,159.455,159.746,159.455,159.455,37.8678,159.455,159.455,159.455,159.455
855,152.244,152.14,152.161,152.181,152.146,150.257,152.14,152.132,152.14,152.14,152.14,152.14,150.217,152.14,165.789,152.14,152.14,152.14,152.51,164.333,1182.22,151.032,152.165,152.14,152.14,152.14,152.173,152.145,152.138,151.264,152.14,152.14,423.363,151.344,150.356,152.101,150.364,8558.99,152.14,152.139,152.14,152.139,152.14,246.739,152.994,152.171,152.14,12907.5,152.14,152.14,152.14,152.14,151.373,152.14,146.727,152.14,152.14,152.14,152.14,139.403,152.14,152.14,152.14,152.139,138.422,152.14,152.14,152.021,152.14,152.14,152.141,152.14,152.14,152.14,152.484,152.14,152.139,21.1163,152.14,152.14,152.14,152.14
856,130.47,129.978,130.061,130.144,129.982,127.349,129.978,129.95,129.981,129.978,129.978,129.978,131.007,129.978,143.87,129.978,129.978,129.978,130.93,144.114,1160.01,129.689,129.98,129.978,129.978,129.978,130.008,129.98,129.977,129.425,129.978,129.978,171.947,129.49,129.292,129.959,129.173,61775.2,129.978,129.977,129.978,129.978,129.978,208.874,130.23,129.982,129.978,12832.4,129.978,129.978,129.978,129.978,129.506,129.978,127.048,129.978,129.978,129.978,129.978,123.489,129.978,129.978,129.978,129.981,120.086,129.978,129.975,129.947,129.978,129.978,129.977,129.978,129.978,129.978,130.115,129.978,129.978,13.0526,129.978,129.978,129.978,129.978
857,126.88,126.785,126.799,126.814,126.788,124.642,126.785,126.781,126.786,126.785,126.785,126.785,128.674,126.785,140.683,126.785,126.785,126.785,127.958,141.72,1156.92,126.934,126.787,126.785,126.785,126.785,126.819,126.788,126.785,126.41,126.785,126.785,145.443,126.464,126.454,126.775,126.262,8561.98,126.785,126.785,126.785,126.785,126.785,206.283,127.036,126.79,126.785,12831.5,126.785,126.785,126.785,126.785,126.48,126.785,124.387,126.785,126.785,126.785,126.785,122.208,126.785,126.785,126.785,126.788,116.253,126.785,126.786,126.754,126.785,126.785,126.787,126.785,126.785,126.785,126.921,126.785,126.785,10.4643,126.785,126.785,126.785,126.785
858,125.186,125.143,125.15,125.157,125.145,123.494,125.143,125.14,125.143,125.143,125.143,125.143,127.215,125.143,139.035,125.143,125.143,125.143,126.414,140.461,1155.32,125.529,125.144,125.143,125.143,125.143,125.173,125.145,125.142,124.874,125.143,125.143,134.894,124.92,124.966,125.137,124.784,61752.4,125.143,125.142,125.143,125.143,125.143,204.974,125.394,125.147,125.143,12831.2,125.143,125.143,125.143,125.143,124.934,125.143,123.56,125.143,125.143,125.143,125.143,121.53,125.143,125.143,125.143,125.147,114.481,125.143,125.14,125.111,125.143,125.143,125.141,125.143,125.143,125.143,125.279,125.143,125.143,9.18293,125.143,125.143,125.143,125.143
859,124.287,124.262,124.266,124.27,124.263,123.013,124.262,124.261,124.262,124.262,124.262,124.262,126.258,124.262,138.154,124.262,124.262,124.262,125.559,139.747,1154.45,124.757,124.264,124.262,124.262,124.262,124.296,124.265,124.262,124.063,124.262,124.262,136.16,124.102,124.247,124.259,123.995,8584.87,124.262,124.261,124.262,124.262,124.262,204.515,124.514,124.267,124.262,12831.3,124.262,124.262,124.262,124.262,124.119,124.262,122.532,124.262,124.262,124.262,124.262,121.15,124.262,124.262,124.262,124.266,114.183,124.262,124.263,124.231,124.262,124.262,124.264,124.262,124.262,124.262,124.398,124.262,124.262,8.51131,124.262,124.262,124.262,124.262
860,156.124,156.833,156.712,156.592,155.48,167.335,156.833,156.873,156.829,156.833,156.833,156.833,145.969,156.833,170.737,156.833,156.833,156.833,155.814,163.858,1186.62,154.188,156.835,156.833,156.833,156.833,156.863,156.835,156.832,155.203,156.833,156.833,684.961,155.316,151.744,156.728,154.511,61780.7,156.833,156.832,156.833,156.833,156.833,231.118,157.173,156.837,156.833,12839.0,156.833,156.833,156.833,156.833,155.366,156.833,146.146,156.833,156.833,156.833,156.833,133.49,156.833,156.833,156.833,156.833,147.52,156.833,156.83,156.802,156.833,156.833,156.832,156.833,156.833,156.833,156.969,156.833,156.833,36.7479,156.833,156.833,156.833,156.833
861,152.12,152.065,152.078,152.089,151.45,149.821,152.065,152.061,152.066,152.065,152.065,152.065,151.274,152.065,165.728,152.065,152.065,152.065,152.626,164.568,1182.21,151.127,152.09,152.065,152.065,152.065,152.099,152.07,152.064,151.129,152.065,152.065,419.246,151.221,150.34,152.021,150.299,8552.9,152.065,152.064,152.065,152.065,152.065,246.493,152.916,152.097,152.065,12907.0,152.065,152.065,152.065,152.065,151.248,152.065,146.854,152.065,152.065,152.065,152.065,139.425,152.065,152.065,152.065,152.066,138.267,152.065,152.066,151.947,152.065,152.065,152.066,152.065,152.065,152.065,152.408,152.065,152.065,20.9525,152.065,152.065,152.065,152.065
862,130.648,130.161,130.244,130.326,130.097,127.403,130.161,130.133,130.164,130.161,130.161,130.161,131.956,130.161,144.056,130.161,130.161,130.161,131.159,144.374,1160.2,130.027,130.163,130.161,130.161,130.161,130.191,130.163,130.16,129.57,130.161,130.161,180.686,129.645,129.613,130.14,129.358,61741.3,130.161,130.16,130.161,130.161,130.161,209.34,130.422,130.165,130.161,12832.1,130.161,130.161,130.161,130.161,129.661,130.161,127.257,130.161,130.161,130.161,130.161,123.634,130.161,130.161,130.161,130.165,119.187,130.161,130.158,130.129,130.161,130.161,130.16,130.161,130.161,130.161,130.298,130.161,130.161,13.0856,130.161,130.161,130.161,130.161
863,127.012,126.916,126.93,126.945,127.002,124.675,126.916,126.911,126.916,126.916,126.916,126.916,129.398,126.916,140.816,126.916,126.916,126.916,128.113,141.894,1157.05,127.233,126.918,126.916,126.916,126.916,126.95,126.918,126.915,126.515,126.916,126.916,151.772,126.577,126.654,126.905,126.397,8562.77,126.916,126.915,126.916,126.916,126.916,206.681,127.265,126.92,126.916,12831.5,126.916,126.916,126.916,126.916,126.595,126.916,124.535,126.916,126.916,126.916,126.916,122.316,126.916,126.916,126.916,126.919,116.053,126.916,126.917,126.885,126.916,126.916,126.917,126.916,126.916,126.916,127.053,126.916,126.916,10.4959,126.916,126.916,126.916,126.916
864,125.287,125.243,125.25,125.257,125.385,123.525,125.243,125.241,125.243,125.243,125.243,125.243,127.785,125.243,139.137,125.243,125.243,125.243,126.528,140.588,1155.41,125.791,125.245,125.243,125.243,125.243,125.273,125.245,125.243,124.957,125.243,125.243,136.719,125.009,125.118,125.236,124.89,61745.1,125.243,125.242,125.243,125.243,125.243,205.197,125.496,125.247,125.243,12831.2,125.243,125.243,125.243,125.243,125.024,125.243,123.663,125.243,125.243,125.243,125.243,121.615,125.243,125.243,125.243,125.248,114.198,125.243,125.24,125.212,125.243,125.243,125.242,125.243,125.243,125.243,125.379,125.243,125.243,9.20897,125.243,125.243,125.243,125.243
865,124.28,124.254,124.258,124.263,124.327,122.925,124.254,124.253,124.254,124.254,124.254,124.254,126.65,124.254,138.15,124.254,124.254,124.254,125.584,139.798,1154.45,124.931,124.256,124.254,124.254,124.254,124.288,124.257,124.254,124.042,124.254,124.254,131.181,124.086,124.186,124.25,124.005,8566.98,124.254,124.253,124.254,124.254,124.254,204.381,124.509,124.259,124.254,12831.2,124.254,124.254,124.254,124.254,124.105,124.254,122.562,124.254,124.254,124.254,124.254,121.174,124.254,124.254,124.254,124.258,113.437,124.254,124.255,124.223,124.254,124.254,124.255,124.254,124.254,124.254,124.391,124.254,124.254,8.48915,124.254,124.254,124.254,124.254
866,123.653,123.636,123.639,123.642,123.677,122.595,123.636,123.635,123.636,123.636,123.636,123.636,125.826,123.636,137.527,123.636,123.636,123.636,124.991,139.296,1153.85,124.371,123.638,123.636,123.636,123.636,123.667,123.639,123.636,123.474,123.636,123.636,127.693,123.512,123.599,123.633,123.454,61761.3,123.636,123.635,123.636,123.636,123.636,203.851,123.889,123.641,123.636,12831.2,123.636,123.636,123.636,123.636,123.529,123.636,122.451,123.636,123.636,123.636,123.636,120.889,123.636,123.636,123.636,123.642,113.014,123.636,123.633,123.605,123.636,123.636,123.635,123.636,123.636,123.636,123.773,123.636,123.636,8.05266,123.636,123.636,123.636,123.636
867,123.229,123.218,123.22,123.222,123.258,122.384,123.218,123.217,123.218,123.218,123.218,123.218,125.194,123.218,137.11,123.218,123.218,123.218,124.588,138.95,1153.44,123.977,123.22,123.218,123.218,123.218,123.252,123.22,123.218,123.091,123.218,123.218,125.884,123.123,123.199,123.216,123.082,8593.25,123.218,123.217,123.218,123.218,123.218,203.507,123.471,123.222,123.218,12831.4,123.218,123.218,123.218,123.218,123.145,123.218,121.781,123.218,123.218,123.218,123.218,120.685,123.218,123.218,123.218,123.222,113.282,123.218,123.219,123.186,123.218,123.218,123.219,123.218,123.218,123.218,123.355,123.218,123.218,7.77086,123.218,123.218,123.218,123.218
868,122.941,122.934,122.935,122.936,122.989,122.26,122.934,122.933,122.934,122.934,122.934,122.934,124.709,122.934,136.821,122.934,122.934,122.934,124.312,138.713,1153.16,123.689,122.935,122.934,122.934,122.934,122.964,122.936,122.933,122.832,122.934,122.934,124.827,122.86,122.926,122.932,122.83,61772.1,122.934,122.932,122.934,122.933,122.934,203.281,123.187,122.938,122.934,12831.2,122.934,122.934,122.934,122.934,122.88,122.934,121.899,122.934,122.934,122.934,122.934,120.545,122.934,122.934,122.934,122.939,112.798,122.934,122.931,122.902,122.934,122.934,122.932,122.934,122.934,122.934,123.07,122.934,122.933,7.57974,122.934,122.934,122.934,122.934
869,122.808,122.803,122.804,122.805,122.944,122.275,122.803,122.803,122.803,122.803,122.803,122.803,124.378,122.803,136.691,122.803,122.803,122.803,124.163,138.572,1153.02,123.525,122.805,122.803,122.803,122.803,122.838,122.806,122.803,122.72,122.803,122.803,130.913,122.745,122.874,122.803,122.71,8575.9,122.803,122.803,122.803,122.803,122.803,203.394,123.057,122.808,122.803,12831.1,122.803,122.803,122.803,122.803,122.769,122.803,121.422,122.803,122.803,122.803,122.803,120.473,122.803,122.803,122.803,122.808,112.439,122.803,122.804,122.772,122.803,122.803,122.805,122.803,122.803,122.803,122.94,122.803,122.803,7.48761,122.803,122.803,122.803,122.803
870,122.642,122.638,122.639,122.64,122.862,122.191,122.638,122.638,122.638,122.638,122.638,122.638,124.061,122.638,136.522,122.638,122.638,122.638,124.008,138.441,1152.86,123.339,122.64,122.638,122.638,122.638,122.669,122.641,122.638,122.57,122.638,122.638,132.182,122.591,122.703,122.638,122.565,61754.5,122.638,122.637,122.638,122.638,122.638,203.422,123.047,122.643,122.638,12831.0,122.638,122.638,122.638,122.638,122.613,122.638,121.631,122.638,122.638,122.638,122.638,120.392,122.638,122.638,122.638,122.644,111.759,122.638,122.635,122.607,122.638,122.638,122.637,122.638,122.638,122.638,122.781,122.638,122.638,7.37797,122.638,122.638,122.638,122.638
871,122.504,122.5,122.501,122.502,122.663,122.113,122.5,122.5,122.5,122.5,122.5,122.5,123.788,122.5,136.387,122.5,122.5,122.5,123.878,138.328,1152.73,123.183,122.502,122.5,122.5,122.5,122.535,122.503,122.5,122.443,122.5,122.5,126.239,122.462,122.552,122.5,122.442,8569.55,122.5,122.5,122.5,122.5,122.5,203.085,122.758,122.505,122.5,12831.0,122.5,122.5,122.5,122.5,122.487,122.5,121.189,122.5,122.5,122.5,122.5,120.317,122.5,122.5,122.5,122.505,111.624,122.5,122.501,122.469,122.5,122.5,122.502,122.5,122.5,122.5,122.638,122.5,122.5,7.29538,122.5,122.5,122.5,122.5
872,122.403,122.4,122.401,122.401,122.5,122.069,122.4,122.4,122.4,122.4,122.4,122.4,123.567,122.4,136.283,122.4,122.4,122.4,123.784,138.246,1152.63,123.057,122.402,122.4,122.4,122.4,122.431,122.403,122.4,122.352,122.4,122.4,124.543,122.368,122.443,122.4,122.354,61760.9,122.4,122.399,122.4,122.4,122.4,202.947,122.654,122.405,122.4,12831.0,122.4,122.4,122.4,122.4,122.392,122.4,121.447,122.4,122.4,122.4,122.4,120.264,122.4,122.4,122.4,122.406,111.575,122.4,122.397,122.369,122.4,122.4,122.399,122.4,122.4,122.4,122.538,122.4,122.4,7.23291,122.4,122.4,122.4,122.4
873,122.318,122.316,122.316,122.316,122.387,122.025,122.316,122.316,122.316,122.316,122.316,122.316,123.376,122.316,136.201,122.316,122.316,122.316,123.703,138.174,1152.56,122.948,122.318,122.316,122.316,122.316,122.35,122.318,122.316,122.274,122.316,122.316,123.825,122.289,122.352,122.315,122.278,8560.59,122.316,122.315,122.316,122.316,122.316,202.854,122.57,122.32,122.316,12830.9,122.316,122.316,122.316,122.316,122.316,122.316,121.034,122.316,122.316,122.316,122.316,120.215,122.316,122.316,122.316,122.32,111.141,122.316,122.316,122.284,122.316,122.316,122.317,122.316,122.316,122.316,122.453,122.316,122.316,7.18457,122.316,122.316,122.316,122.316
874,122.41,122.41,122.41,122.41,122.47,122.238,122.41,122.41,122.41,122.41,122.41,122.41,123.328,122.41,136.29,122.41,122.41,122.41,123.751,138.184,1152.62,122.98,122.412,122.41,122.41,122.41,122.441,122.413,122.41,122.374,122.41,122.41,136.938,122.387,122.53,122.41,122.355,61742.0,122.41,122.409,122.41,122.41,122.41,203.232,122.664,122.415,122.41,12830.8,122.41,122.41,122.41,122.41,122.412,122.41,121.38,122.41,122.41,122.41,122.41,120.242,122.41,122.41,122.41,122.416,110.95,122.41,122.407,122.378,122.41,122.41,122.409,122.41,122.41,122.41,122.547,122.41,122.41,7.24133,122.41,122.41,122.41,122.41
875,134.217,134.485,134.439,134.394,134.572,140.067,134.485,134.5,134.483,134.485,134.485,134.485,130.401,134.485,148.354,134.485,134.485,134.485,133.879,144.912,1164.46,134.0,134.501,134.485,134.485,134.485,134.519,134.49,134.484,133.913,134.485,134.485,384.866,133.925,132.343,134.44,133.527,8575.59,134.485,134.484,134.485,134.485,134.485,214.507,135.097,134.507,134.485,12834.4,134.485,134.485,134.485,134.485,133.953,134.485,126.421,134.485,134.485,134.485,134.485,124.826,134.485,134.485,134.485,134.486,123.726,134.485,134.486,134.398,134.485,134.485,134.486,134.485,134.485,134.485,134.751,134.485,134.485,17.6852,134.485,134.485,134.485,134.485
876,168.714,169.478,169.349,169.221,169.543,180.301,169.478,169.521,169.473,169.478,169.478,169.478,155.042,169.478,183.249,169.478,169.478,169.478,167.201,172.793,1199.09,165.997,169.501,169.478,169.478,169.478,169.507,169.483,169.476,167.45,169.478,169.478,824.664,167.469,162.944,169.359,166.013,61777.4,169.478,169.477,169.478,169.478,169.478,250.747,170.264,169.507,169.478,12875.5,169.478,169.478,169.478,169.478,167.62,169.478,153.323,169.478,169.478,169.478,169.478,141.512,169.478,169.478,169.478,169.475,158.277,169.478,169.475,169.366,169.478,169.478,169.476,169.478,169.478,169.478,169.804,169.478,169.478,42.4816,169.478,169.478,169.478,169.478
877,219.948,221.001,220.826,220.651,221.043,235.063,221.001,221.06,220.995,221.001,221.001,221.001,194.378,221.001,234.734,221.001,221.001,221.001,218.343,219.06,1250.34,212.342,221.027,221.001,221.001,221.001,221.035,221.007,220.999,217.395,221.001,221.001,1403.68,217.525,210.667,220.82,215.103,8572.3,221.001,221.001,221.001,221.001,221.001,299.76,221.842,221.034,221.001,12918.8,221.001,221.001,221.001,221.001,217.884,221.001,200.017,221.001,221.001,221.001,221.001,167.835,221.001,221.001,221.001,220.994,209.13,221.001,221.002,220.882,221.001,221.001,221.003,221.001,221.001,221.001,221.343,221.001,221.001,81.8995,221.001,221.001,221.001,221.001
878,178.369,177.591,177.728,177.862,177.61,170.15,177.591,177.545,177.596,177.591,177.591,177.591,177.278,177.591,191.139,177.591,177.591,177.591,177.871,187.804,1207.79,174.587,177.62,177.591,177.591,177.591,177.621,177.596,177.59,175.928,177.591,177.591,609.284,176.006,175.835,177.531,175.485,61734.0,177.591,177.59,177.591,177.591,177.591,279.21,178.533,177.627,177.591,12955.9,177.591,177.591,177.591,177.591,176.162,177.591,170.303,177.591,177.591,177.591,177.591,155.725,177.591,177.591,177.591,177.591,162.003,177.591,177.588,177.464,177.591,177.591,177.59,177.591,177.591,177.591,177.946,177.591,177.591,35.2489,177.591,177.591,177.591,177.591
879,137.727,136.832,136.981,137.13,136.843,130.637,136.832,136.783,136.837,136.832,136.832,136.832,141.581,136.832,150.765,136.832,136.832,136.832,137.813,150.333,1166.8,136.167,136.834,136.832,136.832,136.832,136.866,136.835,136.831,135.942,136.832,136.832,196.699,135.991,135.88,136.808,135.49,8576.14,136.832,136.831,136.832,136.832,136.832,213.915,137.089,136.837,136.832,12833.1,136.832,136.832,136.832,136.832,136.086,136.832,132.934,136.832,136.832,136.832,136.832,127.271,136.832,136.832,136.832,136.834,126.734,136.832,136.833,136.8,136.832,136.832,136.833,136.832,136.832,136.832,136.97,136.832,136.832,18.4897,136.832,136.832,136.832,136.832
880,130.504,130.313,130.341,130.371,130.32,126.008,130.313,130.304,130.314,130.313,130.313,130.313,135.752,130.313,144.235,130.313,130.313,130.313,131.523,145.013,1160.42,130.704,130.315,130.313,130.313,130.313,130.344,130.316,130.313,129.786,130.313,130.313,154.87,129.819,129.898,130.302,129.525,61775.0,130.313,130.312,130.313,130.313,130.313,208.853,130.569,130.318,130.313,12832.2,130.313,130.313,130.313,130.313,129.885,130.313,128.102,130.313,130.313,130.313,130.313,124.323,130.313,130.313,130.313,130.317,120.455,130.313,130.31,130.281,130.313,130.313,130.312,130.313,130.313,130.313,130.451,130.313,130.313,13.2736,130.313,130.313,130.313,130.313
881,127.261,127.176,127.189,127.203,127.18,124.154,127.176,127.171,127.176,127.176,127.176,127.176,132.25,127.176,141.093,127.176,127.176,127.176,128.477,142.402,1157.35,128.069,127.178,127.176,127.176,127.176,127.21,127.178,127.175,126.841,127.176,127.176,139.266,126.864,126.972,127.17,126.679,8593.67,127.176,127.175,127.176,127.176,127.176,206.462,127.431,127.18,127.176,12831.9,127.176,127.176,127.176,127.176,126.919,127.176,125.243,127.176,127.176,127.176,127.176,122.832,127.176,127.176,127.176,127.179,117.588,127.176,127.176,127.144,127.176,127.176,127.177,127.176,127.176,127.176,127.314,127.176,127.176,10.8456,127.176,127.176,127.176,127.176
882,125.507,125.46,125.467,125.475,125.463,123.277,125.46,125.457,125.46,125.46,125.46,125.46,129.944,125.46,139.367,125.46,125.46,125.46,126.804,140.95,1155.66,126.579,125.462,125.46,125.46,125.46,125.49,125.462,125.46,125.235,125.46,125.46,132.229,125.252,125.353,125.456,125.131,61786.8,125.46,125.459,125.46,125.46,125.46,205.165,125.716,125.464,125.46,12831.8,125.46,125.46,125.46,125.46,125.296,125.46,124.149,125.46,125.46,125.46,125.46,121.977,125.46,125.46,125.46,125.465,115.929,125.46,125.457,125.428,125.46,125.46,125.459,125.46,125.46,125.46,125.598,125.46,125.46,9.5497,125.46,125.46,125.46,125.46
883,124.454,124.426,124.43,124.435,124.428,122.794,124.426,124.424,124.426,124.426,124.426,124.426,128.324,124.426,138.331,124.426,124.426,124.426,125.792,140.061,1154.64,125.637,124.427,124.426,124.426,124.426,124.46,124.428,124.425,124.269,124.426,124.426,128.592,124.281,124.368,124.423,124.199,8584.78,124.426,124.425,124.426,124.425,124.426,204.394,124.682,124.43,124.426,12831.5,124.426,124.426,124.426,124.426,124.323,124.426,122.945,124.426,124.426,124.426,124.426,121.437,124.426,124.426,124.426,124.43,114.532,124.426,124.426,124.394,124.426,124.426,124.427,124.426,124.426,124.426,124.564,124.426,124.425,8.78792,124.426,124.426,124.426,124.426
884,123.787,123.769,123.772,123.775,123.771,122.52,123.769,123.768,123.769,123.769,123.769,123.769,127.148,123.769,137.667,123.769,123.769,123.769,125.147,139.49,1153.99,124.995,123.77,123.769,123.769,123.769,123.799,123.771,123.768,123.655,123.769,123.769,126.499,123.665,123.739,123.767,123.607,61769.4,123.769,123.768,123.769,123.768,123.769,203.896,124.025,123.773,123.769,12831.4,123.769,123.769,123.769,123.769,123.701,123.769,122.708,123.769,123.769,123.769,123.769,121.084,123.769,123.769,123.769,123.774,113.567,123.769,123.766,123.737,123.769,123.769,123.767,123.769,123.769,123.769,123.907,123.769,123.769,8.30663,123.769,123.769,123.769,123.769
885,123.333,123.32,123.322,123.324,123.322,122.337,123.32,123.32,123.32,123.32,123.32,123.32,126.256,123.32,137.219,123.32,123.32,123.32,124.705,139.096,1153.56,124.528,123.322,123.32,123.32,123.32,123.354,123.323,123.32,123.236,123.32,123.32,125.214,123.243,123.306,123.319,123.202,8599.38,123.32,123.319,123.32,123.32,123.32,203.558,123.577,123.325,123.32,12831.6,123.32,123.32,123.32,123.32,123.28,123.32,122.007,123.32,123.32,123.32,123.32,120.833,123.32,123.32,123.32,123.324,113.665,123.32,123.321,123.288,123.32,123.32,123.321,123.32,123.32,123.32,123.458,123.32,123.32,7.98511,123.32,123.32,123.32,123.32
886,123.02,123.012,123.013,123.014,123.013,122.227,123.012,123.011,123.012,123.012,123.012,123.012,125.573,123.012,136.904,123.012,123.012,123.012,124.401,138.823,1153.25,124.175,123.013,123.012,123.012,123.012,123.042,123.014,123.011,122.947,123.012,123.012,124.371,122.953,123.008,123.011,122.923,61788.5,123.012,123.01,123.012,123.011,123.012,203.319,123.268,123.016,123.012,12831.5,123.012,123.012,123.012,123.012,122.986,123.012,122.049,123.012,123.012,123.012,123.012,120.657,123.012,123.012,123.012,123.017,113.387,123.012,123.009,122.979,123.012,123.012,123.01,123.012,123.012,123.012,123.15,123.012,123.011,7.76064,123.012,123.012,123.012,123.012
887,122.788,122.782,122.783,122.784,122.784,122.139,122.782,122.781,122.782,122.782,122.782,122.782,125.028,122.782,136.676,122.782,122.782,122.782,124.174,138.617,1153.03,123.895,122.784,122.782,122.782,122.782,122.816,122.784,122.782,122.731,122.782,122.782,123.791,122.736,122.784,122.781,122.714,8573.69,122.782,122.781,122.782,122.782,122.782,203.144,123.039,122.786,122.782,12831.2,122.782,122.782,122.782,122.782,122.771,122.782,121.514,122.782,122.782,122.782,122.782,120.521,122.782,122.782,122.782,122.786,112.426,122.782,122.782,122.75,122.782,122.782,122.783,122.782,122.782,122.782,122.92,122.782,122.782,7.59821,122.782,122.782,122.782,122.782
888,122.622,122.617,122.618,122.618,122.619,122.088,122.617,122.617,122.617,122.617,122.617,122.617,124.598,122.617,136.506,122.617,122.617,122.617,124.011,138.469,1152.86,123.671,122.619,122.617,122.617,122.617,122.647,122.619,122.617,122.577,122.617,122.617,123.396,122.581,122.624,122.617,122.565,61757.9,122.617,122.616,122.617,122.617,122.617,203.015,122.874,122.622,122.617,12831.1,122.617,122.617,122.617,122.617,122.612,122.617,121.687,122.617,122.617,122.617,122.617,120.424,122.617,122.617,122.617,122.623,111.883,122.617,122.614,122.585,122.617,122.617,122.616,122.617,122.617,122.617,122.755,122.617,122.617,7.47715,122.617,122.617,122.617,122.617
889,122.489,122.485,122.485,122.486,122.486,122.039,122.485,122.485,122.485,122.485,122.485,122.485,124.241,122.485,136.376,122.485,122.485,122.485,123.881,138.35,1152.73,123.485,122.487,122.485,122.485,122.485,122.519,122.487,122.485,122.452,122.485,122.485,123.092,122.456,122.495,122.485,122.443,8573.99,122.485,122.484,122.485,122.485,122.485,202.915,122.742,122.489,122.485,12831.1,122.485,122.485,122.485,122.485,122.489,122.485,121.248,122.485,122.485,122.485,122.485,120.342,122.485,122.485,122.485,122.489,111.826,122.485,122.486,122.453,122.485,122.485,122.486,122.485,122.485,122.485,122.623,122.485,122.485,7.38467,122.485,122.485,122.485,122.485
890,122.391,122.389,122.389,122.389,122.39,122.014,122.389,122.388,122.389,122.389,122.389,122.389,123.953,122.389,136.275,122.389,122.389,122.389,123.785,138.263,1152.64,123.33,122.39,122.389,122.389,122.389,122.419,122.391,122.388,122.362,122.389,122.388,122.875,122.365,122.401,122.388,122.355,61765.4,122.389,122.387,122.389,122.388,122.389,202.836,122.646,122.393,122.389,12831.2,122.389,122.389,122.389,122.389,122.395,122.389,121.481,122.389,122.389,122.389,122.389,120.284,122.389,122.389,122.389,122.394,111.791,122.389,122.386,122.356,122.389,122.389,122.387,122.389,122.389,122.389,122.527,122.389,122.388,7.31252,122.389,122.389,122.389,122.389
891,122.308,122.306,122.306,122.307,122.307,121.982,122.306,122.306,122.306,122.306,122.306,122.306,123.706,122.306,136.195,122.306,122.306,122.306,123.703,138.187,1152.56,123.196,122.308,122.306,122.306,122.306,122.34,122.309,122.306,122.284,122.306,122.306,122.703,122.286,122.32,122.306,122.279,8561.51,122.306,122.305,122.306,122.306,122.306,202.774,122.564,122.311,122.306,12831.1,122.306,122.306,122.306,122.306,122.319,122.306,121.069,122.306,122.306,122.306,122.306,120.231,122.306,122.306,122.306,122.31,111.209,122.306,122.307,122.274,122.306,122.306,122.307,122.306,122.306,122.306,122.445,122.306,122.306,7.25521,122.306,122.306,122.306,122.306
892,123.394,123.419,123.415,123.411,123.42,123.82,123.419,123.42,123.419,123.419,123.419,123.419,124.327,123.419,137.304,123.419,123.419,123.419,124.503,138.731,1153.59,124.149,123.421,123.419,123.419,123.419,123.45,123.422,123.419,123.4,123.419,123.419,169.729,123.402,123.46,123.418,123.319,61743.5,123.419,123.418,123.419,123.419,123.419,204.399,123.677,123.424,123.419,12831.3,123.419,123.419,123.419,123.419,123.432,123.419,121.855,123.419,123.419,123.419,123.419,120.712,123.419,123.419,123.419,123.425,112.004,123.419,123.416,123.387,123.419,123.419,123.418,123.419,123.419,123.419,123.558,123.419,123.419,8.18461,123.419,123.419,123.419,123.419
893,148.368,148.93,148.834,148.74,147.264,158.725,148.93,148.962,148.926,148.93,148.93,148.93,139.857,148.93,162.803,148.93,148.93,148.93,147.516,156.139,1178.77,147.481,148.948,148.93,148.93,148.93,148.964,148.935,148.929,147.847,148.93,148.93,599.344,147.849,144.898,148.864,147.077,8573.7,148.93,148.929,148.93,148.93,148.93,227.33,149.616,148.954,148.93,12844.2,148.93,148.93,148.93,148.93,147.938,148.93,136.697,148.93,148.93,148.93,148.93,130.832,148.93,148.93,148.93,148.93,138.057,148.93,148.931,148.838,148.93,148.93,148.931,148.93,148.93,148.93,149.212,148.93,148.93,29.4037,148.93,148.93,148.93,148.93
