F_obj:,0.5209726887627898,0.5043803554297233,0.5043081632014791,0.4995959895411036,0.4988541117092089,0.4988541021922882,0.48688310956597936,0.4691103986745937,0.4690380906045777,0.468226264512251,0.466989691382645,0.46290897756388305,0.4602441896127971,0.46024016536527146,0.4595597543934109,0.4581928903111758,0.4581906077996515,0.4581902723336395,0.4581854680179318,0.3983813378699178,0.39810092357520166,0.3965322161074849,0.396529381062119
UpperZoneTimeConstant,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,21.811353414268332,9.890469415017819,9.890469415017819,9.890469415017819,9.890469415017819
LowerZoneTimeConstant,5020.0,5020.0,5020.0,2251.274144519539,2021.00115579097,2021.00115579097,2021.00115579097,2021.00115579097,2021.00115579097,2021.00115579097,2021.00115579097,2021.00115579097,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301,549.4796455824301
GwPercValue,0.546077926422345,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.45103190661983716,0.9529813743290575,0.9529813743290575,0.9529813743290575,0.9529813743290575,1.1682654156941918,1.4747386992945701,1.4747386992945701,1.4747386992945701,1.4747386992945701,1.4747386992945701,1.4747386992945701,1.4747386992945701,1.4747386992945701
LZThreshold,15.0,18.33770445862323,22.78458425517851,14.159970866575698,17.200260665304352,17.200260665304352,17.200260665304352,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,24.29117868135893,27.29286110696276,28.67962583409484,28.67962583409484
b_Xinanjiang,2.505,2.263476035865838,3.5309970827528248,3.5309970827528248,3.5309970827528248,3.5309970827528248,3.5309970827528248,3.5309970827528248,2.8786166145189056,2.8786166145189056,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581,2.932745640651581
PowerPrefFlow,6.077482225585795,6.077482225585795,4.720074764108151,4.720074764108151,2.931282852062404,2.931282852062404,2.931282852062404,2.931282852062404,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,1.162143146461124,0.9910476672951973,0.9910476672951973
SnowMeltCoef,3.5537830748330235,3.5537830748330235,3.5537830748330235,3.5537830748330235,4.207610879806356,4.207610879806356,4.207610879806356,4.207610879806356,3.909014744957672,3.3429950509056057,3.3429950509056057,3.3429950509056057,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224,3.675248944532224
CalChanMan,1.25,0.8697583352823308,0.562423364957778,0.562423364957778,0.972112673487064,1.3310375268970691,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576,1.3743108413208576
CalChanMan2,3.1113487400685136,3.2663413571397095,3.2663413571397095,3.2663413571397095,2.0560046967246297,2.0560046967246297,2.0560046967246297,3.277545721279992,3.277545721279992,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.7894111992848423,2.033006569602345,2.033006569602345,0.8606680495767594
LakeMultiplier,1.1262028432665632,1.1262028432665632,0.7209001261307033,0.7209001261307033,0.7209001261307033,0.7209001261307033,0.7209001261307033,0.7209001261307033,0.7209001261307033,0.6113448886666876,0.6113448886666876,0.6113448886666876,0.6113448886666876,0.6113448886666876,0.6688858102038712,0.6688858102038712,0.6688858102038712,0.6688858102038712,0.6688858102038712,0.6688858102038712,0.6688858102038712,0.6688858102038712,0.6688858102038712
adjust_Normal_Flood,0.6176767060283804,0.6176767060283804,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.49016549998330994,0.30845044877165795,0.30845044877165795,0.30845044877165795,0.12422582413797614,0.12422582413797614,0.12422582413797614,0.17595168516400192,0.17595168516400192,0.14308913568773787,0.14308913568773787
