hordatahora,horleitura,ls_sim
2013-05-31,69.72584375,83.4336
2013-06-01,67.66371875,81.6577
2013-06-02,66.10640625,96.3684
2013-06-03,87.84166666666665,123.038
2013-06-04,89.25598958333335,118.987
2013-06-05,89.93608333333333,112.018
2013-06-06,87.91653124999999,102.899
2013-06-07,83.17484375,92.5548
2013-06-08,72.52407291666667,82.2452
2013-06-09,58.9945625,72.7472
2013-06-10,49.01203125,64.0983
2013-06-11,43.48822916666666,57.0531
2013-06-12,40.3118125,55.9744
2013-06-13,41.00388541666667,50.5541
2013-06-14,53.53577083333334,45.5241
2013-06-15,53.10265625,40.7857
2013-06-16,46.60435416666667,50.7191
2013-06-17,42.32833333333333,70.5218
2013-06-18,76.90082291666667,73.3363
2013-06-19,82.68832291666666,72.0658
2013-06-20,89.58679166666667,112.892
