hordatahora,horleitura,ls_sim
2013-01-01,88.70762222222221,115.141
2013-01-02,98.6390625,107.466
2013-01-03,105.6921875,97.7322
2013-01-04,109.14375,80.9002
2013-01-05,108.47395833333331,65.3724
2013-01-06,106.15729166666668,52.3452
2013-01-07,102.8484375,48.0749
2013-01-08,97.2229411764706,41.8606
2013-01-09,90.9134375,46.8435
2013-01-10,80.66425531914894,47.9
2013-01-11,64.74907291666666,42.0686
2013-01-12,51.39202083333333,35.8492
2013-01-13,42.98616666666666,31.4404
2013-01-14,38.31601041666666,32.5325
2013-01-15,36.60427083333334,40.2708
2013-01-16,41.80439583333334,41.484
2013-01-17,47.376875000000005,43.3113
2013-01-18,41.85836458333333,42.954
2013-01-19,45.61782291666666,50.2353
2013-01-20,46.50346875,47.076
2013-01-21,48.5654375,45.3758
2013-01-22,49.509687500000005,46.1361
2013-01-23,41.2730625,43.081
2013-01-24,34.4353125,38.0735
2013-01-25,30.6309375,34.5932
2013-01-26,29.02959375,32.9345
2013-01-27,28.67434375,31.3851
2013-01-28,27.248218750000003,30.0287
2013-01-29,24.18828125,28.8315
2013-01-30,22.4625,27.8017
2013-01-31,21.65234375,26.928
2013-02-01,20.5625,26.1756
2013-02-02,19.87421875,46.0717
2013-02-03,19.278125,84.2343
2013-02-04,24.37648958333333,99.812
2013-02-05,58.07114583333333,96.57
2013-02-06,69.9951875,91.087
2013-02-07,71.22125,97.566
2013-02-08,73.55978125,116.63
2013-02-09,89.70284375,121.538
2013-02-10,94.97708333333333,123.045
2013-02-11,100.09427083333333,126.582
2013-02-12,105.21302083333336,126.278
2013-02-13,106.24166666666667,121.714
2013-02-14,105.15364583333331,113.089
2013-02-15,102.7171875,107.951
2013-02-16,100.70885416666664,100.048
2013-02-17,97.00625,101.657
2013-02-18,95.175,117.433
2013-02-19,99.31354166666668,142.74
2013-02-20,100.1078125,148.124
2013-02-21,99.03854166666667,146.277
2013-02-22,101.840625,134.428
2013-02-23,105.30677083333336,121.782
2013-02-24,107.68229166666669,106.792
2013-02-25,108.5421875,92.2523
2013-02-26,107.5921875,95.4798
2013-02-27,111.47916666666669,115.759
2013-02-28,107.503125,106.919
2013-03-01,101.44791666666669,98.4717
2013-03-02,99.02447916666668,87.9713
2013-03-03,96.125,76.6049
2013-03-04,88.7389375,65.5667
2013-03-05,73.64105208333334,63.8077
2013-03-06,63.4496875,77.8043
2013-03-07,62.5689375,82.4439
2013-03-08,76.79571875,81.9111
2013-03-09,81.11914583333333,78.4388
2013-03-10,83.23420833333334,80.1403
2013-03-11,98.7125,75.6448
2013-03-12,95.7,74.2146
2013-03-13,87.64709375,96.3176
2013-03-14,142.678,139.556
2013-03-15,140.975,135.911
2013-03-16,123.1234375,134.737
2013-03-17,117.63229166666667,139.061
2013-03-18,117.80729166666669,130.346
2013-03-19,115.03385416666669,118.508
2013-03-20,112.434375,109.104
2013-03-21,111.64479166666666,102.94
2013-03-22,112.71197916666668,91.936
2013-03-23,109.3828125,81.3601
2013-03-24,105.2078125,77.8529
2013-03-25,103.22447916666664,88.2231
2013-03-26,104.09895833333331,81.6158
2013-03-27,99.59583333333336,79.2426
2013-03-28,97.48541666666668,72.9863
2013-03-29,92.59425,66.7658
2013-03-30,85.31377083333334,62.7152
2013-03-31,76.31922916666666,57.2521
2013-04-01,67.62228125,52.4987
2013-04-02,60.508156250000006,50.1375
2013-04-03,57.04059375,51.4778
2013-04-04,56.65228125,51.148
2013-04-05,58.50414583333333,65.3012
2013-04-06,89.89631250000001,79.9287
2013-04-07,90.69642708333332,75.5244
2013-04-08,88.35893750000001,70.0418
2013-04-09,86.04859375000001,64.0064
2013-04-10,80.1744375,57.7751
2013-04-11,71.03486458333333,53.5461
2013-04-12,61.64925,58.2274
2013-04-13,60.32908333333333,73.9678
2013-04-14,77.14102083333333,75.1138
2013-04-15,83.85294791666666,69.7054
2013-04-16,85.72340625,63.3691
2013-04-17,81.82241666666667,57.2766
2013-04-18,73.98255208333333,53.2058
2013-04-19,64.06954166666667,50.4129
2013-04-20,54.995020833333335,47.9989
2013-04-21,48.8971875,45.9716
2013-04-22,44.087854166666666,44.2808
2013-04-23,40.21817708333334,42.8739
2013-04-24,37.5721875,41.8014
2013-04-25,36.57902083333333,40.9018
2013-04-26,35.3628125,40.0841
2013-04-27,34.61051041666666,39.3366
2013-04-28,34.43809375,38.6562
2013-04-29,33.39953125,38.0223
2013-04-30,32.06009375,37.4293
2013-05-01,31.1493125,36.8675
2013-05-02,30.56025,36.3309
2013-05-03,30.05728125,35.8087
2013-05-04,29.78178125,35.3142
2013-05-05,29.5180625,39.3226
2013-05-06,29.04953125,49.8424
2013-05-07,29.8715,47.6342
2013-05-08,34.460427083333336,43.7043
2013-05-09,36.49309375,40.9261
2013-05-10,33.30528125,39.7137
2013-05-11,31.2580625,38.5236
2013-05-12,29.36128125,37.3358
2013-05-13,27.5533125,36.2352
2013-05-14,26.4475,35.2858
2013-05-15,26.09925806451613,34.4421
