,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o,ksat2_f,thetar3_o,lambda2_f,lambda1_o,thetas1_o,lambda3_o,lambda1,ksat2,thetas1,thetas2_o,ksat1,genua3_o,genua2,genua2_f,thetas1_f,ksat3_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,genua1,thetas3_f,ksat3,lambda3_f,genua2_o,thetas2_f,thetar2_o,lambda2,thetar3_f,thetar1_f
463,31.8052,31.8052,31.8052,31.8052,31.0158,32.2573,31.8052,31.8052,31.8052,31.8052,31.8052,31.8052,31.7964,31.8052,31.8052,31.8052,31.8052,31.8052,31.8052,31.8052,31.8052,31.8012,31.8036,31.8052,31.8052,31.8052,31.8052,31.7991,31.8052,31.8052,31.8052,16.5944,4.45494,31.8052,32.0554,31.8378,32.0193,39.35,31.8052,31.8052,31.8052,31.8052,31.8052,30.3599,31.799,10902.2,31.8052,8.12337,31.8052,31.8052,31.8052,31.8052,31.8052,31.8052,317.091,31.8052,31.8052,31.8052,31.8052,2427.58,31.8052,31.8052,31.8052,31.8052,119.426,31.8052,31.8052,31.8051,31.8052,31.8052,31.8052,31.8052,31.8052,31.8052,31.8072,31.8052,31.8052,5302.65,31.8052,31.8052,31.8052,31.8052
464,40.8591,40.8591,40.8591,40.8591,42.1899,38.8231,40.8591,40.8591,40.8591,40.8591,40.8591,40.8591,40.8617,40.8591,40.8591,40.8591,40.8591,40.8591,40.8591,40.8591,40.8591,40.8567,40.8575,40.8591,40.8591,40.8591,40.8591,40.853,40.8591,40.8591,40.8591,17.316,4.41187,40.8591,41.0989,40.8903,41.065,48.3932,40.8591,40.8591,40.8591,40.8591,40.8591,41.6211,40.8528,68070.8,40.8591,18.4068,40.8591,40.8591,40.8591,40.8591,40.8591,40.8591,326.139,40.8591,40.8591,40.8591,40.8591,2434.95,40.8591,40.8591,40.8591,40.8591,128.479,40.8591,40.8591,40.859,40.8591,40.8591,40.8591,40.8591,40.8591,40.8591,40.861,40.8591,40.8591,5306.44,40.8591,40.8591,40.8591,40.8591
465,40.1193,40.1193,40.1193,40.1193,40.8905,40.3674,40.1193,40.1193,40.1193,40.1193,40.1193,40.1193,40.1173,40.1193,40.1193,40.1193,40.1193,40.1193,40.1193,40.1193,40.1193,40.1165,40.1177,40.1193,40.1193,40.1193,40.1193,40.1133,40.1193,40.1193,40.1193,17.4736,4.48378,40.1193,40.3991,40.1572,40.3614,47.6428,40.1193,40.1193,40.1193,40.1193,40.1193,39.4674,40.1131,10903.0,40.1193,12.3789,40.1193,40.1193,40.1193,40.1193,40.1193,40.1193,325.405,40.1193,40.1193,40.1193,40.1193,2441.97,40.1193,40.1193,40.1193,40.1193,127.741,40.1193,40.1193,40.1192,40.1193,40.1193,40.1193,40.1193,40.1193,40.1193,40.1213,40.1193,40.1193,5310.97,40.1193,40.1193,40.1193,40.1193
466,35.4997,35.4997,35.4997,35.4997,35.4392,36.1227,35.4997,35.4997,35.4997,35.4997,35.4997,35.4997,35.4946,35.4997,35.4997,35.4997,35.4997,35.4997,35.4997,35.4997,35.4997,35.4965,35.4981,35.4997,35.4997,35.4997,35.4997,35.4937,35.4997,35.4997,35.4997,16.9518,4.44208,35.4997,35.7576,35.5346,35.7229,43.0126,35.4997,35.4997,35.4997,35.4997,35.4997,34.4236,35.4935,68064.4,35.4997,9.76402,35.4997,35.4997,35.4997,35.4997,35.4997,35.4997,320.785,35.4997,35.4997,35.4997,35.4997,2428.87,35.4997,35.4997,35.4997,35.4997,123.121,35.4997,35.4997,35.4996,35.4997,35.4997,35.4997,35.4997,35.4997,35.4997,35.5017,35.4997,35.4997,5301.08,35.4997,35.4997,35.4997,35.4997
467,67.5881,67.5881,67.5881,67.5881,69.0045,61.6779,67.5881,67.5881,67.5881,67.5881,67.5881,67.5881,67.62,67.5881,67.5881,67.5881,67.5881,67.5881,67.5881,67.5881,67.5881,67.5901,67.5865,67.5881,67.5881,67.5881,67.5881,67.5821,67.5881,67.5881,67.5881,20.1296,4.89498,84.2957,67.8246,67.6201,67.7927,75.0904,67.5881,67.5881,67.5881,67.5881,67.5881,73.5993,67.5819,10922.6,67.5881,44.0566,67.5881,67.5881,67.5881,67.5881,67.5881,67.5881,352.855,67.5881,67.5881,67.5881,67.5881,2464.07,67.5881,67.5881,67.5881,67.5881,155.207,67.5881,67.5881,67.588,67.5881,67.5881,67.5881,67.5881,67.5881,67.5881,67.59,67.5881,67.5881,5338.43,67.5881,67.5881,67.5881,67.5881
468,59.5083,59.5083,59.5083,59.5083,60.2987,61.1245,59.5083,59.5083,59.5083,59.5083,59.5083,59.5083,59.5187,59.5083,59.5083,59.5083,59.5083,59.5083,59.5083,59.5083,59.5083,59.5087,59.5067,59.5083,59.5083,59.5083,59.5083,59.5023,59.5083,59.5083,59.5083,19.8849,5.53675,63.2506,59.8558,59.557,59.8102,67.0,59.5083,59.5083,59.5083,59.5083,59.5083,60.234,59.5021,68087.6,59.5083,20.497,59.5083,59.5083,59.5083,59.5083,59.5083,59.5083,344.792,59.5083,59.5083,59.5083,59.5083,2458.95,59.5083,59.5083,59.5083,59.5083,147.132,59.5083,59.5083,59.5082,59.5083,59.5083,59.5083,59.5083,59.5083,59.5083,59.5102,59.5083,59.5083,5325.09,59.5083,59.5083,59.5083,59.5083
469,48.9623,48.9623,48.9623,48.9623,49.2834,50.7803,48.9623,48.9623,48.9623,48.9623,48.9623,48.9623,48.9621,48.9623,48.9623,48.9623,48.9623,48.9623,48.9623,48.9623,48.9623,48.9615,48.9607,48.9623,48.9623,48.9623,48.9623,48.9563,48.9623,48.9623,48.9623,18.5788,4.82975,50.1689,49.2812,49.007,49.2394,56.4435,48.9623,48.9623,48.9623,48.9623,48.9623,48.2091,48.9561,10886.8,48.9623,12.7122,48.9623,48.9623,48.9623,48.9623,48.9623,48.9623,334.246,48.9623,48.9623,48.9623,48.9623,2444.74,48.9623,48.9623,48.9623,48.9623,136.585,48.9623,48.9623,48.9622,48.9623,48.9623,48.9623,48.9623,48.9623,48.9623,48.9642,48.9623,48.9623,5319.81,48.9623,48.9623,48.9623,48.9623
470,63.673,63.673,63.673,63.673,70.5674,61.3638,63.673,63.673,63.673,63.673,63.673,63.673,63.692,63.673,63.673,63.673,63.673,63.673,63.673,63.673,63.673,63.6751,63.6715,63.673,63.673,63.673,63.673,63.6671,63.673,63.673,63.673,20.0392,4.79915,68.9513,63.9658,63.7141,63.9274,71.1438,63.673,63.673,63.673,63.673,63.673,66.8387,63.6669,68105.0,63.673,30.6365,63.673,63.673,63.673,63.673,63.673,63.673,348.945,63.673,63.673,63.673,63.673,2457.76,63.673,63.673,63.673,63.673,151.294,63.673,63.673,63.6729,63.673,63.673,63.673,63.673,63.673,63.673,63.675,63.673,63.673,5329.25,63.673,63.673,63.673,63.673
471,58.2139,58.2139,58.2139,58.2139,62.8218,59.661,58.2139,58.2139,58.2139,58.2139,58.2139,58.2139,58.2191,58.2139,58.2139,58.2139,58.2139,58.2139,58.2139,58.2139,58.2139,58.2147,58.2124,58.2139,58.2139,58.2139,58.2139,58.208,58.2139,58.2139,58.2139,19.6928,4.95895,59.5601,58.5684,58.2665,58.5221,65.6743,58.2139,58.2139,58.2139,58.2139,58.2139,58.1998,58.2078,10904.8,58.2139,16.8742,58.2139,58.2139,58.2139,58.2139,58.2139,58.2139,343.496,58.2139,58.2139,58.2139,58.2139,2460.06,58.2139,58.2139,58.2139,58.2139,145.837,58.2139,58.2139,58.2138,58.2139,58.2139,58.2139,58.2139,58.2139,58.2139,58.2159,58.2139,58.2139,5329.06,58.2139,58.2139,58.2139,58.2139
472,50.8947,50.8947,50.8947,50.8947,52.9434,52.3292,50.8947,50.8947,50.8947,50.8947,50.8947,50.8947,50.8929,50.8947,50.8947,50.8947,50.8947,50.8947,50.8947,50.8947,50.8947,50.8945,50.8932,50.8947,50.8947,50.8947,50.8947,50.8888,50.8947,50.8947,50.8947,18.7359,4.81052,51.3599,51.2208,50.9431,51.1782,58.3447,50.8947,50.8947,50.8947,50.8947,50.8947,49.9696,50.8886,68098.4,50.8947,12.099,50.8947,50.8947,50.8947,50.8947,50.8947,50.8947,336.177,50.8947,50.8947,50.8947,50.8947,2444.27,50.8947,50.8947,50.8947,50.8947,138.517,50.8947,50.8947,50.8946,50.8947,50.8947,50.8947,50.8947,50.8947,50.8947,50.8967,50.8947,50.8947,5316.47,50.8947,50.8947,50.8947,50.8947
473,46.2617,46.2617,46.2617,46.2617,46.7738,47.364,46.2617,46.2617,46.2617,46.2617,46.2617,46.2617,46.2558,46.2617,46.2617,46.2617,46.2617,46.2617,46.2617,46.2617,46.2617,46.2607,46.2601,46.2617,46.2617,46.2617,46.2617,46.2558,46.2617,46.2617,46.2617,18.1304,4.71295,46.4572,46.5605,46.306,46.5215,53.7013,46.2617,46.2617,46.2617,46.2617,46.2617,44.8671,46.2556,10919.8,46.2617,10.0502,46.2617,46.2617,46.2617,46.2617,46.2617,46.2617,331.544,46.2617,46.2617,46.2617,46.2617,2442.76,46.2617,46.2617,46.2617,46.2617,133.884,46.2617,46.2617,46.2616,46.2617,46.2617,46.2617,46.2617,46.2617,46.2617,46.2636,46.2617,46.2617,5317.11,46.2617,46.2617,46.2617,46.2617
474,46.0136,46.0136,46.0136,46.0136,45.8905,46.1843,46.0136,46.0136,46.0136,46.0136,46.0136,46.0136,46.0101,46.0136,46.0136,46.0136,46.0136,46.0136,46.0136,46.0136,46.0136,46.0127,46.0121,46.0136,46.0136,46.0136,46.0136,46.0077,46.0136,46.0136,46.0136,17.7971,4.62501,46.1352,46.2884,46.0543,46.2526,53.4429,46.0136,46.0136,46.0136,46.0136,46.0136,45.247,46.0076,68101.5,46.0136,12.388,46.0136,46.0136,46.0136,46.0136,46.0136,46.0136,331.293,46.0136,46.0136,46.0136,46.0136,2445.46,46.0136,46.0136,46.0136,46.0136,133.635,46.0136,46.0136,46.0135,46.0136,46.0136,46.0136,46.0136,46.0136,46.0136,46.0155,46.0136,46.0136,5311.59,46.0136,46.0136,46.0136,46.0136
475,43.7298,43.7298,43.7298,43.7298,43.6871,44.3386,43.7298,43.7298,43.7298,43.7298,43.7298,43.7298,43.7226,43.7298,43.7298,43.7298,43.7298,43.7298,43.7298,43.7298,43.7298,43.7282,43.7283,43.7298,43.7298,43.7298,43.7298,43.724,43.7298,43.7298,43.7298,17.6901,4.60146,43.7809,44.0098,43.7708,43.9729,51.1488,43.7298,43.7298,43.7298,43.7298,43.7298,42.2112,43.7238,10905.4,43.7298,9.86403,43.7298,43.7298,43.7298,43.7298,43.7298,43.7298,329.012,43.7298,43.7298,43.7298,43.7298,2439.51,43.7298,43.7298,43.7298,43.7298,131.351,43.7298,43.7298,43.7297,43.7298,43.7298,43.7298,43.7298,43.7298,43.7298,43.7318,43.7298,43.7298,5314.58,43.7298,43.7298,43.7298,43.7298
476,39.7622,39.7622,39.7622,39.7622,39.5634,40.3494,39.7622,39.7622,39.7622,39.7622,39.7622,39.7622,39.7524,39.7622,39.7622,39.7622,39.7622,39.7622,39.7622,39.7622,39.7622,39.7599,39.7607,39.7622,39.7622,39.7622,39.7622,39.7564,39.7622,39.7622,39.7622,17.1543,4.53439,39.7871,40.0216,39.8002,39.9875,47.1709,39.7622,39.7622,39.7622,39.7622,39.7622,37.9675,39.7562,68082.9,39.7622,8.67408,39.7622,39.7622,39.7622,39.7622,39.7622,39.7622,325.044,39.7622,39.7622,39.7622,39.7622,2433.86,39.7622,39.7622,39.7622,39.7622,127.383,39.7622,39.7622,39.7621,39.7622,39.7622,39.7622,39.7622,39.7622,39.7622,39.7642,39.7622,39.7622,5305.34,39.7622,39.7622,39.7622,39.7622
477,36.1733,36.1733,36.1733,36.1733,35.8428,36.6535,36.1733,36.1733,36.1733,36.1733,36.1733,36.1733,36.1629,36.1733,36.1733,36.1733,36.1733,36.1733,36.1733,36.1733,36.1733,36.1705,36.1718,36.1733,36.1733,36.1733,36.1733,36.1675,36.1733,36.1733,36.1733,16.5457,4.461,36.1867,36.411,36.2081,36.3798,43.5717,36.1733,36.1733,36.1733,36.1733,36.1733,34.4039,36.1673,10918.2,36.1733,8.05281,36.1733,36.1733,36.1733,36.1733,36.1733,36.1733,321.454,36.1733,36.1733,36.1733,36.1733,2438.02,36.1733,36.1733,36.1733,36.1733,123.794,36.1733,36.1733,36.1732,36.1733,36.1733,36.1733,36.1733,36.1733,36.1733,36.1752,36.1733,36.1733,5307.02,36.1733,36.1733,36.1733,36.1733
478,33.6352,33.6352,33.6352,33.6352,33.3139,34.0209,33.6352,33.6352,33.6352,33.6352,33.6352,33.6352,33.6248,33.6352,33.6352,33.6352,33.6352,33.6352,33.6352,33.6352,33.6352,33.6322,33.6337,33.6352,33.6352,33.6352,33.6352,33.6294,33.6352,33.6352,33.6352,16.0509,4.40013,33.6431,33.858,33.6678,33.8288,41.0235,33.6352,33.6352,33.6352,33.6352,33.6352,31.9007,33.6293,68070.9,33.6352,7.6672,33.6352,33.6352,33.6352,33.6352,33.6352,33.6352,318.916,33.6352,33.6352,33.6352,33.6352,2427.01,33.6352,33.6352,33.6352,33.6352,121.255,33.6352,33.6352,33.6351,33.6352,33.6352,33.6352,33.6352,33.6352,33.6352,33.6371,33.6352,33.6352,5299.21,33.6352,33.6352,33.6352,33.6352
479,31.4374,31.4374,31.4374,31.4374,31.1775,31.7458,31.4374,31.4374,31.4374,31.4374,31.4374,31.4374,31.4264,31.4374,31.4374,31.4374,31.4374,31.4374,31.4374,31.4374,31.4374,31.434,31.4359,31.4374,31.4374,31.4374,31.4374,31.4316,31.4374,31.4374,31.4374,15.7215,4.34383,31.4423,31.6467,31.468,31.6191,38.8155,31.4374,31.4374,31.4374,31.4374,31.4374,29.6588,31.4315,10911.0,31.4374,7.40678,31.4374,31.4374,31.4374,31.4374,31.4374,31.4374,316.718,31.4374,31.4374,31.4374,31.4374,2427.94,31.4374,31.4374,31.4374,31.4374,119.057,31.4374,31.4374,31.4373,31.4374,31.4374,31.4374,31.4374,31.4374,31.4374,31.4393,31.4374,31.4374,5302.28,31.4374,31.4374,31.4374,31.4374
480,28.8799,28.8799,28.8799,28.8799,28.4868,29.1284,28.8799,28.8799,28.8799,28.8799,28.8799,28.8799,28.8687,28.8799,28.8799,28.8799,28.8799,28.8799,28.8799,28.8799,28.8799,28.8762,28.8784,28.8799,28.8799,28.8799,28.8799,28.8741,28.8799,28.8799,28.8799,15.4224,4.27928,28.8831,29.0717,28.908,29.0464,36.2479,28.8799,28.8799,28.8799,28.8799,28.8799,27.1547,28.874,68082.7,28.8799,7.19927,28.8799,28.8799,28.8799,28.8799,28.8799,28.8799,314.16,28.8799,28.8799,28.8799,28.8799,2428.32,28.8799,28.8799,28.8799,28.8799,116.499,28.8799,28.8799,28.8798,28.8799,28.8799,28.8799,28.8799,28.8799,28.8799,28.8818,28.8799,28.8799,5294.46,28.8799,28.8799,28.8799,28.8799
481,26.469,26.469,26.469,26.469,26.0494,26.6715,26.469,26.469,26.469,26.469,26.469,26.469,26.4578,26.469,26.469,26.469,26.469,26.469,26.469,26.469,26.469,26.4651,26.4675,26.469,26.469,26.469,26.469,26.4632,26.469,26.469,26.469,15.1016,4.21415,26.4712,26.6447,26.4947,26.6216,33.8268,26.469,26.469,26.469,26.469,26.469,24.8247,26.4631,10893.5,26.469,7.02834,26.469,26.469,26.469,26.469,26.469,26.469,311.748,26.469,26.469,26.469,26.469,2422.24,26.469,26.469,26.469,26.469,114.088,26.469,26.469,26.4689,26.469,26.469,26.469,26.469,26.469,26.469,26.4709,26.469,26.469,5297.31,26.469,26.469,26.469,26.469
482,24.2534,24.2534,24.2534,24.2534,23.829,24.4205,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2425,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2494,24.252,24.2534,24.2534,24.2534,24.2534,24.2477,24.2534,24.2534,24.2534,14.8897,4.15058,24.255,24.4145,24.277,24.3933,31.6012,24.2534,24.2534,24.2534,24.2534,24.2534,22.7022,24.2476,68058.9,24.2534,6.88115,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,309.532,24.2534,24.2534,24.2534,24.2534,2418.35,24.2534,24.2534,24.2534,24.2534,111.872,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2534,24.2554,24.2534,24.2534,5289.83,24.2534,24.2534,24.2534,24.2534
483,22.9804,22.9804,22.9804,22.9804,23.2819,22.9425,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9717,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9766,22.979,22.9804,22.9804,22.9804,22.9804,22.9747,22.9804,22.9804,22.9804,14.7253,4.08966,22.9823,23.1285,23.0021,23.109,30.3182,22.9804,22.9804,22.9804,22.9804,22.9804,21.8716,22.9746,10887.6,22.9804,7.44284,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,308.257,22.9804,22.9804,22.9804,22.9804,2424.82,22.9804,22.9804,22.9804,22.9804,110.599,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9804,22.9824,22.9804,22.9804,5293.82,22.9804,22.9804,22.9804,22.9804
484,22.8173,22.8173,22.8173,22.8173,23.416,22.8772,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8088,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8135,22.8159,22.8173,22.8173,22.8173,22.8173,22.8116,22.8173,22.8173,22.8173,14.6194,4.06282,22.8184,22.9683,22.8396,22.9486,30.1451,22.8173,22.8173,22.8173,22.8173,22.8173,21.6194,22.8115,68073.7,22.8173,7.09776,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,308.095,22.8173,22.8173,22.8173,22.8173,2416.19,22.8173,22.8173,22.8173,22.8173,110.436,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8173,22.8193,22.8173,22.8173,5288.39,22.8173,22.8173,22.8173,22.8173
485,21.3024,21.3024,21.3024,21.3024,21.2349,21.3935,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.2938,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.2984,21.301,21.3024,21.3024,21.3024,21.3024,21.2968,21.3024,21.3024,21.3024,14.5132,4.01312,21.3031,21.4409,21.3229,21.4229,28.6202,21.3024,21.3024,21.3024,21.3024,21.3024,20.091,21.2966,10886.2,21.3024,6.85,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,306.579,21.3024,21.3024,21.3024,21.3024,2417.8,21.3024,21.3024,21.3024,21.3024,108.921,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.3024,21.3043,21.3024,21.3024,5292.15,21.3024,21.3024,21.3024,21.3024
486,19.8091,19.8091,19.8091,19.8091,19.7646,19.8222,19.8091,19.8091,19.8091,19.8091,19.8091,19.8091,19.8019,19.8091,19.8091,19.8091,19.8091,19.8091,19.8091,19.8091,19.8091,19.8052,19.8076,19.8091,19.8091,19.8091,19.8091,19.8034,19.8091,19.8091,19.8091,14.3908,3.95416,19.8096,19.9359,19.8278,19.9194,27.1169,19.8091,19.8091,19.8091,19.8091,19.8091,18.9149,19.8033,68018.7,19.8091,6.95739,19.8091,19.8091,19.8091,19.8091,19.8091,19.8091,305.084,19.8091,19.8091,19.8091,19.8091,2419.25,19.8091,19.8091,19.8091,19.8091,107.427,19.8091,19.8091,19.809,19.8091,19.8091,19.8091,19.8091,19.8091,19.8091,19.811,19.8091,19.8091,5285.38,19.8091,19.8091,19.8091,19.8091
487,19.5489,19.5489,19.5489,19.5489,19.5697,19.6128,19.5489,19.549,19.5489,19.5489,19.5489,19.5489,19.5416,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5451,19.5475,19.5489,19.5489,19.5489,19.5489,19.5433,19.5489,19.5489,19.5489,14.3211,3.92164,19.5493,19.6774,19.5678,19.6604,26.8469,19.5489,19.5489,19.5489,19.5489,19.5489,18.5393,19.5432,10910.8,19.5489,6.71897,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,304.825,19.5489,19.5489,19.5489,19.5489,2415.32,19.5489,19.5489,19.5489,19.5489,107.167,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5489,19.5509,19.5489,19.5489,5290.39,19.5489,19.5489,19.5489,19.5489
488,18.0533,18.0533,18.0533,18.0533,17.8048,18.1331,18.0533,18.0533,18.0533,18.0533,18.0533,18.0533,18.0458,18.0533,18.0533,18.0533,18.0533,18.0533,18.0533,18.0533,18.0533,18.0493,18.0519,18.0533,18.0533,18.0533,18.0533,18.0477,18.0533,18.0533,18.0533,14.2283,3.86848,18.0535,18.1676,18.0705,18.1544,25.3369,18.0533,18.0533,18.0533,18.0533,18.0533,17.0929,18.0476,68073.1,18.0533,6.52469,18.0533,18.0533,18.0533,18.0533,18.0533,18.0533,303.325,18.0533,18.0533,18.0533,18.0533,2412.14,18.0533,18.0533,18.0533,18.0533,105.67,18.0533,18.0533,18.0532,18.0533,18.0533,18.0533,18.0533,18.0533,18.0533,18.0552,18.0533,18.0533,5283.63,18.0533,18.0533,18.0533,18.0533
489,16.6182,16.6182,16.6182,16.6182,16.2547,16.6998,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6108,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6142,16.6169,16.6182,16.6182,16.6182,16.6182,16.6128,16.6182,16.6182,16.6182,14.1291,3.812,16.6184,16.7213,16.634,16.7026,23.8531,16.6182,16.6182,16.6182,16.6182,16.6182,16.1253,16.6127,10904.2,16.6182,6.3678,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,301.866,16.6182,16.6182,16.6182,16.6182,2418.46,16.6182,16.6182,16.6182,16.6182,104.219,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6182,16.6201,16.6182,16.6182,5287.45,16.6182,16.6182,16.6182,16.6182
490,15.7234,15.7234,15.7234,15.7234,15.481,15.8011,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7161,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7194,15.7231,15.7234,15.7234,15.7234,15.7234,15.7219,15.7234,15.7234,15.7234,13.9946,3.75656,15.7236,15.7488,15.726,15.7462,22.5372,15.7234,15.7234,15.7234,15.7234,15.7234,15.6905,15.7219,68103.6,15.7234,6.23568,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,300.684,15.7234,15.7234,15.7234,15.7234,2409.05,15.7234,15.7234,15.7234,15.7234,103.2,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7234,15.7238,15.7234,15.7234,5281.24,15.7234,15.7234,15.7234,15.7234
491,15.3962,15.3962,15.3962,15.3962,15.2197,15.4679,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.389,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3922,15.3958,15.3962,15.3962,15.3962,15.3962,15.3947,15.3962,15.3962,15.3962,13.8814,3.70238,15.3963,15.4206,15.3987,15.4179,21.3103,15.3962,15.3962,15.3962,15.3962,15.3962,15.3461,15.3947,10921.0,15.3962,6.11786,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,299.686,15.3962,15.3962,15.3962,15.3962,2411.75,15.3962,15.3962,15.3962,15.3962,102.652,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3962,15.3966,15.3962,15.3962,5286.09,15.3962,15.3962,15.3962,15.3962
492,15.1068,15.1068,15.1068,15.1068,14.9777,15.1721,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.0998,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1028,15.1064,15.1068,15.1068,15.1068,15.1068,15.1053,15.1068,15.1068,15.1068,13.7902,3.64935,15.1069,15.1279,15.1093,15.1253,20.222,15.1068,15.1068,15.1068,15.1068,15.1068,15.0782,15.1053,68097.0,15.1068,6.01105,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,298.803,15.1068,15.1068,15.1068,15.1068,2414.32,15.1068,15.1068,15.1068,15.1068,102.166,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1068,15.1072,15.1068,15.1068,5280.46,15.1068,15.1068,15.1068,15.1068
493,14.8635,14.8635,14.8635,14.8635,14.7518,14.9227,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8567,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8595,14.8631,14.8635,14.8635,14.8635,14.8635,14.862,14.8635,14.8635,14.8635,13.7,3.59754,14.8635,14.8831,14.8659,14.8806,19.2401,14.8635,14.8635,14.8635,14.8635,14.8635,14.8311,14.862,10886.0,14.8635,5.91153,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,298.006,14.8635,14.8635,14.8635,14.8635,2410.34,14.8635,14.8635,14.8635,14.8635,101.741,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8635,14.8638,14.8635,14.8635,5285.41,14.8635,14.8635,14.8635,14.8635
494,14.6378,14.6378,14.6378,14.6378,14.5276,14.6914,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6312,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6338,14.6374,14.6378,14.6378,14.6378,14.6378,14.6365,14.6378,14.6378,14.6378,13.6066,3.54596,14.6378,14.654,14.6402,14.652,18.2871,14.6378,14.6378,14.6378,14.6378,14.6378,14.5911,14.6364,68071.3,14.6378,5.81589,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,297.231,14.6378,14.6378,14.6378,14.6378,2408.36,14.6378,14.6378,14.6378,14.6378,101.333,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6378,14.6381,14.6378,14.6378,5279.85,14.6378,14.6378,14.6378,14.6378
495,14.4197,14.4197,14.4197,14.4197,14.3075,14.4681,14.4197,14.4197,14.4197,14.4197,14.4197,14.4197,14.4133,14.4197,14.4197,14.4197,14.4197,14.4197,14.4197,14.4197,14.4197,14.4157,14.4193,14.4197,14.4197,14.4197,14.4197,14.4183,14.4197,14.4197,14.4197,13.4918,3.49479,14.4197,14.4357,14.422,14.4336,17.4095,14.4197,14.4197,14.4197,14.4197,14.4197,14.355,14.4182,10877.2,14.4197,5.72321,14.4197,14.4197,14.4197,14.4197,14.4197,14.4197,296.481,14.4197,14.4197,14.4197,14.4197,2415.83,14.4197,14.4197,14.4197,14.4197,100.941,14.4197,14.4197,14.4196,14.4197,14.4197,14.4197,14.4197,14.4197,14.4197,14.42,14.4197,14.4197,5284.84,14.4197,14.4197,14.4197,14.4197
