ParameterName,default,0.4941123183364422
fracirrigated,0.8331486422931771,0.5
fracforest,0.587783198046625,0.5
fracrice,0.5236234630754641,0.5
fracother,0.7811723917965607,0.5
fracsealed,0.8005710458732805,0.5
fracwater,0.5,0.5239811208927387
thetas,0.500402504781425,0.5142614153429228
thetar,0.5,0.5
