ParameterName,default,2.022220699910709,123.68455242286241
UpperZoneTimeConstant,9.970181381720138,12.32614293868835,24.47319597779208
LowerZoneTimeConstant,512.7697545081776,3836.523829213421,5952.809582724662
GwPercValue,0.0154731040598912,0.3587509602937292,1.1493723787339938
LZThreshold,22.17489530328873,15.821158598555009,17.46122280721279
b_Xinanjiang,4.610012847538742,2.7775591000029625,3.455493446311343
PowerPrefFlow,0.5878151571754839,5.679133796448598,2.620444131704893
SnowMeltCoef,3.5686612465702043,4.804149875236208,5.0176978711862175
CalChanMan,1.1876061966855342,1.1258134595439369,1.2678010717340487
CalChanMan2,2.338951009706394,1.455404683360933,3.825867818289965
LakeMultiplier,1.1526924205633808,1.017191399377022,1.2087220984891878
adjust_Normal_Flood,0.6587878912916747,0.3350006829130021,0.539101070118899
ReservoirRnormqMult,1.6738074298962908,1.80961371578678,1.2162884773079132
AvWaterRateThreshold,32.66505987819473,43.498223970917,71.04054557929518
QSplitMult,2.4064113700422665,15.683026579830637,12.782444908169332
ChanBottomWMult,1.2513078380969094,2.2912763698221585,2.9533812488700026
ChanDepthTMult,4.007086681624383,2.3316914567175524,2.225351864870633
ChanSMult,0.3646724515422987,1.948395266171008,2.5587324075541296
GwLoss,0.0,0.0,0.0
thetas,0.4497663545694185,0.8374484781196707,0.27025378266391
thetar,0.4244222932639251,0.0114725547763808,0.3006179536326028
