,vazao,etp,horleitura,Q_fore
2015-01-03,114.91875,0.2044620833333333,2.6,134.28211471780972
2015-01-04,112.050625,0.1999891666666666,0.4,136.0294634699625
2015-01-05,110.93011363636364,0.2183279166666666,6.6,131.07180709893208
2015-01-06,107.99117647058824,0.2098133333333333,5.800000000000001,119.7275206470037
2015-01-07,105.90505617977529,0.20548,6.199999999999999,111.79701738909762
2015-01-08,106.1782608695652,0.1988641666666666,10.8,108.46861536090968
2015-01-09,107.77445652173913,0.2084120833333333,3.2,107.85707843853234
2015-01-10,107.14021739130436,0.1662616666666666,0.2,107.50203580129804
2015-01-11,103.05208333333331,0.177035,0.4,106.77560520576921
2015-01-12,102.21822916666667,0.179205,0.0,101.97189837198671
2015-01-13,93.69635416666668,0.19300375,1.6,94.13112262111073
2015-01-14,84.84927083333334,0.2081008333333333,2.4,87.23910822661976
2015-01-15,77.65322916666666,0.18577625,0.0,81.99763837387188
2015-01-16,73.98347826086956,0.1961016666666666,0.0,78.1361487407431
2015-01-17,73.20835164835165,0.23507875,0.0,74.88359626401403
2015-01-18,69.56385416666667,0.1994741666666666,0.0,71.22268119931526
2015-01-19,62.21197916666667,0.1956270833333333,0.0,67.54045695808894
2015-01-20,59.52645833333333,0.2043112499999999,29.8,65.07249754429232
2015-01-21,58.121086956521744,0.2272383333333333,9.2,65.74182819861117
2015-01-22,65.40260869565218,0.2114220833333333,0.0,71.1761451420627
2015-01-23,69.8108695652174,0.1768466666666666,0.0,83.22990819144206
2015-01-24,69.42802083333333,0.1560733333333333,0.0,89.3496973021308
2015-01-25,64.01738636363636,0.16899875,0.0,84.42628071720766
2015-01-26,56.41362637362638,0.18821125,1.7999999999999998,78.25571018052227
2015-01-27,53.87023529411765,0.1863541666666666,2.8000000000000003,73.57287141311691
2015-01-28,54.67076086956522,0.1817545833333333,21.0,70.7586462300061
2015-01-29,63.5775,0.1910741666666666,1.2,70.96028988638552
2015-01-30,68.90712643678161,0.1811120833333333,4.0,74.36070998751333
2015-01-31,114.75975609756097,0.17651375,4.4,81.01010549547182
2015-02-01,103.48011363636364,0.1817270833333333,0.0,82.74923980756945
2015-02-02,92.97541666666666,0.22474,0.0,80.0336011370457
2015-02-03,83.29957894736842,0.2027791666666666,0.0,77.52402094029601
2015-02-04,72.60597826086956,0.201485,3.8,73.71853790286173
2015-02-05,79.06895833333333,0.1825104166666666,10.0,70.16483856102322
2015-02-06,112.64642857142856,0.2085270833333333,11.8,68.82264463989766
2015-02-07,109.1140625,0.2031333333333333,0.0,70.6609190969258
2015-02-08,108.54715909090908,0.2306766666666666,0.0,74.91342219603666
2015-02-09,112.04739583333333,0.19540375,0.0,77.83317076631842
2015-02-10,114.575,0.1889633333333333,0.0,75.40214413204733
2015-02-11,113.04021739130437,0.2209220833333333,0.0,70.63845547961172
2015-02-12,109.47880434782608,0.1922104166666667,0.0,66.72878486081238
2015-02-13,106.02613636363635,0.1612770833333333,7.8,63.63315058296229
2015-02-14,104.1766304347826,0.1439841666666666,40.6,62.555074748937784
2015-02-15,110.49347826086957,0.1540329166666666,16.8,66.49595910568809
2015-02-16,116.5554347826087,0.1529466666666666,6.2,79.15038890542658
2015-02-17,112.4054347826087,0.1883808333333333,5.6000000000000005,102.55333814286105
2015-02-18,113.3359375,0.178805,3.6,118.07706553342265
2015-02-19,120.6987012987013,0.16469375,12.4,116.8467421887316
2015-02-20,131.54166666666666,0.1561691666666666,10.4,112.99906218082837
2015-02-21,131.38804347826087,0.1523433333333333,3.4,111.52746895916154
2015-02-22,135.936875,0.16469,1.6,113.4702381794285
2015-02-23,127.05597826086957,0.16318,0.0,113.88727898269063
2015-02-24,119.55,0.15554875,0.0,108.23115136522549
2015-02-25,114.584375,0.18254375,17.2,100.4630462782946
2015-02-26,112.4578125,0.1859429166666666,0.0,94.96487951338291
2015-02-27,107.55271739130436,0.1815808333333333,0.6000000000000001,93.01115929455345
2015-02-28,105.3375,0.1987279166666666,2.6,95.16730880472987
2015-03-01,102.86684782608695,0.1747395833333333,0.0,92.84363830134549
2015-03-02,100.19375,0.1814,0.0,86.51615486757376
2015-03-03,96.83296703296702,0.200925,0.0,81.70991631173251
2015-03-04,93.36770833333333,0.1713766666666666,0.0,77.05768455387394
2015-03-05,88.638125,0.1722091666666666,0.0,72.56108118745921
2015-03-06,89.01521739130435,0.1756158333333333,59.0,70.24578053481899
2015-03-07,86.86309523809524,0.18444625,4.4,74.01526210111132
2015-03-08,88.67076086956521,0.1865687499999999,0.2,87.2041827435101
2015-03-09,93.146875,0.1755404166666666,9.6,115.54276288596924
2015-03-10,99.4640625,0.1776887499999999,19.2,128.18615036443958
2015-03-11,102.75217391304348,0.16839875,0.6000000000000001,121.43419037064393
2015-03-12,102.57826086956524,0.1595833333333333,0.0,121.67233834606363
2015-03-13,102.9484375,0.15724375,15.2,125.25238075034619
2015-03-14,104.3215909090909,0.1539233333333333,0.0,121.33223400523781
2015-03-15,103.71927083333333,0.1743416666666666,0.0,114.56302202878281
2015-03-16,104.82802197802198,0.15376,0.0,112.85448529648428
2015-03-17,104.40597826086956,0.13980875,0.0,107.00244374426725
2015-03-18,103.79728260869564,0.1546316666666666,0.0,97.50235954712069
2015-03-19,102.67065217391306,0.1821958333333333,0.0,89.88607752652062
2015-03-20,101.240625,0.17878875,0.0,83.65294269970501
2015-03-21,99.70260416666667,0.1477524999999999,19.0,78.99632464258653
2015-03-22,104.9046875,0.1271083333333333,14.2,77.33012674054716
2015-03-23,94.1912087912088,0.1385733333333333,8.6,80.41239729318224
2015-03-24,87.3229347826087,0.11096875,0.6000000000000001,90.33261887795739
2015-03-25,78.380625,0.1630154166666666,0.0,99.33565103235097
2015-03-26,70.70291666666667,0.15484625,0.0,99.74246407577607
2015-03-27,63.37147368421053,0.1553308333333333,0.0,93.76928248722544
2015-03-28,57.04989583333333,0.1421216666666666,0.0,86.52977311006684
2015-03-29,58.78478260869565,0.12900375,14.2,81.05529053370319
2015-03-30,83.90239130434783,0.1365625,7.6,78.2231253772927
2015-03-31,100.36210526315789,0.1285970833333333,15.2,79.11438584220971
2015-04-01,102.59010416666666,0.1256383333333333,0.2,85.47957871808136
2015-04-02,103.45271739130436,0.1169633333333333,0.0,91.88297706596677
2015-04-03,104.32894736842104,0.1212554166666666,0.0,94.87341570757329
2015-04-04,103.53804347826087,0.11263125,0.0,91.39150251077889
2015-04-05,101.23532608695652,0.1197616666666666,0.0,84.37448645000688
2015-04-06,95.36875,0.1247954166666666,1.4,78.78947944802859
2015-04-07,84.5775,0.1210745833333333,0.0,74.32703148770386
2015-04-08,72.49673913043478,0.1157079166666666,0.0,70.73099488581565
2015-04-09,62.96666666666667,0.1044433333333333,0.0,67.81296779983664
2015-04-10,56.1734375,0.0994020833333333,0.0,64.97616498205974
2015-04-11,51.18336956521739,0.1454766666666666,0.0,62.19252871542276
2015-04-12,47.57793478260869,0.1369933333333333,0.0,59.735103272606224
2015-04-13,44.38677083333334,0.1477829166666666,0.0,57.55114526027475
2015-04-14,41.85097826086957,0.1183429166666666,0.0,55.596904318102276
2015-04-15,39.57541666666666,0.0999791666666666,0.0,53.835307819577
2015-04-16,38.31445652173913,0.1016175,7.0,52.379169470990966
2015-04-17,36.84347826086957,0.1284337499999999,0.2,51.55590305452042
2015-04-18,36.10072916666667,0.11378875,0.0,51.52019024749259
2015-04-19,36.57815217391305,0.1197954166666666,0.0,52.37825967970465
2015-04-20,37.219166666666666,0.1341641666666666,1.4,52.0222719522719
2015-04-21,36.875,0.0961274999999999,13.4,50.78347207757547
2015-04-22,38.57238636363636,0.1148416666666666,8.8,50.93752395603559
2015-04-23,57.18229166666666,0.1023908333333333,20.4,53.74507389085182
2015-04-24,73.02447916666667,0.1184204166666666,0.4,60.77838777565373
2015-04-25,78.75364583333334,0.1057008333333333,0.0,68.88961241055824
2015-04-26,79.14391304347826,0.1120966666666666,0.0,75.40459329712918
2015-04-27,74.90979166666666,0.10514125,0.0,75.0200199752189
2015-04-28,66.50184782608696,0.0952254166666666,0.0,70.02677614041508
2015-04-29,57.35895833333333,0.1087954166666666,0.0,65.98289906012128
2015-04-30,50.50554347826087,0.1078429166666666,0.0,62.660812234695186
2015-05-01,44.65747252747253,0.10118875,0.0,59.84097513128024
2015-05-02,40.16302083333333,0.104915,0.0,57.362807040393704
2015-05-03,37.18020833333333,0.09188125,0.0,55.156581859967176
2015-05-04,35.43729166666667,0.0824125,30.8,53.80965701948043
2015-05-05,54.22052083333333,0.0763125,5.0,54.99101773145157
2015-05-06,63.96885416666667,0.0997729166666666,0.0,60.00037272677458
2015-05-07,70.25635416666667,0.1054683333333333,0.0,70.3892858397911
2015-05-08,69.7375,0.0897895833333333,0.0,74.86901194137099
2015-05-09,63.56239583333333,0.1000608333333333,0.0,70.68763306048415
2015-05-10,54.910625,0.0804724999999999,0.0,66.26204797535537
2015-05-11,58.97104166666667,0.0931958333333333,29.4,63.3693874301189
2015-05-12,72.8971875,0.0981437499999999,0.0,63.45351185801358
2015-05-13,76.66270833333333,0.0877045833333333,0.0,67.27054303749647
2015-05-14,75.49968750000001,0.0911420833333333,0.0,75.85243175611473
2015-05-15,69.33979166666667,0.0872529166666666,0.0,77.43729372817226
2015-05-16,61.10145833333333,0.0732704166666666,0.0,71.85653127889856
2015-05-17,54.04375,0.0839908333333333,0.0,67.36219530207417
2015-05-18,48.858020833333335,0.0851895833333333,0.0,63.684151987581515
2015-05-19,45.0134375,0.0735954166666666,0.8,60.616691363538756
2015-05-20,42.48229166666667,0.0380883333333333,0.2,57.99918802265506
2015-05-21,40.76052083333334,0.0666620833333333,0.0,55.76984612797696
2015-05-22,39.26135416666667,0.0836291666666666,0.0,53.89187433654931
2015-05-23,38.259375,0.0628195833333333,0.0,52.10384887248937
2015-05-24,37.462604166666665,0.0743008333333333,0.0,50.33902936591688
2015-05-25,36.67239583333333,0.0807420833333333,0.0,48.722570855407604
2015-05-26,36.8978125,0.0708225,8.200000000000001,47.409262936218525
2015-05-27,55.696979166666665,0.0959816666666666,38.0,47.436796025824606
2015-05-28,117.84010416666666,0.0788037499999999,43.2,51.72851138977153
2015-05-29,112.85520833333334,0.0769095833333333,0.0,65.08596285722554
2015-05-30,116.284375,0.0742233333333333,0.0,91.36755188010382
2015-05-31,125.6296875,0.0896233333333333,0.0,117.49808304687774
2015-06-01,129.428125,0.0703,0.0,116.80211464816102
2015-06-02,123.79166666666669,0.0766358333333333,0.0,102.97525785023794
2015-06-03,114.91458333333333,0.0697541666666666,0.0,92.8418160595467
2015-06-04,106.99427083333336,0.0656304166666666,0.0,85.1442068759652
2015-06-05,100.53229166666668,0.0619970833333333,0.0,78.98760587368959
2015-06-06,87.63239583333332,0.0534770833333333,0.0,73.81647445916184
2015-06-07,70.62072916666666,0.0692183333333333,0.0,69.39198782656305
2015-06-08,59.16697916666666,0.0496275,0.0,65.57191376990941
2015-06-09,52.19822916666666,0.074,0.0,62.246901833412196
2015-06-10,47.940625,0.06415125,0.0,59.33159506519018
2015-06-11,45.665,0.0743141666666666,0.0,56.758553469839576
2015-06-12,43.39322916666666,0.0595666666666666,10.2,54.68116946889819
2015-06-13,48.05364583333333,0.0608654166666666,24.2,54.055524930526886
2015-06-14,72.07104166666666,0.0659304166666666,1.6,56.43534140711826
2015-06-15,80.684375,0.05521625,15.4,63.47672115300916
2015-06-16,102.72947916666668,0.0570329166666666,9.2,74.22594296347005
2015-06-17,101.08385416666664,0.0614304166666666,0.0,80.40970594126172
2015-06-18,100.56614583333334,0.0381004166666666,0.0,84.0694988944222
2015-06-19,102.75885416666668,0.05201,14.6,85.82085018047255
2015-06-20,106.7796875,0.0619054166666666,0.0,82.99277360913277
2015-06-21,104.77916666666664,0.076205,0.0,80.69211069989531
2015-06-22,101.09322916666667,0.0690441666666666,0.0,81.57742148900535
2015-06-23,95.17083333333332,0.0716116666666666,0.0,79.13346167834428
2015-06-24,86.14479166666666,0.06690375,0.0,73.56456784841413
2015-06-25,75.90104166666667,0.0615316666666666,0.0,68.96054737053929
2015-06-26,67.061875,0.0533820833333333,0.0,65.09553816858445
2015-06-27,60.204479166666665,0.0596816666666666,0.0,61.79669475680144
2015-06-28,55.31552083333333,0.0602879166666666,0.0,58.91474898287537
2015-06-29,52.31791666666667,0.07278875,0.0,56.36997501983071
2015-06-30,50.12583333333333,0.0700404166666666,0.0,54.10941061888641
2015-07-01,48.60097826086957,0.0584779166666666,2.8000000000000003,52.1439417743884
2015-07-02,49.685520833333335,0.0563745833333333,0.0,50.569435709883464
2015-07-03,51.34947916666667,0.06162625,2.2,49.454321672816924
2015-07-04,57.12197916666667,0.0473229166666666,8.8,49.07078499464782
2015-07-05,59.21208333333333,0.0542249999999999,0.4,49.09346082636152
2015-07-06,60.39291666666667,0.0435725,0.0,49.7884675964032
2015-07-07,55.98614583333333,0.06346625,2.2,51.265386216698495
2015-07-08,51.834270833333335,0.0662954166666666,27.8,51.599626281191604
2015-07-09,87.60312499999999,0.05044125,17.6,52.8892865167483
2015-07-10,98.73229166666664,0.0569491666666666,0.0,58.79262017340358
2015-07-11,104.8578125,0.0613908333333333,27.2,71.52755772205376
2015-07-12,121.990625,0.08557875,3.2,84.03412724432036
2015-07-13,118.61895833333334,0.09058,29.4,90.27140574365986
2015-07-14,203.23010416666668,0.0764408333333333,19.2,101.87436830618745
2015-07-15,171.06041666666667,0.0554399999999999,19.8,115.22543026723757
2015-07-16,195.24927083333333,0.0805166666666666,4.4,132.69640527428598
2015-07-17,192.4105208333333,0.0859079166666666,14.2,149.68684231991557
2015-07-18,272.4765625,0.0592529166666666,23.6,156.79767444027684
2015-07-19,242.61260416666667,0.0680375,0.0,156.93592867716063
2015-07-20,222.59427083333333,0.0762645833333333,0.0,158.2046493571449
2015-07-21,213.1075,0.0825658333333333,0.0,160.1817438650609
2015-07-22,219.11666666666667,0.0684383333333333,17.0,147.8959160605859
2015-07-23,201.2671875,0.0769025,0.0,132.10291668847762
2015-07-24,176.66052083333332,0.0731716666666666,0.0,123.84039198555766
2015-07-25,164.7040625,0.0850583333333333,27.0,122.88960900572269
2015-07-26,171.48145833333334,0.0850033333333333,0.2,120.63789729286133
2015-07-27,149.97187499999998,0.0657575,0.0,118.42157559248722
2015-07-28,133.72854166666667,0.08293,0.0,123.7941480570435
2015-07-29,124.45625,0.0898104166666666,0.0,119.73042703884546
2015-07-30,116.28854166666667,0.0757958333333333,0.0,107.27039405380633
2015-07-31,109.4671875,0.0722441666666666,0.0,97.5591528970994
2015-08-01,104.76774193548388,0.0677504166666666,0.8,89.86106519770048
2015-08-02,100.58333333333331,0.0796941666666666,0.0,83.66875625628532
2015-08-03,93.39354166666668,0.08339,0.0,78.56219168674063
2015-08-04,84.02104166666668,0.09717125,0.0,74.31624413109893
2015-08-05,75.83197916666667,0.0947575,0.0,70.48018192747989
2015-08-06,69.09145833333334,0.0967654166666666,0.0,66.97210766850985
