,vazao,etp,horleitura,Q_fore
2013-04-05,58.50414583333333,0.1197616666666666,40.6,72.97413818299601
2013-04-06,89.89631250000001,0.1247954166666666,19.2,93.6427518775438
2013-04-07,90.69642708333332,0.1210745833333333,0.0,112.8419902116953
2013-04-08,88.35893750000001,0.1157079166666666,0.0,109.00083975513505
2013-04-09,86.04859375000001,0.1044433333333333,0.0,99.7072163178292
2013-04-10,80.1744375,0.0994020833333333,0.0,92.40161447243152
2013-04-11,71.03486458333333,0.1454766666666666,0.0,86.19452009483193
2013-04-12,61.64925,0.1369933333333333,0.0,80.82603583197515
2013-04-13,60.32908333333333,0.1477829166666666,53.2,82.49090440060466
2013-04-14,77.14102083333333,0.1183429166666666,6.800000000000001,112.21927497217976
2013-04-15,83.85294791666666,0.0999791666666666,0.0,127.63496304701576
2013-04-16,85.72340625,0.1016175,0.0,116.97501768637999
2013-04-17,81.82241666666667,0.1284337499999999,0.0,106.86269122666852
2013-04-18,73.98255208333333,0.11378875,0.0,98.69547272527691
2013-04-19,64.06954166666667,0.1197954166666666,0.0,91.76847663087203
2013-04-20,54.995020833333335,0.1341641666666666,0.0,85.81553371138995
2013-04-21,48.8971875,0.0961274999999999,0.0,80.65249905208366
2013-04-22,44.087854166666666,0.1148416666666666,0.0,76.13806050123348
2013-04-23,40.21817708333334,0.1023908333333333,0.0,72.16176370956751
2013-04-24,37.5721875,0.1184204166666666,0.0,68.63621844794348
2013-04-25,36.57902083333333,0.1057008333333333,0.0,65.49145227085563
2013-04-26,35.3628125,0.1120966666666666,0.0,62.67091573979857
2013-04-27,34.61051041666666,0.10514125,0.0,60.12840594951724
2013-04-28,34.43809375,0.0952254166666666,0.0,57.82586139382584
2013-04-29,33.39953125,0.1087954166666666,0.0,55.73168421144208
2013-04-30,32.06009375,0.1078429166666666,0.0,53.81932123959129
2013-05-01,31.1493125,0.10118875,0.0,52.06641458834955
2013-05-02,30.56025,0.104915,0.0,50.45405963645718
2013-05-03,30.05728125,0.09188125,0.0,48.96610619661253
2013-05-04,29.78178125,0.0824125,0.0,47.58875015960279
2013-05-05,29.5180625,0.0763125,0.0,46.310109601340855
2013-05-06,29.04953125,0.0997729166666666,13.0,46.08878171533544
2013-05-07,29.8715,0.1054683333333333,0.4,49.56255140961778
2013-05-08,34.460427083333336,0.0897895833333333,0.0,50.578892850444156
2013-05-09,36.49309375,0.1000608333333333,0.0,48.879676497486614
2013-05-10,33.30528125,0.0804724999999999,0.0,47.42305371702972
2013-05-11,31.2580625,0.0931958333333333,0.0,46.097496675623496
2013-05-12,29.36128125,0.0981437499999999,0.0,44.86628668453625
2013-05-13,27.5533125,0.0877045833333333,0.0,43.71916500474394
2013-05-14,26.4475,0.0911420833333333,2.8,42.83844777061757
2013-05-15,26.09925806451613,0.0872529166666666,0.0,42.701931011182445
2013-05-16,26.83103125,0.0732704166666666,1.6,42.224290867438654
2013-05-17,28.93534375,0.0839908333333333,25.2,43.45116645895119
2013-05-18,39.787,0.0851895833333333,1.0,51.55261545358246
2013-05-19,46.00788541666666,0.0735954166666666,0.0,54.918021574583555
2013-05-20,40.16767708333334,0.0380883333333333,0.0,52.64601451784046
2013-05-21,34.583333333333336,0.0666620833333333,0.0,50.73259036260334
2013-05-22,31.834437500000003,0.0836291666666666,0.0,49.03248458145097
2013-05-23,31.1058125,0.0628195833333333,9.6,48.203123544321286
2013-05-24,34.8173125,0.0743008333333333,6.4,50.65288838964493
2013-05-25,44.20823958333333,0.0807420833333333,0.2,53.1100483160868
2013-05-26,39.3144375,0.0708225,0.0,52.270980487858345
2013-05-27,34.688520833333335,0.0959816666666666,0.0,50.319205359015164
2013-05-28,31.9431875,0.0788037499999999,4.0,48.91185300537031
2013-05-29,35.51501041666666,0.0769095833333333,44.8,52.34017596150981
2013-05-30,56.43602083333334,0.0742233333333333,0.0,70.51675934141664
2013-05-31,69.72584375,0.0896233333333333,0.2,77.71485381926551
2013-06-01,67.66371875,0.0703,0.0,72.29904549562987
2013-06-02,66.10640625,0.0766358333333333,0.0,68.31150766350147
2013-06-03,87.84166666666665,0.0697541666666666,63.8,71.46687408196544
2013-06-04,89.25598958333335,0.0656304166666666,0.0,104.17554104459406
2013-06-05,89.93608333333333,0.0619970833333333,0.0,117.56480407466206
2013-06-06,87.91653124999999,0.0534770833333333,0.0,105.57939814802242
2013-06-07,83.17484375,0.0692183333333333,0.0,97.09489617879008
2013-06-08,72.52407291666667,0.0496275,0.0,90.06630867994147
2013-06-09,58.9945625,0.074,0.0,84.035806644919
2013-06-10,49.01203125,0.06415125,0.0,78.8134195492513
2013-06-11,43.48822916666666,0.0743141666666666,0.0,74.25342357943383
2013-06-12,40.3118125,0.0595666666666666,0.2,70.25729142307014
2013-06-13,41.00388541666667,0.0608654166666666,0.0,66.77094145292374
2013-06-14,53.53577083333334,0.0659304166666666,0.0,63.63071365434146
2013-06-15,53.10265625,0.05521625,0.2,60.797588110604
2013-06-16,46.60435416666667,0.0570329166666666,0.6000000000000001,58.34711796189482
2013-06-17,42.32833333333333,0.0614304166666666,41.8,60.09996491245014
2013-06-18,76.90082291666667,0.0381004166666666,1.2000000000000002,77.78445627518957
2013-06-19,82.68832291666666,0.05201,0.2,85.18918107089243
2013-06-20,89.58679166666667,0.0619054166666666,16.2,81.2407874229118
2013-06-21,133.00583333333333,0.076205,153.2,107.07859719483585
2013-06-22,393.5133333333333,0.0690441666666666,213.8,348.54635374491676
2013-06-23,408.7675,0.0716116666666666,0.0,1125.3365595295477
2013-06-24,355.71197916666665,0.06690375,0.0,1052.4227916664931
2013-06-25,421.4705208333333,0.0615316666666666,65.4,669.0994349392492
2013-06-26,493.603125,0.0533820833333333,3.4000000000000004,655.2172129456798
2013-06-27,454.2136458333334,0.0596816666666666,1.4,562.5931454726853
2013-06-28,397.58729166666666,0.0602879166666666,0.0,418.96497800895594
2013-06-29,339.84989583333333,0.07278875,0.0,332.2789750203695
2013-06-30,294.854375,0.0700404166666666,25.4,283.8781680768265
2013-07-01,271.726875,0.0584779166666666,36.4,296.0077286802816
2013-07-02,246.74604166666663,0.0563745833333333,0.4,336.8563749808776
2013-07-03,213.16916666666668,0.06162625,0.0,309.69732769478117
2013-07-04,192.57364583333333,0.0473229166666666,0.0,257.6726684257545
2013-07-05,175.93395833333332,0.0542249999999999,0.0,222.3504594413319
2013-07-06,158.6265625,0.0435725,0.0,196.13873163115562
2013-07-07,140.72125,0.06346625,0.2,175.9005588459641
2013-07-08,126.12447916666667,0.0662954166666666,0.0,159.95872607003056
2013-07-09,115.28802083333332,0.05044125,0.0,146.95656760700948
2013-07-10,108.4265625,0.0569491666666666,0.0,136.15564690293616
2013-07-11,103.59375,0.0613908333333333,0.0,127.11770058463365
2013-07-12,98.95052083333331,0.08557875,0.0,119.45203567102239
2013-07-13,91.6546875,0.09058,0.0,112.87492601876403
2013-07-14,83.50885416666667,0.0764408333333333,0.0,107.17442294444469
2013-07-15,76.1885625,0.0554399999999999,0.0,102.18919444812485
2013-07-16,70.23649999999999,0.0805166666666666,0.0,97.79423772386856
2013-07-17,65.55319791666666,0.0859079166666666,0.0,93.89082049865632
2013-07-18,61.84794791666667,0.0592529166666666,0.0,90.40040038630451
2013-07-19,58.51890624999999,0.0680375,0.0,87.26015607464323
2013-07-20,59.978145833333336,0.0762645833333333,32.4,89.16967206998595
2013-07-21,73.48700000000001,0.0825658333333333,91.6,127.86720222374102
2013-07-22,174.52729166666666,0.0684383333333333,45.2,266.8924446918054
2013-07-23,194.3353125,0.0769025,25.0,409.5941456817911
2013-07-24,190.31322916666667,0.0731716666666666,5.4,422.7507013296976
2013-07-25,219.8303125,0.0850583333333333,0.0,367.83662542714353
2013-07-26,260.12416666666667,0.0850033333333333,0.4,303.0295265939091
2013-07-27,272.8805208333333,0.0657575,0.0,255.7886853029838
2013-07-28,255.85260416666665,0.08293,0.0,221.8934656756466
2013-07-29,225.1198958333333,0.0898104166666666,0.0,196.20839142485852
2013-07-30,192.27427083333336,0.0757958333333333,0.0,176.30699467970382
2013-07-31,160.52083333333334,0.0722441666666666,0.0,160.48240755823443
2013-08-01,133.55203703703705,0.0677504166666666,0.0,147.63431408611433
2013-08-02,117.71041666666667,0.0796941666666666,0.0,137.01953344188334
2013-08-03,107.7984375,0.08339,0.0,128.118288050081
2013-08-04,102.51875,0.09717125,0.0,120.55702587579204
2013-08-05,96.65364583333331,0.0947575,1.0,114.22932576020153
2013-08-06,88.37347916666666,0.0967654166666666,0.0,109.32639800003491
2013-08-07,80.20366666666666,0.1000754166666666,0.0,104.63717127970094
2013-08-08,73.93296875,0.10097125,0.0,100.11030328904732
2013-08-09,69.149375,0.0969237499999999,0.0,96.11806153283602
2013-08-10,65.28379166666666,0.0991845833333333,0.0,92.55318986128144
2013-08-11,62.06935416666667,0.1247924999999999,0.0,89.34702093999105
2013-08-12,58.81184375,0.11119375,0.0,86.44635081020434
2013-08-13,55.79352083333333,0.0957570833333333,0.0,83.80789845976894
2013-08-14,53.32578125,0.09734625,0.4,81.43840067423444
2013-08-15,53.18796875,0.0879654166666666,5.6,80.16599761850676
2013-08-16,56.496822916666666,0.0949583333333333,0.0,81.63268603747935
2013-08-17,59.655458333333335,0.07970125,0.0,81.03394397378368
2013-08-18,58.57567708333334,0.09787125,0.0,78.57380798734016
2013-08-19,55.5475625,0.1300220833333333,0.0,76.43948232261351
2013-08-20,52.3425,0.1044854166666666,0.0,74.48306462526917
2013-08-21,50.46890625,0.1076195833333333,0.0,72.66889188532622
2013-08-22,48.880781250000005,0.10625,0.0,70.98043413542555
2013-08-23,47.31671875,0.124985,0.0,69.40340913953641
2013-08-24,45.42060416666666,0.1278175,0.0,67.92542975814298
2013-08-25,43.56275,0.1364058333333333,0.0,66.53584351460722
2013-08-26,42.01408333333333,0.0881108333333333,0.0,65.22553783163049
2013-08-27,42.80490625,0.0923004166666666,29.8,67.37768237513521
2013-08-28,49.89578125,0.1334104166666666,0.6000000000000001,83.35199431397852
2013-08-29,57.73433333333333,0.1278504166666666,0.0,90.13057896070181
2013-08-30,57.18836458333333,0.134105,0.0,85.62069546660233
2013-08-31,52.61375,0.0918533333333333,0.0,82.1308165801488
2013-09-01,47.66241666666667,0.1066879166666666,0.0,79.08733170700926
2013-09-02,43.43922916666667,0.1362408333333333,0.2,76.34693694005966
2013-09-03,41.807875,0.1404970833333333,0.8,73.96919313892377
2013-09-04,45.98184375,0.1133408333333333,0.4,72.10479185102461
2013-09-05,46.34875,0.0983825,0.0,70.30552428697003
2013-09-06,44.89794791666667,0.1173920833333333,0.0,68.37293296509257
2013-09-07,42.20766666666667,0.1326991666666666,0.0,66.51992801893593
2013-09-08,39.34705208333333,0.0770749999999999,0.0,64.81177780250178
2013-09-09,37.295489583333335,0.0790479166666666,0.0,63.22606092691031
2013-09-10,35.49069791666667,0.0818029166666666,0.0,61.748656820347506
2013-09-11,34.1345,0.1049595833333333,0.0,60.36774073121155
2013-09-12,33.270843750000004,0.0776458333333333,0.0,59.07302549680615
2013-09-13,32.260375,0.0821304166666666,0.0,57.85579772046003
2013-09-14,31.1891875,0.0804225,0.0,56.70842091245373
2013-09-15,30.021937500000003,0.1003145833333333,0.0,55.624101340425646
2013-09-16,28.5356875,0.1033608333333333,0.0,54.596783444812736
2013-09-17,31.206510416666664,0.1057633333333333,75.2,61.0661739744227
2013-09-18,57.23444791666666,0.1053783333333333,17.6,107.36106752234672
2013-09-19,76.02198958333334,0.1166370833333333,0.0,145.90737961304225
2013-09-20,79.8586875,0.11669875,0.0,137.94273964496034
2013-09-21,82.39212500000001,0.14921375,0.4,125.36420708470983
2013-09-22,84.27022916666667,0.1224420833333333,69.0,128.49696636364726
2013-09-23,115.2896875,0.1104241666666666,78.2,208.49527031378557
2013-09-24,130.84260416666666,0.1030241666666666,0.6000000000000001,357.16903982166576
2013-09-25,124.83645833333333,0.1157204166666666,0.4,354.8266860708395
2013-09-26,136.16093750000002,0.1285408333333333,0.0,283.0389156320386
2013-09-27,154.830625,0.13880625,0.0,238.04474688601766
2013-09-28,157.18802083333333,0.0988966666666666,0.0,205.64097976623725
2013-09-29,144.685625,0.1050283333333333,0.2,181.20619255365165
2013-09-30,130.74135416666667,0.0656304166666666,0.8,162.4394879941726
2013-10-01,117.07760416666667,0.08621625,15.2,151.31535328922666
2013-10-02,110.49427083333336,0.1204720833333333,1.7999999999999998,154.09425029387722
2013-10-03,125.6302380952381,0.1335875,8.4,151.43212921988572
2013-10-04,,0.1427175,49.2,157.72955587683987
2013-10-05,,0.1321258333333333,1.8,204.86352845628852
2013-10-06,,0.11163,0.0,213.42310244688542
2013-10-07,,0.11714375,0.0,186.13489415822627
2013-10-08,,0.1282566666666666,0.0,166.09291523581854
2013-10-09,,0.1381558333333333,0.0,150.45679710796202
2013-10-10,105.7875,0.1331275,0.0,137.76801191210475
2013-10-11,103.2765625,0.1338183333333333,0.0,127.28602456003416
2013-10-12,97.403125,0.13045,0.0,118.49915581680312
2013-10-13,86.21165624999999,0.1268975,0.0,111.03938362710757
2013-10-14,72.92067708333333,0.12872875,0.0,104.63574947936824
2013-10-15,63.30825,0.1089895833333333,0.0,99.08465825091879
2013-10-16,56.62736458333333,0.0977870833333333,0.0,94.23059549031505
2013-10-17,54.3003125,0.1239858333333333,8.6,91.20163962211345
2013-10-18,55.557520833333335,0.1448591666666666,0.4,93.09009413130816
2013-10-19,60.24928125,0.1322158333333333,0.4,91.98210275247428
2013-10-20,59.80403571428571,0.1743625,0.0,87.92569353923903
2013-10-21,,0.1397025,0.0,84.33534655181354
2013-10-22,,0.17802625,19.2,83.64004122103351
2013-10-23,,0.1670454166666667,0.0,92.90852818298563
2013-10-24,,0.14858,0.0,95.04902415541049
2013-10-25,,0.1094412499999999,4.6,90.56151943271884
2013-10-26,,0.1271916666666666,0.0,89.38170365100379
2013-10-27,,0.1387904166666666,0.0,86.84612554767573
2013-10-28,,0.1565366666666666,0.0,83.016734780562
2013-10-29,,0.1795270833333333,0.0,79.69603043537506
2013-10-30,,0.1613708333333333,0.0,76.72149941314821
2013-10-31,,0.1677279166666666,0.2,74.03619454110077
2013-11-01,36.505375,0.1630283333333333,0.0,71.61138235407785
2013-11-02,35.437270833333336,0.135155,0.0,69.38894492828547
2013-11-03,33.9913125,0.1887770833333333,0.0,67.34195237821177
2013-11-04,40.85698958333334,0.1497083333333333,0.0,65.45812154008235
2013-11-05,49.95882291666666,0.16959875,0.0,63.71740261705798
2013-11-06,55.13999999999999,0.1566679166666666,0.0,62.103125658613166
2013-11-07,54.69644791666667,0.1622916666666666,0.0,60.60105414658364
2013-11-08,48.275979166666666,0.205175,0.0,59.19888031436621
2013-11-09,42.17820833333334,0.1504991666666666,0.0,57.88578882066796
2013-11-10,38.791552083333336,0.14360875,0.0,56.65283967919781
2013-11-11,36.599010416666665,0.1729570833333333,0.0,55.49219718969385
2013-11-12,34.54326041666666,0.2001608333333333,0.0,54.39660991022082
2013-11-13,34.84644791666667,0.2147733333333333,0.0,53.35964682929333
2013-11-14,38.19396875,0.1750016666666666,0.0,52.37580882997196
2013-11-15,33.383630952380955,0.1958808333333333,0.0,51.44051328090385
2013-11-16,,0.2032870833333333,0.0,50.54951550902365
2013-11-17,,0.1714179166666666,0.8,49.752992373444634
2013-11-18,,0.19474375,0.0,49.18489399132823
2013-11-19,59.6715625,0.21626125,0.0,48.50763431197122
2013-11-20,61.51527083333334,0.2194291666666666,0.0,47.72349377105745
2013-11-21,57.6918125,0.1890070833333333,0.0,46.979878925113745
2013-11-22,54.314416666666666,0.1970020833333333,0.0,46.26628058502526
2013-11-23,50.5925,0.2411566666666666,0.0,45.579428413603964
2013-11-24,43.86832291666667,0.20065875,0.0,44.9171849865578
2013-11-25,39.84889583333334,0.1634629166666666,0.0,44.27795014159101
2013-11-26,36.49695833333333,0.1879404166666666,0.0,43.66039946487418
2013-11-27,34.576770833333335,0.1808554166666666,0.0,43.063043868797536
2013-11-28,33.94690625,0.1855470833333333,0.0,42.484522951377556
2013-11-29,33.66959375,0.1859104166666666,2.2,42.07018766469712
2013-11-30,43.62085416666667,0.2035445833333333,2.2,42.34312668202527
2013-12-01,62.9898125,0.2095091666666666,0.0,42.77234434177504
2013-12-02,67.6308125,0.2160666666666666,0.0,42.44622287390803
2013-12-03,65.15095833333334,0.1907270833333333,0.0,41.784538150564295
2013-12-04,58.123354166666665,0.1440070833333333,0.0,41.17494882380086
2013-12-05,49.8334375,0.1860554166666666,0.0,40.59013038613105
2013-12-06,42.80664583333333,0.2042366666666666,9.4,40.6645365878066
2013-12-07,41.25151041666667,0.205875,0.2,43.12592296632496
2013-12-08,43.48279166666666,0.1801920833333333,0.4,43.9310863505821
2013-12-09,43.0325,0.1729729166666666,0.0,43.04611887154194
2013-12-10,41.759479166666665,0.14992125,0.2,42.284324664210764
2013-12-11,42.067739583333335,0.1701358333333333,0.0,41.54659981716991
2013-12-12,39.274458333333335,0.1870095833333333,0.0,40.83780524697946
2013-12-13,33.889322916666664,0.1719225,0.0,40.15256895447198
2013-12-14,31.58521875,0.20926625,0.0,39.49791367028446
2013-12-15,30.331875,0.195285,0.0,38.87090359391054
2013-12-16,33.48979166666667,0.2330499999999999,0.0,38.26935811096501
2013-12-17,37.765770833333335,0.2221529166666666,0.0,37.69132034178727
2013-12-18,36.52159375,0.2255158333333333,0.0,37.135087950197004
2013-12-19,33.595114583333334,0.2218229166666666,0.0,36.59916567086229
2013-12-20,28.69790625,0.1925691666666666,0.0,36.08220631084223
2013-12-21,26.22,0.13588375,0.0,35.583107094145774
2013-12-22,25.553125,0.1438779166666666,0.0,35.10094795577858
2013-12-23,24.8078125,0.1846225,0.0,34.63467647893386
2013-12-24,23.66640625,0.1755220833333333,0.0,34.1831403850885
2013-12-25,23.6484375,0.2203054166666666,0.0,33.74537110565842
2013-12-26,24.08984375,0.1997204166666666,0.0,33.32043779685095
2013-12-27,23.85078125,0.2227904166666666,0.0,32.90757742164744
2013-12-28,23.22734375,0.2144883333333333,0.0,32.50608054142054
2013-12-29,23.9515625,0.2236320833333333,13.0,32.82821459818361
2013-12-30,31.28325,0.2157558333333333,0.2,35.85849036551838
2013-12-31,37.84555208333333,0.1990329166666666,0.0,37.035309982707425
2014-01-01,31.78821875,0.1927891666666666,0.0,36.19424507870387
2014-01-02,28.6190625,0.2236691666666666,17.8,36.590446361006826
2014-01-03,29.19815625,0.2044620833333333,0.4,41.13070902244585
2014-01-04,46.99281250000001,0.1999891666666666,21.6,44.445751192925364
2014-01-05,58.038625,0.2183279166666666,10.4,51.242191933148774
2014-01-06,60.30832291666667,0.2098133333333333,0.0,57.42771328670476
2014-01-07,55.18626041666667,0.20548,1.8,56.851730581602595
2014-01-08,62.83269791666667,0.1988641666666666,0.2,54.933143924780346
2014-01-09,56.68932291666667,0.2084120833333333,20.8,54.78257571829888
2014-01-10,53.4428125,0.1662616666666666,0.0,60.99927918105152
2014-01-11,54.26983333333334,0.177035,0.0,62.5973344349474
2014-01-12,56.62965625,0.179205,0.0,59.31444053896685
2014-01-13,53.20854166666667,0.19300375,15.0,57.985757182774066
2014-01-14,57.1171875,0.2081008333333333,7.2,62.37589755856601
2014-01-15,75.03648888888888,0.18577625,3.2,66.09137383766057
2014-01-16,87.14547916666668,0.1961016666666666,21.0,67.52868714219183
2014-01-17,101.9390625,0.23507875,2.0,74.83332635132906
2014-01-18,103.88333333333333,0.1994741666666666,0.0,76.55863516214977
2014-01-19,105.36354166666666,0.1956270833333333,0.0,72.08570234293978
2014-01-20,105.94479166666667,0.2043112499999999,0.0,68.05508527302065
2014-01-21,105.96822916666667,0.2272383333333333,0.0,64.55651710460411
2014-01-22,103.92395833333336,0.2114220833333333,0.0,61.44134525054202
2014-01-23,100.4515625,0.1768466666666666,5.2,59.10376816998555
2014-01-24,93.55296875,0.1560733333333333,0.0,58.62444397576439
2014-01-25,83.30987499999999,0.16899875,0.2,57.13069021349174
2014-01-26,69.99451041666667,0.18821125,0.0,54.693605986161295
2014-01-27,57.46903125,0.1863541666666666,2.2,52.71411165311153
2014-01-28,48.24227083333333,0.1817545833333333,0.0,51.5021374750179
2014-01-29,40.645322916666665,0.1910741666666666,0.0,50.005706746932596
2014-01-30,41.301822916666666,0.1811120833333333,0.0,48.23932425892966
2014-01-31,36.31389583333333,0.17651375,0.0,46.64259531740043
2014-02-01,36.33598958333334,0.1817270833333333,0.0,45.17413192134667
2014-02-02,32.690916666666666,0.22474,0.0,43.816650994518184
2014-02-03,29.70475,0.2027791666666666,0.0,42.55798930928293
2014-02-04,27.82065625,0.201485,1.4,41.46829516610537
2014-02-05,26.82921875,0.1825104166666666,0.0,40.74056075691416
2014-02-06,32.91486458333333,0.2085270833333333,0.0,39.870228492959114
2014-02-07,44.403333333333336,0.2031333333333333,0.0,38.86099628818508
2014-02-08,48.88515625,0.2306766666666666,0.0,37.92783679336925
2014-02-09,44.33327083333333,0.19540375,27.0,38.72353620973378
2014-02-10,35.231802083333335,0.1889633333333333,0.0,46.20009643790469
2014-02-11,40.02248958333333,0.2209220833333333,0.0,49.242957466602384
2014-02-12,38.06584375,0.1922104166666667,0.0,47.097635693632284
2014-02-13,30.025562500000003,0.1612770833333333,0.0,45.46068369732784
2014-02-14,26.348,0.1439841666666666,8.6,44.587529400195386
2014-02-15,29.789375000000003,0.1540329166666666,7.800000000000001,46.52849280350097
2014-02-16,36.07626041666666,0.1529466666666666,0.2,49.03612446161097
