codigo,tipoId,nome,coletaId,orgaoId,municipioId,altitude,latitude,longitude,iniciooperacao,datainstalacao,fimoperacao,orgao
24314914.0,P,BOM SUCESSO DE ITARARÉ - null,T,86.0,3507159.0,,-24.3195,-49.1427,2014-12-11,2014-12-11T17:18:47+0000,,CEMADEN
8523572.0,P,BONITO - BONITO 2 - APAC,T,86.0,2602308.0,,-8.5272,-35.72354,2020-05-12,2020-05-13T19:28:39+0000,,CEMADEN
8473572.0,P,BONITO - BONITO - APAC,T,86.0,2602308.0,,-8.47856,-35.72353,2018-03-15,2018-03-16T11:30:57+0000,,CEMADEN
15324473.0,P,BONITO DE MINAS - BONITO DE MINAS,T,86.0,3108255.0,,-15.3231,-44.73499,2018-07-01,2018-07-20T19:31:59+0000,,CEMADEN
4494212.0,P,BOQUEIRÃO DO PIAUÍ - Centro,T,86.0,2201945.0,,-4.48696,-42.11949,2015-05-27,2015-05-28T13:19:22+0000,,CEMADEN
45958.0,P,BORBA- São Sebastião,T,86.0,1300805.0,,-4.38209,-59.5894,,2022-01-24T12:46:06+0000,,CEMADEN
23945159.0,P,BORRAZÓPOLIS - Borrazopolis I,T,86.0,4103305.0,,-23.942,-51.59,2014-07-25,2014-08-08T12:24:19+0000,,CEMADEN
27174913.0,P,BOTUVERÁ - ,T,86.0,4202701.0,,-27.1657,-49.1324,2015-02-07,2015-02-08T15:15:25+0000,,CEMADEN
27204903.0,P,BOTUVERÁ - Águas Negras,T,86.0,4202701.0,,-27.203,-49.029,2014-07-25,2014-08-08T12:50:42+0000,,CEMADEN
27204907.0,P,BOTUVERÁ- Centro,T,86.0,4202701.0,,-27.197,-49.073,2014-07-25,2014-08-08T12:50:42+0000,,CEMADEN
27204915.0,P,BOTUVERÁ - Ribeirão do Ouro,T,86.0,4202701.0,,-27.2034,-49.15148,2015-02-12,2015-02-12T13:15:26+0000,,CEMADEN
28274916.0,P,BRAÇO DO NORTE - Centro,T,86.0,4202800.0,,-28.27112,-49.1612,2016-02-19,2016-02-18T14:15:38+0000,,CEMADEN
22944655.0,P,BRAGANÇA PAULISTA - ,T,86.0,3507605.0,,-22.9472,-46.5599,2014-12-02,2014-12-02T12:17:45+0000,,CEMADEN
22924653.0,P,BRAGANÇA PAULISTA - ,T,86.0,3507605.0,,-22.9226,-46.5347,2014-12-02,2014-12-02T12:17:45+0000,,CEMADEN
22984646.0,P,BRAGANÇA PAULISTA - Água Comprida,T,86.0,3507605.0,,-22.983,-46.464,2014-12-01,2014-12-01T17:18:07+0000,,CEMADEN
22924654.0,P,BRAGANÇA PAULISTA - Jardim Cedro,T,86.0,3507605.0,,-22.92303,-46.5353,2015-02-05,2015-02-06T16:46:28+0000,,CEMADEN
22964654.0,P,BRAGANÇA PAULISTA - Jardim Júlio Mesquita,T,86.0,3507605.0,,-22.96385,-46.54418,2014-12-02,2014-12-02T15:18:14+0000,,CEMADEN
22954656.0,P,BRAGANÇA PAULISTA - Jardim São Miguel,T,86.0,3507605.0,,-22.947,-46.559,2015-08-11,2015-08-12T12:16:21+0000,,CEMADEN
22954654.0,P,BRAGANÇA PAULISTA - Lavapés,T,86.0,3507605.0,,-22.9468,-46.5412,2015-03-18,2015-03-18T19:16:37+0000,,CEMADEN
1064678.0,P,BRAGANÇA - Taira,T,86.0,1501709.0,,-1.06067,-46.78347,2018-03-15,2018-03-16T11:31:37+0000,2019-02-09,CEMADEN
9243601.0,P,BRANQUINHA - Branquinha01,T,86.0,2701100.0,,-9.248,-36.014,2014-08-22,2014-08-22T20:18:24+0000,,CEMADEN
9253601.0,P,BRANQUINHA - Branquinha01,T,86.0,2701100.0,,-9.248,-36.014,2015-02-05,2015-02-06T16:47:08+0000,,CEMADEN
11016874.0,P,BRASILÉIA - Centro,T,86.0,1200104.0,,-11.01247,-68.74094,2019-01-26,2019-01-27T17:02:21+0000,,CEMADEN
15834802.0,P,BRASÍLIA - Águas Claras,T,86.0,5300108.0,,-15.827,-48.023,2015-02-10,2015-02-10T16:24:35+0000,,CEMADEN
15824815.0,P,BRASÍLIA - Ceilandia,T,86.0,5300108.0,,-15.8184,-48.1533,2015-02-13,2015-02-13T16:17:02+0000,,CEMADEN
15764778.0,P,BRASÍLIA - Cidade Estrutural,T,86.0,5300108.0,,-15.78197,-47.99807,2015-02-13,2015-02-13T16:17:01+0000,,CEMADEN
15884796.0,P,BRASÍLIA - Nucleo Bandeirante,T,86.0,5300108.0,,-15.8768,-47.9627,2015-02-13,2015-02-13T16:17:01+0000,,CEMADEN
15624785.0,P,BRASÍLIA - Sobradinho,T,86.0,5300108.0,,-15.6237,-47.8469,2015-02-13,2015-02-13T16:17:01+0000,,CEMADEN
20164129.0,P,BREJETUBA - Centro,T,86.0,3201159.0,,-20.15022,-41.29486,2019-07-07,2019-07-08T20:23:47+0000,,CEMADEN
7343728.0,P,BREJINHO - BREJINHO - APAC,T,86.0,2602506.0,,-7.34566,-37.2897,2018-03-15,2018-03-16T11:30:58+0000,2018-11-13,CEMADEN
3684275.0,P,BREJO - Torre de TV Municipal de Brejo,T,86.0,2102101.0,,-3.68176,-42.75438,2015-08-17,2015-08-18T13:18:38+0000,,CEMADEN
3664277.0,P,BREJO - Zé Gomes,T,86.0,2102101.0,,-3.66913,-42.77795,2018-06-27,2018-06-27T15:02:25+0000,,CEMADEN
20164415.0,P,BRUMADINHO - Alberto Flores,T,86.0,3109006.0,,-20.156,-44.147,2014-08-04,2014-08-11T13:32:40+0000,,CEMADEN
20204410.0,P,BRUMADINHO - Aranha,T,86.0,3109006.0,,-20.196,-44.105,2014-08-04,2014-08-11T13:32:40+0000,,CEMADEN
20144420.0,P,BRUMADINHO - Centro,T,86.0,3109006.0,,-20.143,-44.2,2014-08-04,2014-08-11T13:32:44+0000,,CEMADEN
20144421.0,P,BRUMADINHO - Centro,T,86.0,3109006.0,,-20.142,-44.198,2014-08-05,2014-08-11T13:36:04+0000,,CEMADEN
20144422.0,P,BRUMADINHO- Cohab,T,86.0,3109006.0,,-20.14014,-44.22333,2021-09-17,2021-09-17T00:00:00+0000,,CEMADEN
20144411.0,P,BRUMADINHO -Córrego Feijão,T,86.0,3109006.0,,-20.135,-44.107,2014-08-04,2014-08-11T13:32:41+0000,,CEMADEN
20094405.0,P,BRUMADINHO - Distrito Casa Branca,T,86.0,3109006.0,,-20.094,-44.047,2014-08-04,2014-08-11T13:32:39+0000,,CEMADEN
20124423.0,P,BRUMADINHO - Inhotim,T,86.0,3109006.0,,-20.12,-44.227,2014-08-04,2014-08-11T13:32:50+0000,,CEMADEN
20154422.0,P,BRUMADINHO - Progresso,T,86.0,3109006.0,,-20.146,-44.216,2014-08-04,2014-08-11T13:32:27+0000,,CEMADEN
20164402.0,P,BRUMADINHO - Rua Prefeito Maciel,T,86.0,3109006.0,,-20.165,-44.023,2014-08-04,2014-08-11T13:32:39+0000,,CEMADEN
27144891.0,P,BRUSQUE - Águas Claras,T,86.0,4202909.0,,-27.143,-48.907,2014-07-25,2014-08-08T12:51:02+0000,,CEMADEN
27124892.0,P,BRUSQUE- Azambuja,T,86.0,4202909.0,,-27.12,-48.923,2014-07-25,2014-08-08T12:50:45+0000,,CEMADEN
27064891.0,P,BRUSQUE - Bateas,T,86.0,4202909.0,,-27.06,-48.907,2014-07-25,2014-08-08T12:50:44+0000,,CEMADEN
27104893.0,P,BRUSQUE - Centro,T,86.0,4202909.0,,-27.097,-48.918,2014-07-25,2014-08-08T19:33:57+0000,,CEMADEN
27104892.0,P,BRUSQUE - Centro,T,86.0,4202909.0,,-27.098,-48.925,2014-07-25,2014-08-08T12:50:44+0000,,CEMADEN
27074886.0,P,BRUSQUE - Limeira,T,86.0,4202909.0,,-27.07,-48.865,2014-07-25,2014-08-08T12:50:45+0000,,CEMADEN
27074887.0,P,BRUSQUE - Limeira,T,86.0,4202909.0,,-27.07,-48.865,2015-02-05,2015-02-06T16:44:53+0000,,CEMADEN
27084889.0,P,BRUSQUE - Nova Brasilia,T,86.0,4202909.0,,-27.082,-48.889,2014-07-25,2014-08-08T12:50:45+0000,,CEMADEN
27144892.0,P,BRUSQUE - Paquetá,T,86.0,4202909.0,,-27.141,-48.921,2014-07-25,2014-08-08T12:50:44+0000,,CEMADEN
27134889.0,P,BRUSQUE - Poço Fundo,T,86.0,4202909.0,,-27.134,-48.886,2014-07-25,2014-08-08T12:50:44+0000,,CEMADEN
27154888.0,P,BRUSQUE - Ponta Russa,T,86.0,4202909.0,,-27.146,-48.884,2014-07-25,2014-08-08T12:50:44+0000,,CEMADEN
27174889.0,P,BRUSQUE - Santa Cruz,T,86.0,4202909.0,,-27.173,-48.89,2014-07-25,2014-08-08T12:50:44+0000,,CEMADEN
27074894.0,P,BRUSQUE - São Pedro,T,86.0,4202909.0,,-27.069,-48.937,2014-07-25,2014-08-08T12:50:42+0000,,CEMADEN
27134894.0,P,BRUSQUE- Souza Cruz,T,86.0,4202909.0,,-27.131,-48.939,2014-07-25,2014-08-08T12:50:43+0000,,CEMADEN
27074890.0,P,BRUSQUE - Steffen,T,86.0,4202909.0,,-27.074,-48.905,2014-07-25,2014-08-08T12:50:43+0000,,CEMADEN
27074891.0,P,BRUSQUE- Steffen,T,86.0,4202909.0,,-27.074,-48.905,2015-02-05,2015-02-06T16:44:51+0000,,CEMADEN
7723532.0,P,BUENOS AIRES - BUENOS AIRES - APAC,T,86.0,2602704.0,,-7.72334,-35.32334,2018-03-15,2018-03-16T11:30:58+0000,,CEMADEN
8613715.0,P,BUÍQUE - BUIQUE - APAC,T,86.0,2602803.0,,-8.615,-37.15472,2018-03-15,2018-03-16T11:30:58+0000,,CEMADEN
4324646.0,P,BURITICUPU - Prefeitura Municipal,T,86.0,2102325.0,,-4.31779,-46.45999,2015-08-17,2015-08-18T13:18:38+0000,,CEMADEN
3174186.0,P,BURITI DOS LOPES - Centro,T,86.0,2202000.0,,-3.16735,-41.86237,2015-05-27,2015-05-28T13:19:23+0000,,CEMADEN
3944292.0,P,BURITI - Prefeitura Municipal,T,86.0,2102200.0,,-3.94254,-42.92467,2015-08-17,2015-08-18T13:18:36+0000,,CEMADEN
17354495.0,P,BURITIZEIRO - Centro,T,86.0,3109402.0,,-17.3538,-44.9589,2019-01-26,2019-01-27T17:01:31+0000,,CEMADEN
7513491.0,P,CAAPORÃ - Centro,T,86.0,2503001.0,,-7.516,-34.917,2014-12-23,2014-12-23T15:29:17+0000,,CEMADEN
7523492.0,P,CAAPORÃ - Centro,T,86.0,2503001.0,,-7.516,-34.917,2015-02-06,2015-02-06T16:49:20+0000,,CEMADEN
16024709.0,P,CABECEIRA GRANDE - Centro,T,86.0,3109451.0,,-16.0281,-47.0906,2019-01-26,2019-01-27T17:01:31+0000,,CEMADEN
6973483.0,P,CABEDELO - Centro,T,86.0,2503209.0,,-6.973,-34.836,2014-12-23,2014-12-23T15:29:17+0000,,CEMADEN
6973484.0,P,CABEDELO - Centro,T,86.0,2503209.0,,-6.973,-34.836,2015-02-06,2015-02-06T16:49:20+0000,,CEMADEN
7043485.0,P,CABEDELO - Praia do Jacaré,T,86.0,2503209.0,,-7.037,-34.851,2015-02-06,2015-02-06T16:49:20+0000,,CEMADEN
7033485.0,P,CABEDELO - Praia do Jacaré,T,86.0,2503209.0,,-7.037,-34.851,2014-12-23,2014-12-23T15:29:17+0000,,CEMADEN
7073485.0,P,CABEDELO - Renascer II,T,86.0,2503209.0,,-7.076,-34.85,2014-12-23,2014-12-23T15:29:17+0000,,CEMADEN
7083485.0,P,CABEDELO - Renascer II,T,86.0,2503209.0,,-7.076,-34.85,2015-02-06,2015-02-06T16:49:21+0000,,CEMADEN
8293505.0,P,CABO DE SANTO AGOSTINHO - Charneca,T,86.0,2602902.0,,-8.297,-35.057,2014-08-22,2014-08-22T20:18:43+0000,,CEMADEN
8303506.0,P,CABO DE SANTO AGOSTINHO - Charneca,T,86.0,2602902.0,,-8.297,-35.057,2015-02-05,2015-02-06T16:46:20+0000,,CEMADEN
8333495.0,P,CABO DE SANTO AGOSTINHO - Enseado dos Corais,T,86.0,2602902.0,,-8.33,-34.956,2014-08-26,2014-08-26T11:51:39+0000,,CEMADEN
8333496.0,P,CABO DE SANTO AGOSTINHO - Enseado dos Corais,T,86.0,2602902.0,,-8.33,-34.956,2015-02-05,2015-02-06T16:46:20+0000,,CEMADEN
8233497.0,P,CABO DE SANTO AGOSTINHO - Pontes dos Carvalhos,T,86.0,2602902.0,,-8.233,-34.979,2014-08-26,2014-08-26T11:51:37+0000,,CEMADEN
8233498.0,P,CABO DE SANTO AGOSTINHO - Pontes dos Carvalhos,T,86.0,2602902.0,,-8.233,-34.979,2015-02-05,2015-02-06T16:46:11+0000,,CEMADEN
8293503.0,P,CABO DE SANTO AGOSTINHO - Torrinha,T,86.0,2602902.0,,-8.287,-35.033,2015-02-05,2015-02-06T16:46:20+0000,,CEMADEN
8283503.0,P,CABO DE SANTO AGOSTINHO - Torrinha,T,86.0,2602902.0,,-8.287,-35.033,2014-08-26,2014-08-26T11:51:39+0000,,CEMADEN
22594200.0,P,CABO FRIO - Aquarius,T,86.0,3300704.0,,-22.5941,-42.0012,2019-01-26,2019-01-27T17:01:04+0000,,CEMADEN
22874201.0,P,CABO FRIO - Centro,T,86.0,3300704.0,,-22.8771,-42.014,2019-01-26,2019-01-27T17:01:05+0000,,CEMADEN
23354708.0,P,CABREÚVA - Bananal,T,86.0,3508405.0,,-23.354,-47.082,2015-02-25,2015-02-25T22:16:44+0000,,CEMADEN
23314713.0,P,CABREÚVA - Centro,T,86.0,3508405.0,,-23.307,-47.133,2015-07-06,2015-07-06T16:16:21+0000,,CEMADEN
23244706.0,P,CABREÚVA - Jacaré,T,86.0,3508405.0,,-23.244,-47.06,2014-07-25,2014-08-08T13:14:27+0000,,CEMADEN
8523926.0,P,CABROBÓ - BR428-km05,T,86.0,2603009.0,,-8.528,-39.268,2014-08-22,2014-08-22T12:18:09+0000,,CEMADEN
8533927.0,P,CABROBÓ - BR428-km05,T,86.0,2603009.0,,-8.528,-39.268,2015-02-05,2015-02-06T16:46:14+0000,,CEMADEN
8343913.0,P,CABROBÓ - NOVO MURICI - APAC,T,86.0,2603009.0,,-8.34033,-39.13519,2018-03-15,2018-03-16T11:30:59+0000,2018-09-17,CEMADEN
26785101.0,P,CAÇADOR - Defesa Civil,T,86.0,4203006.0,,-26.7769,-51.0094,2016-10-06,2016-10-04T17:16:21+0000,,CEMADEN
23114571.0,P,CAÇAPAVA - Corpo de Bombeiros,T,86.0,3508504.0,,-23.11058,-45.71035,2015-06-24,2015-06-25T14:16:39+0000,,CEMADEN
30335327.0,P,CAÇAPAVA DO SUL - ,T,86.0,4303004.0,,-30.3388,-53.2709,2014-12-09,2014-12-09T14:24:43+0000,,CEMADEN
30345327.0,P,CAÇAPAVA DO SUL - BR290,T,86.0,4303004.0,,-30.33862,-53.27022,2015-07-25,2015-07-25T15:19:06+0000,,CEMADEN
16105771.0,P,CÁCERES - Escola Municipal Prof. Eduardo Benivides Lindote,T,86.0,5102504.0,,-16.09949,-57.70939,2015-08-17,2015-08-18T13:14:38+0000,,CEMADEN
12603896.0,P,CACHOEIRA - Caquende,T,86.0,2904902.0,,-12.60773,-38.96066,2017-10-08,2017-10-10T13:19:36+0000,,CEMADEN
30265280.0,P,CACHOEIRA DO SUL - Capané,T,86.0,4303004.0,,-30.256,-52.8021,2015-02-19,2015-02-20T12:18:32+0000,,CEMADEN
29895300.0,P,CACHOEIRA DO SUL- Comunidade Três Vendas,T,86.0,4303004.0,,-29.8908,-53.0043,2015-02-20,2015-02-20T15:18:25+0000,,CEMADEN
30275287.0,P,CACHOEIRA DO SUL - Vila Jardim Tordesmade Cordilheira,T,86.0,4303004.0,,-30.27,-52.8673,2015-02-19,2015-02-20T12:18:32+0000,,CEMADEN
25684500.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista,T,86.0,3508603.0,,-22.68875,-45.00431,,2018-07-20T18:44:49+0000,,CEMADEN
23684500.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista,T,86.0,3508603.0,,-22.68208,-45.00049,,2018-07-20T18:14:39+0000,,CEMADEN
22694500.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista - Cemaden,T,86.0,3508603.0,,-22.692,-45.0,2014-08-15,2014-08-15T18:11:14+0000,,CEMADEN
22684500.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista - Cemaden,T,86.0,3508603.0,,-22.682,-45.0,2015-02-05,2015-02-06T16:45:17+0000,,CEMADEN
22684501.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista - Cemaden10 - TESTES,T,86.0,3508603.0,,-22.682,-45.0,2017-06-11,2017-06-20T15:43:09+0000,,CEMADEN
22684510.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista - Cemaden13 - TESTES,T,86.0,3527207.0,,-22.682,-45.1,2017-06-11,2017-06-20T17:12:47+0000,,CEMADEN
22694501.0,P,CACHOEIRA PAULISTA - Cachoeira Paulista - SP,T,86.0,3508603.0,,-22.692,-45.0,2014-08-15,2014-08-15T19:10:56+0000,,CEMADEN
22664501.0,P,CACHOEIRA PAULISTA - Sabesp,T,86.0,3508603.0,,-22.66165,-45.00388,2015-06-26,2015-06-26T17:15:53+0000,,CEMADEN
224498.0,P,CACHOEIRA PAULISTA- Teste - V2 - 01,T,86.0,3508603.0,,-22.67421,-44.99587,,2021-12-28T19:15:11+0000,,CEMADEN
224499.0,P,CACHOEIRA PAULISTA- Teste - V2 - 03,T,86.0,3508603.0,,-22.67421,-44.99587,,2021-11-09T16:54:51+0000,,CEMADEN
224497.0,P,CACHOEIRA PAULISTA- Teste - V2 - 03,T,86.0,3508603.0,,-22.67421,-44.99587,2021-11-09,2022-03-15T11:55:37+0000,,CEMADEN
22674499.0,P,CACHOEIRA PAULISTA - Teste - V2 - 04,T,86.0,3508603.0,,-22.67421,-44.99587,2020-05-12,2020-05-13T19:27:17+0000,,CEMADEN
22654501.0,P,CACHOEIRA PAULISTA - TESTE V3,T,86.0,3508603.0,,-22.65682,-45.01025,2020-05-12,2020-05-13T19:26:55+0000,,CEMADEN
22704500.0,P,CACHOEIRA PAULISTA - Teste V3 - Cemaden12,T,86.0,3508603.0,,-22.682,-45.0,2018-07-19,2018-07-20T17:41:40+0000,,CEMADEN
22464265.0,P,CACHOEIRAS DE MACACU - Centro,T,86.0,3300803.0,,-22.463,-42.654,2014-08-06,2014-08-12T13:12:22+0000,,CEMADEN
22564269.0,P,CACHOEIRAS DE MACACU - Centro2,T,86.0,3300803.0,,-22.561,-42.693,2014-08-06,2014-08-12T13:11:57+0000,,CEMADEN
21844288.0,P,CACHOEIRAS DE MACACU - Est.RioFriburgo km17,T,86.0,3101508.0,,-21.844,-42.878,2015-07-28,2015-07-28T17:17:46+0000,,CEMADEN
22564268.0,P,CACHOEIRAS DE MACACU - Japiúba,T,86.0,3300803.0,,-22.562,-42.686,2014-08-06,2014-08-12T13:12:05+0000,,CEMADEN
22474265.0,P,CACHOEIRAS DE MACACU - São Francisco de Assis,T,86.0,3300803.0,,-22.474,-42.655,2014-08-06,2014-08-12T13:11:56+0000,,CEMADEN
22474266.0,P,CACHOEIRAS DE MACACU - São Francisco de Assis,T,86.0,3300803.0,,-22.474,-42.655,2015-02-05,2015-02-06T16:49:35+0000,,CEMADEN
22434263.0,P,CACHOEIRAS DE MACACU - Valério,T,86.0,3300803.0,,-22.439,-42.636,2014-08-06,2014-08-12T13:10:20+0000,,CEMADEN
22444264.0,P,CACHOEIRAS DE MACACU - Valério,T,86.0,3300803.0,,-22.439,-42.636,2015-02-05,2015-02-06T16:49:35+0000,,CEMADEN
8493623.0,P,CACHOEIRINHA - CACHOEIRINHA - APAC,T,86.0,2603108.0,,-8.49245,-36.23812,2018-03-15,2018-03-16T11:30:59+0000,2020-06-03,CEMADEN
8483623.0,P,CACHOEIRINHA - Centro,T,86.0,2603108.0,,-8.484,-36.238,2014-08-21,2014-08-21T12:19:09+0000,,CEMADEN
8483624.0,P,CACHOEIRINHA - Centro,T,86.0,2603108.0,,-8.484,-36.238,2015-02-05,2015-02-06T16:46:15+0000,,CEMADEN
20834118.0,P,CACHOEIRO DE ITAPEMIRIM - Aeroporto,T,86.0,3201209.0,,-20.836,-41.188,2014-08-06,2014-08-12T14:16:56+0000,,CEMADEN
20844119.0,P,CACHOEIRO DE ITAPEMIRIM - Aeroporto,T,86.0,3201209.0,,-20.836,-41.188,2015-02-06,2015-02-06T16:47:46+0000,,CEMADEN
20854111.0,P,CACHOEIRO DE ITAPEMIRIM - Beira Rio,T,86.0,3201209.0,,-20.849,-41.114,2015-02-06,2015-02-06T16:47:32+0000,,CEMADEN
20844111.0,P,CACHOEIRO DE ITAPEMIRIM - Cachoeiro de Itapemirim,T,86.0,3201209.0,,-20.849,-41.114,2014-08-06,2014-08-12T14:16:46+0000,,CEMADEN
20824114.0,P,CACHOEIRO DE ITAPEMIRIM - Coramara,T,86.0,3201209.0,,-20.828,-41.142,2014-08-07,2014-08-12T14:17:20+0000,,CEMADEN
20834114.0,P,CACHOEIRO DE ITAPEMIRIM - Coramara,T,86.0,3201209.0,,-20.828,-41.142,2015-02-06,2015-02-06T16:47:47+0000,,CEMADEN
20844112.0,P,CACHOEIRO DE ITAPEMIRIM - Guandu,T,86.0,3201209.0,,-20.845,-41.122,2014-08-06,2014-08-12T14:16:44+0000,,CEMADEN
20834112.0,P,CACHOEIRO DE ITAPEMIRIM - Ilha da Luz,T,86.0,3201209.0,,-20.839,-41.121,2014-08-06,2014-08-12T14:16:52+0000,,CEMADEN
20734113.0,P,CACHOEIRO DE ITAPEMIRIM - Itaí,T,86.0,3201209.0,,-20.727,-41.132,2015-02-06,2015-02-06T16:47:46+0000,,CEMADEN
20724113.0,P,CACHOEIRO DE ITAPEMIRIM - Itaóca,T,86.0,3201209.0,,-20.727,-41.132,2014-08-06,2014-08-12T14:16:56+0000,,CEMADEN
20864115.0,P,CACHOEIRO DE ITAPEMIRIM - Jardim Itapemirim,T,86.0,3201209.0,,-20.857,-41.152,2015-02-06,2015-02-06T16:47:46+0000,,CEMADEN
20844113.0,P,CACHOEIRO DE ITAPEMIRIM - Santo Antonio,T,86.0,3201209.0,,-20.845,-41.129,2014-08-06,2014-08-12T14:16:47+0000,,CEMADEN
20874112.0,P,CACHOEIRO DE ITAPEMIRIM - São Geraldo,T,86.0,3201209.0,,-20.878,-41.121,2014-08-06,2014-08-12T14:16:44+0000,,CEMADEN
20884112.0,P,CACHOEIRO DE ITAPEMIRIM - São Geraldo,T,86.0,3201209.0,,-20.878,-41.121,2015-02-06,2015-02-06T16:47:29+0000,,CEMADEN
20854115.0,P,CACHOEIRO DE ITAPEMIRIM - Zumbi,T,86.0,3201209.0,,-20.857,-41.152,2014-08-06,2014-08-12T14:16:56+0000,,CEMADEN
19894366.0,P,CAETÉ - Bom Sucesso,T,86.0,3110004.0,,-19.892,-43.662,2014-08-04,2014-08-11T13:32:50+0000,,CEMADEN
19884366.0,P,CAETÉ - Cidade Jardim,T,86.0,3110004.0,,-19.878,-43.658,2014-08-04,2014-08-11T13:32:50+0000,,CEMADEN
19884367.0,P,CAETÉ - José Brandão,T,86.0,3110004.0,,-19.876,-43.667,2014-08-04,2014-08-11T13:32:50+0000,,CEMADEN
19854365.0,P,CAETÉ - Penedia,T,86.0,3110004.0,,-19.846,-43.649,2014-08-04,2014-08-11T13:32:50+0000,,CEMADEN
8773662.0,P,CAETÉS - CAETES - APAC,T,86.0,2603207.0,,-8.77333,-36.62167,2018-03-15,2018-03-16T11:30:59+0000,,CEMADEN
21804961.0,P,CAFELÂNDIA - Av. Jacob Zucchi,T,86.0,3508801.0,,-21.803,-49.61,2014-12-01,2014-12-02T00:18:52+0000,,CEMADEN
6463709.0,P,CAICÓ - Centro,T,86.0,2402006.0,,-6.46004,-37.097,2018-06-27,2018-06-27T15:02:54+0000,,CEMADEN
6443706.0,P,CAICÓ - Nova Caicó,T,86.0,2402006.0,,-6.44583,-37.06912,2020-06-07,,,CEMADEN
23394671.0,P,CAIEIRAS - ,T,86.0,3509007.0,,-23.3956,-46.7156,2014-12-23,2014-12-23T08:16:18+0000,,CEMADEN
23334674.0,P,CAIEIRAS - ,T,86.0,3516408.0,,-23.3303,-46.7492,2014-12-22,2014-12-22T17:18:26+0000,,CEMADEN
23404667.0,P,CAIEIRAS - ,T,86.0,3509007.0,,-23.4054,-46.6732,2014-12-19,2014-12-19T15:18:17+0000,,CEMADEN
23344676.0,P,CAIEIRAS - ,T,86.0,3509007.0,,-23.3464,-46.7631,2014-12-24,2014-12-24T06:17:43+0000,,CEMADEN
23354676.0,P,CAIEIRAS - Jardim Marcelino,T,86.0,3509007.0,,-23.34621,-46.76283,2015-08-16,2015-08-17T12:16:15+0000,,CEMADEN
23334675.0,P,CAIEIRAS - Jardim Vera Tereza,T,86.0,3516408.0,,-23.33,-46.748,2015-02-05,2015-02-06T16:46:15+0000,,CEMADEN
23414667.0,P,CAIEIRAS - Parque das Esmeraldas,T,86.0,3509007.0,,-23.405,-46.673,2015-03-26,2015-03-27T07:16:44+0000,,CEMADEN
23394672.0,P,CAIEIRAS - Vila Angelica,T,86.0,3509007.0,,-23.395,-46.715,2015-03-25,2015-03-26T12:16:22+0000,,CEMADEN
23384674.0,P,CAIEIRAS - Vila Rosina,T,86.0,3509007.0,,-23.38061,-46.73799,2016-07-07,2016-07-05T14:16:16+0000,,CEMADEN
23364687.0,P,CAJAMAR - Água Fria,T,86.0,3509205.0,,-23.364,-46.872,2014-12-17,2014-12-17T14:17:24+0000,,CEMADEN
23424682.0,P,CAJAMAR- Paraíso,T,86.0,3550308.0,,-23.4159,-46.8203,2016-04-20,2016-04-19T14:16:24+0000,2018-10-11,CEMADEN
23334692.0,P,CAJAMAR - Ponunduva,T,86.0,3509205.0,,-23.329,-46.918,2015-02-20,2015-02-20T23:16:46+0000,,CEMADEN
23314686.0,P,CAJAMAR- São Benedito,T,86.0,3509205.0,,-23.31435,-46.86301,2015-02-20,2015-02-21T02:17:02+0000,,CEMADEN
3324501.0,P,CAJARI - Prefeitura Municipal,T,86.0,2102507.0,,-3.32104,-45.01025,2015-08-17,2015-08-18T13:18:37+0000,,CEMADEN
24734811.0,P,CAJATI - Centro,T,86.0,3509254.0,,-24.725,-48.114,2015-07-03,2015-07-03T18:16:36+0000,2016-01-21,CEMADEN
24724811.0,P,CAJATI - Centro,T,86.0,3509254.0,,-24.725,-48.114,2014-07-25,2014-08-08T13:14:16+0000,,CEMADEN
24784820.0,P,CAJATI - Jacupiranguinha,T,86.0,3509254.0,,-24.777,-48.2,2014-07-25,2014-08-08T13:14:17+0000,,CEMADEN
2934134.0,P,CAJUEIRO DA PRAIA - Secretaria Municipal da Saude,T,86.0,2202083.0,,-2.93035,-41.34261,2015-05-26,2015-05-26T18:18:14+0000,,CEMADEN
9393615.0,P,CAJUEIRO - Fazenda Poço Grande,T,86.0,2701308.0,,-9.39315,-36.14565,2015-09-14,2015-09-14T20:32:44+0000,,CEMADEN
8733633.0,P,CALÇADO - CALCADO - APAC,T,86.0,2603306.0,,-8.7375,-36.33789,2018-03-15,2018-03-16T11:31:00+0000,,CEMADEN
17744862.0,P,CALDAS NOVAS - ,T,86.0,5204508.0,,-17.74414,-48.62764,2015-01-20,2015-01-20T19:44:57+0000,,CEMADEN
17744863.0,P,CALDAS NOVAS - Prefeitura Municipal,T,86.0,5204508.0,,-17.744,-48.627,2015-02-06,2015-02-06T16:47:52+0000,,CEMADEN
7933815.0,P,CALUMBI - CALUMBI - APAC,T,86.0,2603405.0,,-7.93881,-38.15294,2018-03-23,2018-03-16T11:31:00+0000,,CEMADEN
