F_obj:,0.4051073378943604,0.4023208192057556,0.40200014460674083,0.40145371976757804,0.3994621946021284,0.3992615650498379,0.3920466716858808,0.39204462997278067,0.39108877258487607,0.3871340359967088,0.3863017581412319,0.38538619558886567,0.38518335543618576,0.3850729738272576,0.3850645463194078,0.38506454483956987,0.38506342765259294,0.38490268284743434,0.38430130109053273,0.384301300658872,0.3843007317514213,0.38417508905638,0.38417508300093095,0.3840185340994082,0.3840118797311889,0.3838615050636822
UpperZoneTimeConstant,11.649262464073047,11.649262464073047,11.649262464073047,11.649262464073047,9.212780678212907,9.212780678212907,9.212780678212907,9.212780678212907,9.581451992013141,9.581451992013141,9.581451992013141,9.581451992013141,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138,9.970181381720138
LowerZoneTimeConstant,3270.655412289997,3270.655412289997,3270.655412289997,3270.655412289997,4916.442949054069,4916.442949054069,4916.442949054069,4916.442949054069,4916.442949054069,660.6274242932977,660.6274242932977,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776,512.7697545081776
GwPercValue,1.005,0.8105478260160874,0.8105478260160874,0.8105478260160874,0.8105478260160874,0.7989990299874461,0.370689470826826,0.370689470826826,0.370689470826826,0.370689470826826,0.370689470826826,0.370689470826826,0.5734458980883983,0.6748395571622011,0.6748395571622011,0.6748395571622011,0.6748395571622011,0.6748395571622011,0.015473104059891218,0.015473104059891218,0.015473104059891218,0.015473104059891218,0.015473104059891218,0.015473104059891218,0.015473104059891218,0.015473104059891218
LZThreshold,12.429920480958973,12.429920480958973,12.429920480958973,12.429920480958973,12.429920480958973,12.429920480958973,4.757920872428398,4.757920872428398,4.757920872428398,4.757920872428398,4.757920872428398,4.757920872428398,4.757920872428398,4.757920872428398,4.757920872428398,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,17.78505422670797,22.17489530328873
b_Xinanjiang,1.9086028390241414,1.9086028390241414,2.1738104464552,3.2759196251330422,3.2759196251330422,3.2759196251330422,3.2759196251330422,3.2759196251330422,3.2759196251330422,3.2759196251330422,3.2759196251330422,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.9763966553260075,3.440306966249555,3.440306966249555,4.610012847538742
PowerPrefFlow,4.25,4.25,3.8338654463819086,3.050465654867092,3.050465654867092,3.050465654867092,2.654475953260876,2.654475953260876,2.654475953260876,2.654475953260876,1.5482568516632662,0.927165694946704,0.927165694946704,0.927165694946704,0.927165694946704,0.927165694946704,0.927165694946704,0.5878151571754839,0.5878151571754839,0.5878151571754839,0.5878151571754839,0.5878151571754839,0.5878151571754839,0.5878151571754839,0.5878151571754839,0.5878151571754839
SnowMeltCoef,4.5,4.208353332177304,4.208353332177304,4.208353332177304,4.208353332177304,4.208353332177304,4.208353332177304,4.208353332177304,4.208353332177304,3.169543976808869,3.169543976808869,3.169543976808869,3.169543976808869,3.169543976808869,4.598166527662972,4.598166527662972,3.7350492768825374,3.7350492768825374,3.7350492768825374,3.7350492768825374,3.7350492768825374,3.7350492768825374,3.6509748112756077,3.6509748112756077,3.6509748112756077,3.5686612465702043
CalChanMan,1.25,1.1138591350443885,1.1138591350443885,1.3401878341506175,1.3401878341506175,1.3401878341506175,1.3401878341506175,1.3401878341506175,1.3401878341506175,1.3401878341506175,1.3401878341506175,1.718558855168736,1.2794145440289137,1.2794145440289137,1.1881915670618712,0.927419987749752,0.927419987749752,0.927419987749752,0.927419987749752,0.8769513096091398,0.8769513096091398,0.8769513096091398,1.1647753785764243,1.1647753785764243,1.1647753785764243,1.1876061966855342
CalChanMan2,2.75,2.75,1.4807026783020196,1.4807026783020196,1.403598585106648,0.8275844981570614,2.447542227003163,2.447542227003163,3.5853965959591343,3.5853965959591343,3.5853965959591343,4.599028711572698,4.599028711572698,4.599028711572698,4.599028711572698,4.599028711572698,4.599028711572698,4.599028711572698,3.2927416875489035,3.2927416875489035,3.37342413240996,3.37342413240996,3.37342413240996,3.37342413240996,3.37342413240996,2.338951009706394
LakeMultiplier,1.0382776832389482,1.0382776832389482,1.0382776832389482,1.0382776832389482,1.0382776832389482,1.0382776832389482,1.0382776832389482,1.0382776832389482,0.871182316545914,0.871182316545914,0.871182316545914,1.116187758760907,1.116187758760907,1.116187758760907,1.116187758760907,1.116187758760907,1.116187758760907,1.116187758760907,1.116187758760907,1.1891826013586717,1.1891826013586717,1.1891826013586717,0.9258981137733642,1.2487586564178341,1.2487586564178341,1.1526924205633808
adjust_Normal_Flood,0.5809652322211754,0.5809652322211754,0.5809652322211754,0.5584204310411225,0.7714935327833271,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.9364835523814965,0.6587878912916747
