time,y,x,laii,laio,laif
8.0,7161615.942,655148.259,1.4679565,0.003541194,0.54753625
8.0,7161615.942,660148.259,1.5467625,0.0076660505,0.81320196
8.0,7161615.942,665148.259,0.84704995,0.097216524,0.9291261
8.0,7161615.942,670148.259,0.13306479,0.1848875,0.19229487
8.0,7161615.942,675148.259,1.1737261,0.05256578,0.5526976
8.0,7161615.942,680148.259,1.346468,0.042621545,0.44260445
8.0,7161615.942,685148.259,0.9020686,0.092990935,0.7624164
8.0,7161615.942,690148.259,1.4908643,0.010689963,0.8441741
8.0,7161615.942,695148.259,1.3018433,0.0090916045,2.919511
8.0,7161615.942,700148.259,0.74039793,0.00040678572,4.319549
8.0,7161615.942,705148.259,0.28079504,0.0,4.852487
8.0,7166615.942,610148.259,1.5351107,0.00026961294,0.5513033
8.0,7166615.942,615148.259,1.0402985,0.00024077055,0.45872337
8.0,7166615.942,620148.259,1.4396707,0.00020066695,0.2261767
8.0,7166615.942,625148.259,1.4506,0.0038845625,0.69927806
8.0,7166615.942,630148.259,1.2674917,0.019201582,1.484965
8.0,7166615.942,635148.259,1.0541667,0.09107399,0.9051332
8.0,7166615.942,640148.259,0.8938683,0.05279656,0.9706562
8.0,7166615.942,645148.259,1.0448549,0.014743963,0.5901946
8.0,7166615.942,650148.259,1.0821953,0.02500069,0.7867215
8.0,7166615.942,655148.259,1.416864,0.022118323,1.0240817
8.0,7166615.942,660148.259,0.9354377,0.1445272,0.57043225
8.0,7166615.942,665148.259,0.48199618,0.18131927,0.5707664
8.0,7166615.942,670148.259,0.79105145,0.11253842,0.71633726
8.0,7166615.942,675148.259,0.8309866,0.08212361,0.66834515
8.0,7166615.942,680148.259,0.9985387,0.0597145,0.95175534
8.0,7166615.942,685148.259,0.9220034,0.12062429,1.0543317
8.0,7166615.942,690148.259,1.4428321,0.019855944,0.98925674
8.0,7166615.942,695148.259,1.360376,0.013856256,2.4277427
8.0,7166615.942,700148.259,0.71089447,0.0069811936,4.0944657
8.0,7166615.942,705148.259,0.51073223,0.00027699192,4.421443
8.0,7171615.942,610148.259,1.1845912,0.026086174,1.1837684
8.0,7171615.942,615148.259,2.3274326,0.0047597922,0.8119629
8.0,7171615.942,620148.259,1.4488206,0.0055285534,0.35819355
8.0,7171615.942,625148.259,1.1976602,0.0049309237,0.36620745
8.0,7171615.942,630148.259,1.6692568,0.000699072,0.92792094
8.0,7171615.942,635148.259,0.99152577,0.057431705,1.0277727
8.0,7171615.942,640148.259,1.3120309,0.022281107,0.85755706
8.0,7171615.942,645148.259,1.2391319,0.0012220022,0.75602394
8.0,7171615.942,650148.259,1.3644168,0.0022770972,0.75704604
8.0,7171615.942,655148.259,1.4121339,0.0074802586,0.9476021
8.0,7171615.942,660148.259,0.37790418,0.20844136,0.34632307
8.0,7171615.942,665148.259,0.14131713,0.22488976,0.3199417
8.0,7171615.942,670148.259,0.20374706,0.19658878,0.3098847
8.0,7171615.942,675148.259,0.42953685,0.19438757,0.44618654
8.0,7171615.942,680148.259,0.41239625,0.20560981,0.32377437
8.0,7171615.942,685148.259,0.63220894,0.18332672,0.19897251
8.0,7171615.942,690148.259,1.4419634,0.04419056,1.3414685
8.0,7171615.942,695148.259,1.1894934,0.05336861,2.3498726
8.0,7171615.942,700148.259,0.8862049,0.0040822816,3.5783525
8.0,7171615.942,705148.259,0.16726638,0.00029602152,5.098164
8.0,7176615.942,610148.259,1.472136,0.008875948,0.5908734
8.0,7176615.942,615148.259,1.8939452,0.00097638584,0.36488295
8.0,7176615.942,620148.259,1.5198717,0.00039421523,0.44517386
8.0,7176615.942,625148.259,1.5316478,0.0005874317,0.49812844
8.0,7176615.942,630148.259,1.5896167,0.0010102489,0.53753155
8.0,7176615.942,635148.259,1.3554229,0.016705222,0.8098483
8.0,7176615.942,640148.259,1.3937681,0.008731546,1.0623719
8.0,7176615.942,645148.259,1.1666515,0.015025644,1.0970428
8.0,7176615.942,650148.259,1.0394473,0.0064923614,0.7151312
8.0,7176615.942,655148.259,1.5119039,0.0013098188,0.74604905
8.0,7176615.942,660148.259,1.2784567,0.029152311,0.9973938
8.0,7176615.942,665148.259,0.3934497,0.15951443,0.36448544
8.0,7176615.942,670148.259,0.020213686,0.16872628,0.071540155
8.0,7176615.942,675148.259,0.0090867095,0.13582349,0.014280415
8.0,7176615.942,680148.259,0.19851542,0.1944913,0.09366219
8.0,7176615.942,685148.259,0.27818164,0.19727863,0.23093785
8.0,7176615.942,690148.259,0.7426108,0.1481698,0.47179466
8.0,7176615.942,695148.259,1.301575,0.027522909,1.1806928
8.0,7176615.942,700148.259,0.70381564,0.008378197,3.6917214
8.0,7176615.942,705148.259,0.06355293,0.0,5.4363923
8.0,7181615.942,610148.259,1.9370561,0.0028016209,0.31779975
8.0,7181615.942,615148.259,2.032492,0.0009210316,0.4631565
8.0,7181615.942,620148.259,2.0580404,0.0008641494,0.76989794
8.0,7181615.942,625148.259,1.580064,0.004712296,0.39889535
8.0,7181615.942,630148.259,1.5496492,0.025028227,0.7805005
8.0,7181615.942,635148.259,1.3311802,0.017001117,1.3371923
8.0,7181615.942,640148.259,1.2202895,0.049036015,1.2480665
8.0,7181615.942,645148.259,0.40072083,0.1540581,0.4830318
8.0,7181615.942,650148.259,0.80384654,0.118423566,0.88943976
8.0,7181615.942,655148.259,1.6497058,0.0073549566,1.4816768
8.0,7181615.942,660148.259,1.1567911,0.05778772,1.1755003
8.0,7181615.942,665148.259,0.28681573,0.2092615,0.39009586
8.0,7181615.942,670148.259,0.02815491,0.16944255,0.027259598
8.0,7181615.942,675148.259,0.001330744,0.14012502,0.0048301485
8.0,7181615.942,680148.259,0.028943928,0.17263754,0.044351153
8.0,7181615.942,685148.259,0.3203491,0.18550599,0.17998451
8.0,7181615.942,690148.259,0.8048344,0.12927641,0.7865179
8.0,7181615.942,695148.259,1.150549,0.13246836,0.96330416
8.0,7181615.942,700148.259,0.34877542,0.0018249488,4.3661523
8.0,7181615.942,705148.259,0.08359581,0.0,5.5163484
8.0,7186615.942,610148.259,2.6009855,0.0004575803,0.3971545
8.0,7186615.942,615148.259,2.3864207,0.0027607165,0.40902972
8.0,7186615.942,620148.259,1.6968552,0.008539353,0.26659173
8.0,7186615.942,625148.259,1.8045293,0.0036164955,0.34639814
8.0,7186615.942,630148.259,1.6349819,0.0012633912,2.159927
8.0,7186615.942,635148.259,1.2252475,0.0012266573,3.1345065
8.0,7186615.942,640148.259,1.3286523,0.019291813,2.5198908
8.0,7186615.942,645148.259,0.91700613,0.13366006,1.0801165
8.0,7186615.942,650148.259,0.8153084,0.09323228,0.51174575
8.0,7186615.942,655148.259,1.3038694,0.04798885,0.96456146
8.0,7186615.942,660148.259,1.2303528,0.04069701,0.9381579
8.0,7186615.942,665148.259,0.23174118,0.23244601,0.29792297
8.0,7186615.942,670148.259,0.11937939,0.21950057,0.19316107
8.0,7186615.942,675148.259,0.00974944,0.17012557,0.009741268
8.0,7186615.942,680148.259,0.02080621,0.17572297,0.009628001
8.0,7186615.942,685148.259,0.36540687,0.1567037,0.23344359
8.0,7186615.942,690148.259,0.6712004,0.03311422,0.6981782
8.0,7186615.942,695148.259,0.9166003,0.10792661,1.0817999
8.0,7186615.942,700148.259,0.28385714,0.0683953,4.4344783
8.0,7186615.942,705148.259,0.07122637,0.0,5.361181
8.0,7191615.942,610148.259,2.8573575,0.0016597303,0.26870194
8.0,7191615.942,615148.259,2.0136795,0.0046487283,0.13996702
8.0,7191615.942,620148.259,1.4738095,0.006938249,0.3317526
8.0,7191615.942,625148.259,1.6753277,0.0018338179,0.48467788
8.0,7191615.942,630148.259,0.90772676,0.021188185,3.1073482
8.0,7191615.942,635148.259,1.2054726,0.0017791591,3.2160037
8.0,7191615.942,640148.259,1.3517681,0.0007245527,2.944746
8.0,7191615.942,645148.259,1.2317529,0.022623837,2.1436045
8.0,7191615.942,650148.259,1.441733,0.012955122,1.0703385
8.0,7191615.942,655148.259,1.3841398,0.030157972,0.59392655
8.0,7191615.942,660148.259,1.1307997,0.04589589,0.48145947
8.0,7191615.942,665148.259,0.5097769,0.15911748,0.8173066
8.0,7191615.942,670148.259,0.34066606,0.20015839,0.5535633
8.0,7191615.942,675148.259,0.108079195,0.23152912,0.1636352
8.0,7191615.942,680148.259,0.047576416,0.19650203,0.06542414
8.0,7191615.942,685148.259,0.3740052,0.19037908,0.29241386
8.0,7191615.942,690148.259,0.6356005,0.13280945,0.55698216
8.0,7191615.942,695148.259,0.7150604,0.14869706,0.94754046
8.0,7191615.942,700148.259,0.49522716,0.04290862,4.7850614
8.0,7191615.942,705148.259,0.89456415,0.0,4.800804
8.0,7196615.942,610148.259,1.5341392,0.009306599,0.1663463
8.0,7196615.942,615148.259,1.6756085,0.0034291402,0.20949703
8.0,7196615.942,620148.259,1.517191,0.00029768646,0.8815943
8.0,7196615.942,625148.259,1.8751813,0.00037572006,1.7236267
8.0,7196615.942,630148.259,1.0916224,0.011707229,3.0281737
8.0,7196615.942,635148.259,0.6712082,0.09162868,2.9243193
8.0,7196615.942,640148.259,1.4227567,0.0040690093,2.8902926
8.0,7196615.942,645148.259,1.2504206,0.0033556602,2.4360607
8.0,7196615.942,650148.259,1.3369951,0.022994675,2.396613
8.0,7196615.942,655148.259,1.3667,0.017287796,2.4947724
8.0,7196615.942,660148.259,1.6871727,0.0041648666,1.5263169
8.0,7196615.942,665148.259,1.3257463,0.006228623,2.4403965
8.0,7196615.942,670148.259,0.94959986,0.117737,1.0357997
8.0,7196615.942,675148.259,0.40500954,0.2330001,0.6924515
8.0,7196615.942,680148.259,0.4534172,0.2372601,0.7244166
8.0,7196615.942,685148.259,0.72848904,0.2288993,1.0496142
8.0,7196615.942,690148.259,1.3671442,0.07636143,2.0866592
8.0,7196615.942,695148.259,1.0397319,0.13207203,1.4841534
8.0,7196615.942,700148.259,1.5266129,0.02670252,3.1460252
8.0,7196615.942,705148.259,1.0723778,0.003485794,4.1289825
8.0,7201615.942,610148.259,1.4158967,0.004160263,0.23363088
8.0,7201615.942,615148.259,1.3236573,0.0006608539,0.37368217
8.0,7201615.942,620148.259,1.1484408,0.0,2.9515178
8.0,7201615.942,625148.259,1.0609844,0.0,3.6056354
8.0,7201615.942,630148.259,1.1117144,0.00059058075,3.4821851
8.0,7201615.942,635148.259,1.3873907,0.0013625962,2.866113
8.0,7201615.942,640148.259,1.0771991,0.0,3.5196538
8.0,7201615.942,645148.259,1.3042457,0.0005394762,2.8935547
8.0,7201615.942,650148.259,1.5249026,0.0014018872,2.4654691
8.0,7201615.942,655148.259,1.4819379,0.007820274,2.3490832
8.0,7201615.942,660148.259,1.431255,0.0039698505,2.2528293
8.0,7201615.942,665148.259,1.4288543,0.05392885,1.8523611
8.0,7201615.942,670148.259,0.9024384,0.11523474,1.8943429
8.0,7201615.942,675148.259,1.3247112,0.07222266,1.9469606
8.0,7201615.942,680148.259,1.1441195,0.12280787,1.1281793
8.0,7201615.942,685148.259,1.5590781,0.023663605,2.5329263
8.0,7201615.942,690148.259,1.7229447,0.012666565,2.635914
8.0,7201615.942,695148.259,1.3457396,0.04702688,2.4622726
8.0,7201615.942,700148.259,1.1054313,0.0076722726,3.5146918
8.0,7201615.942,705148.259,1.0374252,0.010543147,3.9344556
8.0,7206615.942,610148.259,2.9336777,0.0017798564,0.7258328
8.0,7206615.942,615148.259,1.7353112,0.0013098188,0.5260937
8.0,7206615.942,620148.259,1.6993687,0.0,2.5005891
8.0,7206615.942,625148.259,2.0163097,0.0,2.514795
8.0,7206615.942,630148.259,1.5287168,0.00030581647,2.7024
8.0,7206615.942,635148.259,1.623452,0.0,2.6431723
8.0,7206615.942,640148.259,0.9267363,0.0,3.471242
8.0,7206615.942,645148.259,1.2600245,0.0028758955,2.8860013
8.0,7206615.942,650148.259,1.5072464,0.0025482182,2.7124546
8.0,7206615.942,655148.259,1.6749413,0.0020890723,2.8886008
8.0,7206615.942,660148.259,1.4891092,0.020030577,2.5640612
8.0,7206615.942,665148.259,1.2758667,0.08134608,2.032046
8.0,7206615.942,670148.259,1.1457366,0.1305354,1.1291277
8.0,7206615.942,675148.259,1.7117143,0.024721004,2.7544103
8.0,7206615.942,680148.259,1.5744522,0.07929611,1.6390522
8.0,7206615.942,685148.259,1.633498,0.036912132,1.8844244
8.0,7206615.942,690148.259,1.5003302,0.01417819,3.3022323
8.0,7206615.942,695148.259,2.0853772,0.0014131385,2.5278294
8.0,7206615.942,700148.259,1.6525153,0.0,3.2886827
8.0,7206615.942,705148.259,1.5611192,0.0025200653,3.641921
9.0,7151615.942,610148.259,1.4576659,0.0,1.2756399
9.0,7151615.942,615148.259,1.3034362,0.0,1.0632069
9.0,7151615.942,620148.259,1.3245504,0.0001634939,1.2747697
9.0,7151615.942,625148.259,1.1349226,0.029723871,0.3127416
9.0,7151615.942,630148.259,0.8362205,0.059018504,0.4611219
9.0,7151615.942,635148.259,1.1812367,0.00016856025,1.1507998
9.0,7151615.942,640148.259,1.062706,0.00044781712,0.73577356
9.0,7151615.942,645148.259,1.0154681,0.0006275949,0.51445353
9.0,7151615.942,650148.259,1.006457,0.00028887103,0.48957932
9.0,7151615.942,655148.259,0.98249805,8.752855e-05,0.5171367
9.0,7151615.942,660148.259,0.9790826,0.0014552686,0.4770162
9.0,7151615.942,665148.259,1.0743092,0.006120988,0.72201526
9.0,7151615.942,670148.259,1.2335502,0.048596106,0.84841436
9.0,7151615.942,675148.259,1.1795349,0.007839577,1.2468799
9.0,7151615.942,680148.259,1.1880668,0.0033943057,0.8239664
9.0,7151615.942,685148.259,1.0609777,0.014948193,1.4206569
9.0,7151615.942,690148.259,1.2112223,0.02936835,2.9585607
9.0,7151615.942,695148.259,0.47804326,0.0,5.121901
9.0,7151615.942,700148.259,0.277637,0.0,5.35564
9.0,7151615.942,705148.259,0.017856283,0.0,5.7487526
9.0,7156615.942,610148.259,1.6077288,0.0,1.4589072
9.0,7156615.942,615148.259,1.1067469,0.0004944434,0.75792354
9.0,7156615.942,620148.259,1.2399333,0.0020631582,0.35164404
9.0,7156615.942,625148.259,1.2383476,0.0046442524,0.14306147
9.0,7156615.942,630148.259,1.0765823,0.0003527765,0.45532462
9.0,7156615.942,635148.259,1.1791955,0.018115668,0.64692
9.0,7156615.942,640148.259,1.14653,0.0011684777,0.5801642
9.0,7156615.942,645148.259,0.92684513,0.028350536,0.32460693
9.0,7156615.942,650148.259,0.95226145,0.010023188,0.37267545
9.0,7156615.942,655148.259,0.9298719,0.002968373,0.3181989
9.0,7156615.942,660148.259,1.082132,0.0004869174,0.6443396
9.0,7156615.942,665148.259,1.05564,0.017816862,0.8946561
9.0,7156615.942,670148.259,0.83736235,0.074595794,0.41662174
9.0,7156615.942,675148.259,1.1928756,0.018430922,1.0529274
9.0,7156615.942,680148.259,1.3592291,0.007625319,0.8955601
9.0,7156615.942,685148.259,1.0100476,0.045955237,0.8897284
9.0,7156615.942,690148.259,1.3320185,0.0049634674,1.6374888
9.0,7156615.942,695148.259,0.62337023,0.0005253123,4.4024796
9.0,7156615.942,700148.259,0.11360613,0.0,5.419672
9.0,7156615.942,705148.259,0.031238208,0.0059670247,5.331129
9.0,7161615.942,610148.259,1.425857,0.0,1.040785
9.0,7161615.942,615148.259,1.0705595,7.868926e-05,0.32911184
9.0,7161615.942,620148.259,1.036165,4.5529545e-05,0.09675678
9.0,7161615.942,625148.259,1.248797,0.0,0.25118798
9.0,7161615.942,630148.259,1.446725,0.0,0.58658797
9.0,7161615.942,635148.259,1.2064964,0.00042430335,0.8247279
9.0,7161615.942,640148.259,1.1182731,0.00015006511,0.5788174
9.0,7161615.942,645148.259,1.0356934,0.0115153035,0.38414407
9.0,7161615.942,650148.259,1.2259262,0.017583743,0.501236
9.0,7161615.942,655148.259,1.1310484,0.0027284608,0.4218722
9.0,7161615.942,660148.259,1.1653689,0.005775791,0.6126864
9.0,7161615.942,665148.259,0.747397,0.08577929,0.8198171
9.0,7161615.942,670148.259,0.12890653,0.17910977,0.18628566
9.0,7161615.942,675148.259,1.114045,0.049892943,0.5245943
9.0,7161615.942,680148.259,1.2323605,0.03900955,0.40509558
9.0,7161615.942,685148.259,0.81615734,0.08413465,0.6898053
9.0,7161615.942,690148.259,1.3045062,0.009353717,0.7386523
9.0,7161615.942,695148.259,1.2103075,0.00845235,2.714233
9.0,7161615.942,700148.259,0.7014296,0.00038537593,4.0922046
9.0,7161615.942,705148.259,0.28261837,0.0,4.883997
9.0,7166615.942,610148.259,1.2670755,0.00022253767,0.45504403
9.0,7166615.942,615148.259,0.8322388,0.00019261644,0.3669787
9.0,7166615.942,620148.259,1.0941497,0.0001525069,0.1718943
9.0,7166615.942,625148.259,1.2308122,0.0032959925,0.59332687
9.0,7166615.942,630148.259,1.121803,0.016994504,1.3142794
9.0,7166615.942,635148.259,0.9336906,0.08066554,0.80168945
9.0,7166615.942,640148.259,0.77197725,0.04559703,0.8382941
9.0,7166615.942,645148.259,0.94628364,0.013353023,0.53451586
9.0,7166615.942,650148.259,0.95800894,0.022131758,0.696442
9.0,7166615.942,655148.259,1.1625551,0.018148368,0.8402722
9.0,7166615.942,660148.259,0.8203069,0.12673923,0.5002252
9.0,7166615.942,665148.259,0.46414447,0.17460373,0.5496269
9.0,7166615.942,670148.259,0.7416107,0.105504766,0.6715662
9.0,7166615.942,675148.259,0.81640786,0.08068284,0.6566198
9.0,7166615.942,680148.259,0.91043234,0.054445576,0.867777
9.0,7166615.942,685148.259,0.8113629,0.10614937,0.9278118
9.0,7166615.942,690148.259,1.2719704,0.017504582,0.87210786
9.0,7166615.942,695148.259,1.266557,0.012900652,2.2603123
9.0,7166615.942,700148.259,0.68638086,0.0067404625,3.953277
9.0,7166615.942,705148.259,0.50037956,0.0002713772,4.331819
9.0,7171615.942,610148.259,1.0461323,0.02303714,1.0454057
9.0,7171615.942,615148.259,2.1354795,0.0043672323,0.7449969
9.0,7171615.942,620148.259,1.1901027,0.004541312,0.29423043
9.0,7171615.942,625148.259,1.0230014,0.0042118304,0.3128022
9.0,7171615.942,630148.259,1.5194517,0.0006363348,0.844646
9.0,7171615.942,635148.259,0.85833573,0.049717,0.88971364
9.0,7171615.942,640148.259,1.1190852,0.019004472,0.73144567
9.0,7171615.942,645148.259,1.0119578,0.0009979685,0.61741954
9.0,7171615.942,650148.259,1.0659506,0.0017789821,0.5914422
9.0,7171615.942,655148.259,1.1800023,0.006250627,0.79183185
9.0,7171615.942,660148.259,0.3457421,0.19070168,0.31684875
9.0,7171615.942,665148.259,0.13442361,0.21391952,0.30433476
9.0,7171615.942,670148.259,0.19852279,0.19154805,0.30193895
9.0,7171615.942,675148.259,0.4123554,0.18661207,0.4283391
9.0,7171615.942,680148.259,0.3860731,0.1924858,0.30310792
9.0,7171615.942,685148.259,0.5380502,0.15602274,0.1693383
9.0,7171615.942,690148.259,1.2657235,0.038789492,1.1775112
9.0,7171615.942,695148.259,1.136861,0.051007167,2.2458959
9.0,7171615.942,700148.259,0.8730759,0.004021803,3.5253398
9.0,7171615.942,705148.259,0.16514908,0.0002922744,5.03363
9.0,7176615.942,610148.259,1.2618308,0.007607956,0.50646293
9.0,7176615.942,615148.259,1.5318675,0.0007897238,0.2951259
9.0,7176615.942,620148.259,1.3137875,0.00034076232,0.3848113
9.0,7176615.942,625148.259,1.280558,0.0004911314,0.41646802
9.0,7176615.942,630148.259,1.2915635,0.0008208272,0.4367444
9.0,7176615.942,635148.259,1.2340418,0.015209233,0.73732466
9.0,7176615.942,640148.259,1.2079324,0.00756734,0.92072237
9.0,7176615.942,645148.259,1.0166535,0.013093776,0.95599455
9.0,7176615.942,650148.259,0.8315578,0.0051938887,0.57210493
9.0,7176615.942,655148.259,1.1339278,0.0009823642,0.55953676
9.0,7176615.942,660148.259,0.9547968,0.02177198,0.7448891
9.0,7176615.942,665148.259,0.37670717,0.15272658,0.34897542
9.0,7176615.942,670148.259,0.020213686,0.16872628,0.071540155
9.0,7176615.942,675148.259,0.0090867095,0.13582349,0.014280415
9.0,7176615.942,680148.259,0.19249982,0.18859763,0.09082394
9.0,7176615.942,685148.259,0.26391593,0.18716179,0.21909487
9.0,7176615.942,690148.259,0.716089,0.14287801,0.45494488
9.0,7176615.942,695148.259,1.2128311,0.025646346,1.1001909
9.0,7176615.942,700148.259,0.6890502,0.008202431,3.6142724
9.0,7176615.942,705148.259,0.06316776,0.0,5.4034443
9.0,7181615.942,610148.259,1.5952226,0.002307217,0.26171744
9.0,7181615.942,615148.259,1.6259935,0.0007368252,0.3705252
9.0,7181615.942,620148.259,1.6948568,0.00071165245,0.63403356
9.0,7181615.942,625148.259,1.3957233,0.004162528,0.35235757
9.0,7181615.942,630148.259,1.3161405,0.021256851,0.66289085
9.0,7181615.942,635148.259,1.1850752,0.015135141,1.1904274
9.0,7181615.942,640148.259,1.1440213,0.04597126,1.1700623
9.0,7181615.942,645148.259,0.39181593,0.1506346,0.4722978
9.0,7181615.942,650148.259,0.68563384,0.10100833,0.75863975
9.0,7181615.942,655148.259,1.3605821,0.0060659437,1.2220016
9.0,7181615.942,660148.259,0.9425705,0.04708629,0.95781505
9.0,7181615.942,665148.259,0.26888976,0.19618267,0.36571488
9.0,7181615.942,670148.259,0.02815491,0.16944255,0.027259598
9.0,7181615.942,675148.259,0.001330744,0.14012502,0.0048301485
9.0,7181615.942,680148.259,0.028943928,0.17263754,0.044351153
9.0,7181615.942,685148.259,0.31191885,0.18062425,0.17524806
9.0,7181615.942,690148.259,0.78007025,0.12529868,0.76231736
9.0,7181615.942,695148.259,1.0653232,0.12265589,0.89194834
9.0,7181615.942,700148.259,0.3418917,0.0017889302,4.2799783
9.0,7181615.942,705148.259,0.08309821,0.0,5.4835124
9.0,7186615.942,610148.259,2.1963878,0.00038640114,0.33537492
9.0,7186615.942,615148.259,2.1023228,0.0024320597,0.36033568
9.0,7186615.942,620148.259,1.442327,0.00725845,0.22660299
9.0,7186615.942,625148.259,1.4713854,0.0029488348,0.2824477
9.0,7186615.942,630148.259,1.4485365,0.0011193203,1.9136193
9.0,7186615.942,635148.259,1.1784823,0.0011798382,3.0148687
9.0,7186615.942,640148.259,1.2610936,0.018310873,2.3917606
9.0,7186615.942,645148.259,0.85667676,0.124866635,1.0090562
9.0,7186615.942,650148.259,0.7034033,0.0804357,0.44150615
9.0,7186615.942,655148.259,1.0571914,0.03890988,0.7820769
9.0,7186615.942,660148.259,0.9667058,0.031976223,0.7371241
9.0,7186615.942,665148.259,0.22120748,0.22188029,0.284381
9.0,7186615.942,670148.259,0.11606329,0.21340331,0.18779548
9.0,7186615.942,675148.259,0.00928518,0.16202435,0.009277399
9.0,7186615.942,680148.259,0.019860474,0.16773556,0.009190364
9.0,7186615.942,685148.259,0.36540687,0.1567037,0.23344359
9.0,7186615.942,690148.259,0.6587708,0.032500993,0.685249
9.0,7186615.942,695148.259,0.8789317,0.10349126,1.0373423
9.0,7186615.942,700148.259,0.28009745,0.06748941,4.375744
9.0,7186615.942,705148.259,0.07035243,0.0,5.295399
9.0,7191615.942,610148.259,2.522986,0.0014655066,0.2372581
9.0,7191615.942,615148.259,1.7038826,0.0039335396,0.11843364
9.0,7191615.942,620148.259,1.1254545,0.0052982992,0.25333834
9.0,7191615.942,625148.259,1.4175849,0.001551692,0.41011205
9.0,7191615.942,630148.259,0.8708274,0.020326877,2.9810333
9.0,7191615.942,635148.259,1.1510904,0.0016988963,3.070921
9.0,7191615.942,640148.259,1.2993741,0.0006964694,2.8306088
9.0,7191615.942,645148.259,1.1606902,0.021318616,2.0199351
9.0,7191615.942,650148.259,1.2919426,0.011609134,0.9591345
9.0,7191615.942,655148.259,1.1424646,0.024892295,0.49022508
9.0,7191615.942,660148.259,0.9632738,0.0390965,0.41013217
9.0,7191615.942,665148.259,0.5011366,0.15642057,0.80345386
9.0,7191615.942,670148.259,0.3339863,0.1962337,0.5427091
9.0,7191615.942,675148.259,0.108079195,0.23152912,0.1636352
9.0,7191615.942,680148.259,0.047576416,0.19650203,0.06542414
9.0,7191615.942,685148.259,0.3740052,0.19037908,0.29241386
9.0,7191615.942,690148.259,0.6015505,0.12569466,0.52714384
9.0,7191615.942,695148.259,0.6940292,0.14432362,0.91967154
9.0,7191615.942,700148.259,0.4831485,0.04186207,4.668353
9.0,7191615.942,705148.259,0.8684073,0.0,4.6604295
9.0,7196615.942,610148.259,1.1506044,0.00697995,0.124759726
9.0,7196615.942,615148.259,1.2346588,0.002526735,0.15436624
9.0,7196615.942,620148.259,1.3064702,0.00025634113,0.7591507
9.0,7196615.942,625148.259,1.7189163,0.00034441007,1.5799912
9.0,7196615.942,630148.259,1.0566903,0.011332597,2.931272
9.0,7196615.942,635148.259,0.654287,0.089318715,2.850597
9.0,7196615.942,640148.259,1.3680352,0.003912509,2.7791274
9.0,7196615.942,645148.259,1.1940953,0.0032045045,2.3263283
9.0,7196615.942,650148.259,1.278865,0.021994907,2.2924125
9.0,7196615.942,655148.259,1.2856247,0.01626225,2.3467774
9.0,7196615.942,660148.259,1.4436631,0.003563752,1.3060237
9.0,7196615.942,665148.259,1.2094526,0.0056822523,2.2263265
9.0,7196615.942,670148.259,0.8854377,0.10978181,0.96581334
9.0,7196615.942,675148.259,0.39173055,0.22536075,0.6697482
9.0,7196615.942,680148.259,0.4321633,0.22613853,0.6904596
9.0,7196615.942,685148.259,0.66553324,0.20911787,0.95890677
9.0,7196615.942,690148.259,1.3066511,0.0729826,1.994329
9.0,7196615.942,695148.259,1.017129,0.12920089,1.451889
9.0,7196615.942,700148.259,1.4948084,0.026146216,3.080483
9.0,7196615.942,705148.259,1.045056,0.0033969837,4.0237856
9.0,7201615.942,610148.259,1.1610353,0.0034114157,0.19157732
9.0,7201615.942,615148.259,1.0641166,0.0005312747,0.30041113
9.0,7201615.942,620148.259,1.0457348,0.0,2.687561
9.0,7201615.942,625148.259,1.0306705,0.0,3.5026174
9.0,7201615.942,630148.259,1.0794907,0.00057346246,3.381252
9.0,7201615.942,635148.259,1.3331958,0.0013093698,2.7541552
9.0,7201615.942,640148.259,1.0381701,0.0,3.3921301
9.0,7201615.942,645148.259,1.2214365,0.0005052238,2.7098372
9.0,7201615.942,650148.259,1.461365,0.0013434752,2.3627412
9.0,7201615.942,655148.259,1.405286,0.007415777,2.2275789
9.0,7201615.942,660148.259,1.366784,0.0037910282,2.1513505
9.0,7201615.942,665148.259,1.2655567,0.04776555,1.6406627
9.0,7201615.942,670148.259,0.8656042,0.11053128,1.8170228
9.0,7201615.942,675148.259,1.2751893,0.069522746,1.874177
9.0,7201615.942,680148.259,1.1027658,0.118369035,1.0874019
9.0,7201615.942,685148.259,1.4229681,0.021597736,2.3117979
9.0,7201615.942,690148.259,1.6452179,0.012095142,2.5170007
9.0,7201615.942,695148.259,1.3233106,0.046243098,2.4212348
9.0,7201615.942,700148.259,1.2396623,0.008603906,3.941476
9.0,7201615.942,705148.259,1.0511659,0.0106827915,3.9865677
9.0,7206615.942,610148.259,2.746989,0.0016665928,0.67964345
9.0,7206615.942,615148.259,1.5311568,0.0011557225,0.46420032
9.0,7206615.942,620148.259,1.5779853,0.0,2.3219757
9.0,7206615.942,625148.259,1.9421806,0.0,2.4223394
9.0,7206615.942,630148.259,1.4685311,0.00029377645,2.5960062
9.0,7206615.942,635148.259,1.5600358,0.0,2.5399232
9.0,7206615.942,640148.259,0.91269493,0.0,3.4186475
9.0,7206615.942,645148.259,1.2096235,0.0027608594,2.7705612
9.0,7206615.942,650148.259,1.4360378,0.0024278297,2.5843067
9.0,7206615.942,655148.259,1.6015862,0.00199758,2.7620928
9.0,7206615.942,660148.259,1.4290643,0.019222891,2.4606714
9.0,7206615.942,665148.259,1.17052,0.07462943,1.8642623
9.0,7206615.942,670148.259,1.0911777,0.12431943,1.0753597
