ParameterName,default,0.7407938816924455,0.7368577298835608,0.7363359254919282,0.7178606986993856,0.7147278495195944,0.7069924094799036,0.7069412886607073,0.7058779726277723,0.6996261033458122,0.6990865885117422,0.6955686358635914,0.6955662149554659,0.6955398470761628,0.6942534461029076,0.6942282548972099,0.6919575305069475,0.6857567679558565,0.6857445464682076,0.6857097365504656,0.6833150866443243,0.6795678846562607,0.6768265464395798,0.6729299245493154
UpperZoneTimeConstant,8.986268312139105,22.22166210104553,22.686748808809952,23.109415705524544,23.60435674048347,22.850154972849275,22.850154972849275,22.850154972849275,22.850154972849275,23.913156287287755,23.74990443719504,23.11003906139653,23.11003906139653,23.11003906139653,23.11003906139653,23.11003906139653,22.673944210215527,22.367798503474223,22.367798503474223,22.367798503474223,22.09756066364993,21.71296806075004,21.712968060750036,21.48129229150148
LowerZoneTimeConstant,2540.5222286567573,5020.0,5020.0,5020.0,5020.0,5075.217725148247,5075.217725148247,5263.849145010463,5263.849145010463,5263.849145010463,5263.849145010463,5263.849145010463,5263.849145010463,5263.849145010463,5263.849145010463,5263.849145010463,5244.0974619711,5244.0974619711,5244.0974619711,5244.0974619711,5108.379419558672,4998.193779938265,4998.193779938265,4982.609260358351
GwPercValue,0.2042084431463395,1.021120885692487,1.0805431432563353,1.0332713651295806,1.0473018831119325,1.0322870794168504,1.0322870794168504,1.023953872980207,1.050671669230065,1.0525813207973194,0.9773568175477384,0.9526277612760689,0.9526277612760689,0.9526277612760689,0.9526277612760689,0.9526277612760689,0.9526277612760689,0.9175635715158044,0.9175635715158044,0.9175635715158044,0.8834587918836768,0.8404882878759032,0.7839633067784165,0.7183328131754496
LZThreshold,12.492190273012634,15.0,15.219846568283568,14.78452487606053,13.305017815270228,13.16016151071957,14.034539458424556,14.034539458424556,14.034539458424556,14.034539458424556,13.884379291090978,14.45073872052205,14.941739387436524,16.176080717922858,16.639706284218978,16.790318200840506,16.790318200840506,17.026914598105655,17.026914598105655,17.026914598105655,17.026914598105655,17.026914598105655,16.338505112533493,16.338505112533493
b_Xinanjiang,2.5655273354784933,2.62028088493104,2.62028088493104,2.62028088493104,2.62028088493104,2.62028088493104,2.7483554777564376,2.7483554777564376,2.7483554777564376,2.7483554777564376,2.7483554777564376,2.9279630869942594,3.021297896302084,3.03130271838607,3.03130271838607,3.03130271838607,2.9211321540682094,2.9211321540682094,2.9211321540682094,2.9211321540682094,2.893124547095804,2.8784753671122143,2.8784753671122143,2.8784753671122143
PowerPrefFlow,4.920402105156972,4.25,4.348164489779215,4.421330772040747,4.535862398194591,4.610811511152376,4.610811511152376,4.613972746760867,4.27045502132245,4.632979764718895,4.632979764718895,4.638998553071359,4.638998553071359,4.625532704137294,4.5735714685565005,4.461238328998872,4.461238328998872,4.496102055013339,4.432726689359578,4.249827531374388,4.249827531374388,4.583435627990149,4.583435627990149,4.3763252590575705
SnowMeltCoef,4.774950725124599,4.629349986131353,4.882472240297936,4.882472240297936,4.939407363249738,4.939407363249738,4.946177022533225,4.895826954576609,4.895826954576609,4.895826954576609,4.832539200378576,4.832539200378576,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.741215636573031,4.854799442876044
CalChanMan,1.9009717292931865,1.25,1.227057827073821,1.2583780067843815,1.2688030437165865,1.2688030437165865,1.2792350833258108,1.2792350833258108,1.2792350833258108,1.2792350833258108,1.2792350833258108,1.246459201708916,1.246459201708916,1.246459201708916,1.2623659784448205,1.2623659784448205,1.2623659784448205,1.336479007753846,1.336479007753846,1.336479007753846,1.336479007753846,1.345109384477481,1.345109384477481,1.3617301783430609
CalChanMan2,3.038533029334572,2.66046233593046,2.6978629768888944,2.734088557587413,2.735829572597702,2.735829572597702,2.9107992553547097,3.03471673020886,3.018122039236469,2.9229335744062603,2.9229335744062603,2.931021018052306,2.931021018052306,2.931021018052306,2.931021018052306,3.0173765203158727,3.0173765203158727,3.0173765203158727,3.0173765203158727,2.982278210007961,3.0718598867865143,3.0718598867865143,3.0718598867865143,3.0718598867865143
LakeMultiplier,1.7474212305968166,1.227221565794342,1.1692382205727527,1.1692382205727527,1.2094162439464005,1.16464366241008,1.2323381783043004,1.1865562039869746,1.1865562039869746,1.2083583011686672,1.2083583011686672,1.206755227453879,1.206755227453879,1.206755227453879,1.206755227453879,1.206755227453879,1.159225254999398,1.1302149450291978,1.1103571517550723,1.1103571517550723,1.1103571517550723,1.1376194024264303,1.1376194024264303,1.1461990795588
adjust_Normal_Flood,0.4900367554056728,0.5293173677451017,0.5319912783445403,0.5319912783445403,0.5319912783445403,0.5391064626035541,0.5391064626035541,0.562058983554309,0.562058983554309,0.562058983554309,0.562058983554309,0.5640300025163555,0.53598051001808,0.5580523981050819,0.5580523981050819,0.5580523981050819,0.5242368799422081,0.5242368799422081,0.5242368799422081,0.5389580655927265,0.5389580655927265,0.5389580655927265,0.5399979567301993,0.5399979567301993
ReservoirRnormqMult,1.96637718581027,1.1223569912535245,1.074462930709285,1.074462930709285,1.0733832656342253,1.0733832656342253,1.091177264107975,1.087170196581997,1.067677574966538,1.067677574966538,1.067677574966538,1.067677574966538,1.0903834865263318,1.0903834865263318,1.0903834865263318,1.1618702358289408,1.1618702358289408,1.163987065980178,1.163987065980178,1.149520886858912,1.151865401737871,1.1373740088535365,1.1373740088535365,1.1373740088535365
