F_obj:,0.6681503073031001,0.6671252227998636,0.6298734016310994,0.6276304890663309,0.6276300408880782,0.6229088121862771,0.6228644861990363,0.6226235483534728,0.6226020270366098,0.6225615481718132,0.6223608438858593,0.6223606138710488,0.6223602197345162,0.6216366619623878,0.6216363400940003,0.6215676279954493,0.6215550275887607,0.6215549359311594,0.6215546765455433,0.6215127622541372,0.6215127575893833,0.6199943615435325,0.6197010379117139,0.6197008710695181,0.6182412509155261,0.6182412158230353,0.6162344512922298
UpperZoneTimeConstant,20.295501376762953,20.023327219352144,20.023327219352144,19.687807610276717,19.687807610276717,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.935127911466274,17.340814419124353,17.340814419124353,17.340814419124353,16.72639604773533,16.72639604773533,15.746997530713987
LowerZoneTimeConstant,5020.0,5020.0,5020.0,4940.987576605655,4940.987576605655,4940.987576605655,4940.987576605655,4940.987576605655,4857.71170098094,4708.621991263733,4708.621991263733,4708.621991263733,4708.040271685311,4708.040271685311,4708.040271685311,4441.763965083471,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218,4395.905054105218
GwPercValue,0.9817131140622108,0.9817131140622108,0.9775556201633616,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9139540614608488,0.9106529871587712,0.9106529871587712,0.9106529871587712,0.9106529871587712,0.9106529871587712,0.9106529871587712,0.9106529871587712,0.9106529871587712
LZThreshold,15.0,15.308273299584146,15.196043338602871,15.777327507322973,15.04926085754456,14.519615443798104,14.519615443798104,14.519615443798104,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,14.185774654807732,13.972792212769368,13.972792212769368,13.972792212769368,13.972792212769368
b_Xinanjiang,2.583121038427761,2.583121038427761,2.6692545500951668,2.6692545500951668,2.6692545500951668,2.7658982343124943,2.5978033973879735,2.5978033973879735,2.5978033973879735,2.5978033973879735,2.5978033973879735,2.5978033973879735,2.6086661684856054,2.5610663860516985,2.5610663860516985,2.5610663860516985,2.5610663860516985,2.653679617141868,2.653679617141868,2.653679617141868,2.640297099654453,2.640297099654453,2.640297099654453,2.640297099654453,2.640297099654453,2.640297099654453,2.640297099654453
PowerPrefFlow,4.25,4.25,4.25,4.172514049697778,4.172514049697778,4.416161016500643,4.416161016500643,4.416161016500643,4.416161016500643,4.416161016500643,4.416161016500643,4.416161016500643,4.416161016500643,4.107614350626844,4.107614350626844,4.107614350626844,4.107614350626844,4.107614350626844,4.107614350626844,4.107614350626844,4.107614350626844,4.107614350626844,3.9653791717492486,3.9653791717492486,3.9653791717492486,3.9653791717492486,3.9653791717492486
SnowMeltCoef,4.530644302198941,4.456666144717676,4.456666144717676,4.456666144717676,4.456217717029697,4.456217717029697,4.456217717029697,4.456217717029697,4.522937494615393,4.551590503314269,4.551590503314269,4.551590503314269,4.551590503314269,4.551590503314269,4.51550879193455,4.51550879193455,4.51550879193455,4.657808217594553,4.657808217594553,4.657808217594553,4.657808217594553,4.657808217594553,4.657808217594553,4.507701135681558,4.507701135681558,4.507701135681558,4.507701135681558
CalChanMan,1.25,1.25,1.25,1.25,1.25,1.281086524692222,1.281086524692222,1.2605653987628795,1.2605653987628795,1.2605653987628795,1.2605653987628795,1.2663645848581837,1.2663645848581837,1.312749077365587,1.312749077365587,1.312749077365587,1.312749077365587,1.3668010067449452,1.4069196119170657,1.4069196119170657,1.4069196119170657,1.4069196119170657,1.4069196119170657,1.4437530284172773,1.4437530284172773,1.4437530284172773,1.4437530284172773
CalChanMan2,2.75,2.75,2.80084892129684,2.80084892129684,2.80084892129684,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757,2.6581066198035757
LakeMultiplier,1.25,1.25,1.237842409982236,1.201914052603442,1.201914052603442,1.201914052603442,1.201914052603442,1.1600225438940113,1.1600225438940113,1.1600225438940113,1.2016497338104573,1.2016497338104573,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1786341745197064,1.1647767584705346,1.1647767584705346,1.1647767584705346,1.1425884291466546,1.1425884291466546,1.1773125315876405
