hordatahora,horleitura
2016-12-31,66.73
2017-01-01,65.1375
2017-01-02,62.799479166666664
2017-01-03,56.7771875
2017-01-04,70.20281250000001
2017-01-05,96.31895833333334
2017-01-06,160.93739583333334
2017-01-07,211.5872916666667
2017-01-08,137.298125
2017-01-09,113.83177083333334
2017-01-10,110.79895833333335
2017-01-11,108.19322916666665
2017-01-12,107.43385416666666
2017-01-13,101.53072916666667
2017-01-14,91.29552083333334
2017-01-15,75.96895833333333
2017-01-16,71.1034375
2017-01-17,71.65697916666666
2017-01-18,91.45760416666667
2017-01-19,87.8175
2017-01-20,84.171875
2017-01-21,80.03583333333333
2017-01-22,72.1165625
2017-01-23,66.38364583333333
2017-01-24,64.64197916666667
2017-01-25,60.7475
2017-01-26,65.91572916666667
2017-01-27,70.46916666666667
2017-01-28,74.4975
2017-01-29,97.09697916666666
2017-01-30,100.42135416666667
2017-01-31,102.66770833333334
2017-02-01,107.44270833333333
2017-02-02,105.06770833333333
2017-02-03,104.9734375
2017-02-04,105.13958333333333
2017-02-05,103.29895833333335
2017-02-06,100.95677083333334
2017-02-07,94.92291666666667
2017-02-08,90.17875
2017-02-09,82.73010416666666
2017-02-10,76.32260416666666
2017-02-11,68.97541666666667
2017-02-12,122.02875
2017-02-13,121.0984375
2017-02-14,114.74270833333333
2017-02-15,121.40520833333333
2017-02-16,130.65833333333333
2017-02-17,127.81093750000001
2017-02-18,118.36666666666667
2017-02-19,110.70989583333333
2017-02-20,105.52604166666667
2017-02-21,101.31145833333333
2017-02-22,95.465625
2017-02-23,85.65416666666665
2017-02-24,74.85125000000001
2017-02-25,68.8703125
2017-02-26,66.98177083333333
2017-02-27,58.44260416666666
2017-02-28,52.743125
2017-03-01,52.90354166666666
2017-03-02,86.30864583333333
2017-03-03,81.37583333333333
2017-03-04,94.7196875
2017-03-05,86.5578125
2017-03-06,75.85052083333333
2017-03-07,69.44458333333334
2017-03-08,65.4653125
2017-03-09,61.86541666666667
2017-03-10,55.1396875
2017-03-11,50.664270833333326
2017-03-12,49.51
2017-03-13,55.41729166666667
2017-03-14,60.32614583333333
2017-03-15,56.75885416666667
2017-03-16,50.47239583333334
2017-03-17,47.360104166666666
2017-03-18,47.81458333333333
2017-03-19,48.20489583333333
2017-03-20,50.4396875
2017-03-21,49.41552083333334
2017-03-22,45.06677083333333
2017-03-23,41.054375
2017-03-24,37.98229166666667
2017-03-25,36.99666666666666
2017-03-26,35.05645833333333
2017-03-27,33.64333333333333
2017-03-28,33.42270833333333
2017-03-29,33.660625
2017-03-30,32.77520833333333
2017-03-31,32.244166666666665
2017-04-01,31.436875
2017-04-02,31.274895833333332
2017-04-03,31.500312500000003
2017-04-04,30.940104166666668
2017-04-05,31.290000000000003
2017-04-06,35.46041666666667
2017-04-07,50.80322916666666
2017-04-08,61.25885416666667
2017-04-09,62.07875000000001
2017-04-10,56.903124999999996
2017-04-11,50.35333333333333
2017-04-12,45.63583333333333
2017-04-13,49.13291666666667
2017-04-14,50.55479166666667
2017-04-15,45.46697916666667
2017-04-16,40.16197916666667
2017-04-17,36.478229166666665
2017-04-18,34.06375
2017-04-19,32.38697916666667
2017-04-20,30.18885416666667
2017-04-21,29.395625
2017-04-22,34.14875
2017-04-23,36.41489583333333
2017-04-24,34.4284375
2017-04-25,32.3740625
2017-04-26,37.5434375
2017-04-27,47.677083333333336
2017-04-28,52.267604166666665
2017-04-29,45.67458333333334
2017-04-30,37.210625
2017-05-01,31.708333333333332
2017-05-02,28.967187499999998
2017-05-03,27.853020833333332
2017-05-04,26.8146875
2017-05-05,27.301041666666666
2017-05-06,30.4303125
2017-05-07,29.95885416666667
2017-05-08,29.295
2017-05-09,28.010729166666664
2017-05-10,27.584166666666665
2017-05-11,26.299166666666665
2017-05-12,25.206875
2017-05-13,24.6621875
2017-05-14,29.013958333333335
2017-05-15,37.55895833333333
2017-05-16,34.716875
2017-05-17,29.234895833333336
2017-05-18,26.9240625
2017-05-19,67.2903125
2017-05-20,86.61927083333335
2017-05-21,97.65322916666666
2017-05-22,99.50937499999999
2017-05-23,95.45902777777779
2017-05-24,92.40729166666667
2017-05-25,88.67333333333333
2017-05-26,83.21947916666666
2017-05-27,77.21729166666667
2017-05-28,71.4103125
2017-05-29,66.265
2017-05-30,62.545208333333335
2017-05-31,67.41677083333333
2017-06-01,95.9748263888889
2017-06-02,92.29645833333332
2017-06-03,85.4315625
2017-06-04,79.2
2017-06-05,88.58270833333334
2017-06-06,204.15093750000003
2017-06-07,215.42624999999998
2017-06-08,181.98520833333336
2017-06-09,195.98197916666666
2017-06-10,195.83395833333336
2017-06-11,187.8423958333333
2017-06-12,171.72906250000003
2017-06-13,150.34625
2017-06-14,128.73208333333335
2017-06-15,112.84218750000001
2017-06-16,104.403125
2017-06-17,97.56510416666667
2017-06-18,85.87677083333334
2017-06-19,74.10885416666666
2017-06-20,78.019375
2017-06-21,80.05875
2017-06-22,80.53875000000001
2017-06-23,79.4634375
2017-06-24,75.67166666666667
2017-06-25,69.754375
2017-06-26,62.82020833333333
2017-06-27,56.70249999999999
2017-06-28,51.73135416666667
2017-06-29,47.756145833333335
2017-06-30,44.75052083333333
2017-07-01,42.23260416666667
2017-07-02,40.162708333333335
2017-07-03,38.13458333333333
2017-07-04,36.96605072463768
2017-07-05,36.81479166666667
2017-07-06,36.24427083333333
2017-07-07,35.312916666666666
2017-07-08,34.4115625
2017-07-09,33.7565625
2017-07-10,32.66020833333334
2017-07-11,31.791666666666668
2017-07-12,31.660104166666667
2017-07-13,31.39072916666667
