y,x,ec_ldd_x,thetar3,genua1_f,genua1_o,lambda2_o,pixelarea,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat2_f,lambda2_f,lambda1_o,thetas1_o,thetas2_o,genua2_f,thetas1_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,ksat3,genua2_o,thetas2_f,thetar1_f,ec_chanbw,chanlength,pixarea,area,chan,chanbw,chanman,chans,lzavin_x,acc_metros,ec_ldd_y,elvstd,gradient,ec_chanbnkf,changrad,ec_chanman,pixleng,chanbnkf,ec_outlets,lzavin_y,lat,cropgrpn_o,mannings_o,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_0,soildepth2_f,mannings_f,soildepth3_f,mannings_i,cropgrpn_f,soildepth3_o,cropcoef_f,fracirrigated,fracother,fracforest,fracrice,fracsealed,fracwater
-25.75,-49.84,4.0,0.041,0.030180363,0.030180363,0.30569202,1.0,0.041,0.3082476,0.529138,15.740263,0.041,15.740263,0.30569202,0.403178,0.583565,0.523659,0.005377551,0.583565,0.403178,0.005669145,0.041,0.041,58.66621,58.66621,15.9847555,0.005377551,0.523659,0.041,33.36347,501.62762451171875,27900594.0,1.0,1.0,7.1510825e-05,0.053935,1.0,0.5,22347.133,4.0,21.837526,,1.6690407,0.1858,0.054565,5282.1013,0.23360796,0.0,0.5,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.042506583,3800.0,0.03516567,3.5,3800.0,1.0,0.16,0.35,0.49,0.0,0.0,0.0
-25.75,-49.79,1.0,0.041,0.033879183,0.033879183,0.2988129,1.0,0.041,0.29755232,0.51877415,13.400499,0.041,13.400499,0.2988129,0.41403148,0.5740243,0.51877415,0.0054811505,0.5740243,0.41403148,0.0054811505,0.041,0.041,73.246185,73.246185,13.400499,0.0054811505,0.51877415,0.041,20.261145,501.7396240234375,27900594.0,1.0,1.0,7.1510825e-05,0.05371,1.0,0.5,22347.133,1.0,15.315059,,1.6243209,0.1828,0.054535,5282.1013,0.21018451,0.0,0.5,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.042442553,3800.0,0.035349645,3.5,3800.0,1.0,0.11,0.38,0.51,0.0,0.0,0.0
-25.75,-49.74,16.0,0.041,0.02934253,0.02934253,0.30543247,3.0,0.041,0.30397734,0.5148007,16.851786,0.041,16.851786,0.30543247,0.38188887,0.55492187,0.5148007,0.0059416057,0.55492187,0.38188887,0.0059416057,0.041,0.041,64.34784,64.34784,16.851786,0.0059416057,0.5148007,0.041,14.8698435,501.69061279296875,27900594.0,1.0,1.0,9.5347765e-05,0.05353,1.0,0.3999999999999866,29796.176,16.0,7.5848937,,1.5981158,0.0048,0.05374,5282.1013,0.1838493,0.0,0.3999999999999866,-25.749305555999996,4.0,1.0167921e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.06374662,3800.0,0.035047133,3.5,3800.0,1.0,0.28,0.35,0.17,0.0,0.2,0.0
-25.75,-49.69,16.0,0.041,0.030727955,0.030727955,0.29340217,1.0,0.041,0.29216602,0.5186791,12.75249,0.041,12.75249,0.29340217,0.39403793,0.5602751,0.5186791,0.0050408957,0.5602751,0.39403793,0.005054925,0.041,0.041,69.909294,69.909294,12.75249,0.0050408957,0.5186791,0.041,15.231058,501.6801452636719,27900594.0,1.0,1.0,2.3836941e-05,0.053845000000000004,1.0,0.4800000000000116,7449.044,16.0,15.368933,,1.5992904,0.009,0.05389,5282.1013,0.16937779,0.0,0.4800000000000116,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.042654026,3800.0,0.03510507,3.5,3800.0,1.0,0.1,0.4,0.46,0.0,0.04,0.0
-25.75,-49.64,16.0,0.041,0.03277773,0.03277773,0.27098885,1.0,0.041,0.268518,0.52053434,15.294806,0.041,15.294806,0.27098885,0.405634,0.5714257,0.52053434,0.003207448,0.5714257,0.405634,0.003207448,0.041,0.041,69.08265,69.08265,15.294806,0.003207448,0.52053434,0.041,25.245035,1635.633056640625,27900594.0,1.0,1.0,7.1510825e-05,0.0532,1.0,0.49999999999999994,22347.133,16.0,30.517643,,1.64494,0.0066,0.05338,5282.1013,0.23344593,0.0,0.49999999999999994,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040177755,3800.0,0.035624713,3.5,3800.0,1.0,0.12,0.31,0.57,0.0,0.0,0.0
-25.75,-49.59,16.0,0.041,0.029425729,0.029425729,0.2986804,3.0,0.041,0.29732725,0.51578814,13.153157,0.041,13.153157,0.2986804,0.38748974,0.56354666,0.5185194,0.0054551503,0.56354666,0.38748974,0.0054551503,0.041,0.041,57.909386,57.909386,12.81932,0.0054551503,0.5185194,0.041,18.942684,1234.378662109375,27900594.0,1.0,1.0,2.3836941e-05,0.05308,1.0,0.5,7449.044,16.0,11.207686,,1.5940208,0.0072,0.053215,5282.1013,0.20622006,0.0,0.5,-25.749305555999996,4.0,5.0839603e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04003961,3800.0,0.035143163,3.5,3800.0,1.0,0.28,0.35,0.37,0.0,0.0,0.0
-25.75,-49.54,4.0,0.041,0.03209825,0.03209825,0.2957232,3.0,0.041,0.2943604,0.50970906,15.897764,0.041,15.897764,0.2957232,0.39528617,0.5571262,0.50970906,0.005516022,0.5571262,0.39528617,0.005516022,0.041,0.041,71.04277,71.04277,15.897764,0.005516022,0.50970906,0.041,16.99934,501.64166259765625,27900594.0,1.0,1.0,2.3836941e-05,0.053455,1.0,0.5,7449.044,4.0,11.218607,,1.574869,0.005,0.053485,5282.1013,0.17422847,0.0,0.5,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040493295,3800.0,0.035129443,3.5,3800.0,1.0,0.28,0.41,0.31,0.0,0.0,0.0
-25.75,-49.49,4.0,0.041,0.03440705,0.03440705,0.30449286,1.0,0.041,0.30337453,0.5186846,13.0707035,0.041,13.0707035,0.30449286,0.4111737,0.5652389,0.5186846,0.006015112,0.5652389,0.4111737,0.006015112,0.041,0.041,76.11391,76.11391,13.0707035,0.006015112,0.5186846,0.041,22.764172,501.6346130371094,27900594.0,1.0,1.0,2.3836941e-05,0.05353,1.0,0.5,7449.044,4.0,10.2150345,,1.6115674,0.1804,0.05359,5282.1013,0.18665724,0.0,0.5,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040045805,3800.0,0.035279408,3.5,3800.0,1.0,0.26,0.41,0.33,0.0,0.0,0.0
-25.75,-49.44,16.0,0.041,0.032134578,0.032134578,0.30743268,3.0,0.041,0.3044747,0.5187812,13.832989,0.041,13.832989,0.30743268,0.40094712,0.56284815,0.5207845,0.005780796,0.56284815,0.40094712,0.00566942,0.041,0.041,63.111423,63.111423,12.507428,0.005780796,0.5207845,0.041,16.554676,501.62066650390625,27900594.0,1.0,1.0,2.3836941e-05,0.05368,1.0,0.5,7449.044,16.0,15.265006,,1.5812955,0.0036,0.05428,5282.1013,0.1854957,0.0,0.5,-25.749305555999996,4.0,3.050376e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040052522,3800.0,0.035127487,3.5,3800.0,1.0,0.35,0.4,0.25,0.0,0.0,0.0
-25.75,-49.39,1.0,0.041,0.03291409,0.03291409,0.28341252,3.0,0.041,0.28159893,0.5153565,14.112078,0.041,14.112078,0.28341252,0.40612498,0.57431996,0.5153565,0.004379745,0.57431996,0.40612498,0.004379745,0.041,0.041,62.501724,62.501724,14.112078,0.004379745,0.5153565,0.041,16.80999,1662.6817626953125,27900594.0,1.0,1.0,0.01706725,0.053785,1.0,0.4950000000000041,5333515.5,1.0,8.096358,,1.572667,0.1838,0.053455,5282.1013,0.17696692,0.0,0.4950000000000041,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.042595565,3800.0,0.03521422,3.5,3800.0,1.0,0.29,0.4,0.3,0.0,0.01,0.0
-25.75,-49.34,16.0,0.041,0.030575274,0.030575274,0.30889183,1.0,0.041,0.30775735,0.5214095,14.899544,0.041,14.899544,0.30889183,0.4015666,0.5747514,0.5214095,0.006110386,0.5747514,0.4015666,0.006110386,0.041,0.041,62.650852,62.650852,14.899544,0.006110386,0.5214095,0.041,31.705063,2521.377685546875,27900594.0,1.0,1.0,4.7673882e-05,0.053665000000000004,1.0,0.46500000000000624,14898.088,16.0,9.486833,,1.6493782,0.0028,0.054085,5282.1013,0.23193133,0.0,0.46500000000000624,-25.749305555999996,4.0,6.100752e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.043992985,3800.0,0.035746012,3.5,3800.0,1.0,0.15,0.39,0.39,0.0,0.07,0.0
-25.75,-49.29,16.0,0.041,0.030949194,0.030949194,0.3003813,1.0,0.041,0.29892683,0.52414715,13.112846,0.041,13.112846,0.3003813,0.40210366,0.5746907,0.52414715,0.005325906,0.5746907,0.40210366,0.005325906,0.041,0.041,60.155735,60.155735,13.112846,0.005325906,0.52414715,0.041,27.11379,1913.9666748046875,27900594.0,1.0,1.0,2.3836941e-05,0.053815,1.0,0.4950000000000041,7449.044,16.0,10.512383,,1.6363773,0.0034,0.05356,5282.1013,0.24259853,0.0,0.4950000000000041,-25.749305555999996,4.0,4.067168e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040967453,3800.0,0.03616384,3.5,3800.0,1.0,0.11,0.37,0.51,0.0,0.01,0.0
-25.75,-49.24,16.0,0.041,0.029623821,0.029623821,0.30470106,1.0,0.041,0.30296466,0.5321322,14.532587,0.041,14.532587,0.30470106,0.3996425,0.5837225,0.5321322,0.0052008717,0.5837225,0.3996425,0.0052008717,0.041,0.041,49.75239,49.75239,14.532587,0.0052008717,0.5321322,0.041,15.878438,1292.626220703125,27900594.0,1.0,1.0,4.7673882e-05,0.053965,1.0,0.4950000000000041,14898.088,16.0,3.9357078,,1.5836931,0.0038,0.05356,5282.1013,0.1915455,0.0,0.4950000000000041,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040621657,3800.0,0.035422347,3.5,3800.0,1.0,0.16,0.38,0.45,0.0,0.01,0.0
-25.75,-49.19,16.0,0.041,0.026386801,0.026386801,0.29577306,1.0,0.041,0.29438698,0.53026134,12.030953,0.041,12.030953,0.29577306,0.38040796,0.57882667,0.5275675,0.005078874,0.57882667,0.38040796,0.005078874,0.041,0.041,41.39358,41.39358,12.094194,0.005078874,0.5275675,0.041,16.63045,501.74658203125,27900594.0,1.0,1.0,2.3836941e-05,0.054114999999999996,1.0,0.5,7449.044,16.0,12.489179,,1.5831033,0.0074,0.054625,5282.1013,0.15508519,0.0,0.5,-25.749305555999996,4.0,7.117544e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040277284,3800.0,0.03509515,3.5,3800.0,1.0,0.22,0.39,0.39,0.0,0.0,0.0
-25.75,-49.14,16.0,0.041,0.02357006,0.02357006,0.15792653,1.0,0.041,0.15398312,0.53639054,12.63403,0.041,12.63403,0.15792653,0.36849326,0.5766727,0.53639054,0.00028100246,0.5766727,0.36849326,0.00028100246,0.041,0.041,41.39167,41.39167,12.63403,0.00028100246,0.53639054,0.041,17.994604,1741.4857177734375,27900594.0,1.0,1.0,4.7673882e-05,0.054040000000000005,1.0,0.4890026067191828,14898.088,16.0,7.93211,,1.6034464,0.004,0.05371,5282.1013,0.22483513,0.0,0.4890026067191828,-25.749305555999996,4.0,7.117544e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04208606,3800.0,0.03620122,3.5,3800.0,1.0,0.05,0.32,0.61,0.0,0.02,0.0
-25.75,-49.09,16.0,0.041,0.01706845,0.01706845,0.1894097,1.0,0.041,0.18397424,0.55128664,9.724873,0.041,9.724873,0.1894097,0.34020007,0.59933096,0.5510435,0.00057585165,0.59933096,0.34020007,0.00055541756,0.179,0.041,21.169813,21.169813,9.363516,0.00057585165,0.5510435,0.179,11.313395,501.6590881347656,27900594.0,1.0,1.0,4.7673882e-05,0.055555,1.0,0.49924685358427057,14898.088,16.0,42.844997,,1.5803686,0.0274,0.05611,5282.1013,0.14027034,0.0,0.49924685358427057,-25.749305555999996,4.0,1.016792e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04,3800.0,0.037116054,3.5,3800.0,1.0,0.0,0.12,0.88,0.0,0.0,0.0
-25.75,-49.04,1.0,0.041,0.016188916,0.016188916,0.26368698,1.0,0.179,0.25998428,0.53724587,8.815866,0.179,8.815866,0.26368698,0.33180037,0.5968648,0.53707755,0.0029363993,0.5968648,0.33180037,0.0028638623,0.179,0.179,17.422201,17.422201,8.587762,0.0029363993,0.53707755,0.179,19.871359,1227.5220947265625,27900594.0,1.0,1.0,2.3836941e-05,0.054025000000000004,1.0,0.49964327158689464,7449.044,1.0,17.189817,,1.6294345,0.187,0.05443,5282.1013,0.19118538,0.0,0.49964327158689464,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.039975364,3800.0,0.039447337,3.5,3800.0,1.0,0.0,0.15,0.85,0.0,0.0,0.0
-25.75,-48.99,1.0,0.041,0.016302409,0.016302409,0.23550244,1.0,0.179,0.23289888,0.53712994,10.109346,0.179,10.109346,0.23550244,0.32770666,0.5793888,0.54026955,0.0017635184,0.5793888,0.32770666,0.0017635184,0.179,0.179,21.504038,21.504038,11.335117,0.0017635184,0.54026955,0.179,34.133873,2699.112060546875,27900594.0,1.0,1.0,0.001573238,0.05176,1.0,0.49903020964385914,491636.9,1.0,15.25832,,1.6896721,0.1568,0.051985,5282.1013,0.34112507,0.0,0.49903020964385914,-25.749305555999996,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.039995477,3800.0,0.03690524,3.5,3800.0,1.0,0.0,0.05,0.95,0.0,0.0,0.0
-25.74,-49.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32222222222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.74,-48.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.7,-49.89,16.0,0.041,0.030027738,0.030027738,0.31257173,1.0,0.041,0.31120437,0.5235578,15.187944,0.041,15.187944,0.31257173,0.40042925,0.5836532,0.5295699,0.0059497305,0.5836532,0.40042925,0.0059497305,0.041,0.041,56.518936,56.518936,15.54476,0.0059497305,0.5295699,0.041,13.297425,501.914306640625,27900594.0,1.0,1.0,4.7673882e-05,0.05371,1.0,0.5,14898.088,16.0,16.236769,,1.5894924,0.1828,0.05416,5282.1013,0.15949072,0.0,0.5,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040500563,3800.0,0.036019675,3.5,3800.0,1.0,0.14,0.28,0.58,0.0,0.0,0.0
-25.7,-49.84,16.0,0.041,0.029633181,0.029633181,0.3000825,3.0,0.041,0.2983224,0.50701034,14.646708,0.041,14.646708,0.3000825,0.3924281,0.5721825,0.5125229,0.0056665265,0.5721825,0.3924281,0.0056351167,0.041,0.041,55.96107,55.96107,14.0121565,0.0056665265,0.5125229,0.041,12.875067,1919.4749755859375,27900594.0,1.0,1.0,9.5347765e-05,0.05377,1.0,0.5,29796.176,16.0,8.836381,,1.5890628,0.1836,0.053365,5282.1013,0.15069987,0.0,0.5,-25.699305556,4.0,2.033584e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.041523054,3800.0,0.035074174,3.5,3800.0,1.0,0.3,0.32,0.38,0.0,0.0,0.0
-25.7,-49.79,64.0,0.041,0.0271584,0.0271584,0.27957013,3.0,0.041,0.27833,0.5067384,16.25025,0.041,16.25025,0.27957013,0.3689751,0.5467903,0.50964904,0.0042188494,0.5467903,0.3689751,0.0042541716,0.041,0.041,63.669586,63.669586,16.666716,0.0042188494,0.50964904,0.041,25.468693,3047.196044921875,27900594.0,1.0,1.0,4.7673882e-05,0.05344,1.0,0.5,14898.088,64.0,2.6496053,,1.6493634,0.1792,0.053185,5282.1013,0.23170102,0.0,0.5,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.056219183,3800.0,0.035026968,3.5,3800.0,1.0,0.4,0.39,0.21,0.0,0.0,0.0
-25.7,-49.74,16.0,0.041,0.02795823,0.02795823,0.28998438,3.0,0.041,0.28846732,0.5156293,14.826957,0.041,14.826957,0.28998438,0.37692714,0.5581785,0.51564795,0.0049643433,0.5581785,0.37692714,0.0049643433,0.041,0.041,61.702263,61.702263,14.94146,0.0049643433,0.51564795,0.041,39.705143,909.9295654296875,27900594.0,1.0,1.0,0.00045290185,0.05341,1.0,0.5,141531.83,16.0,9.59379,,1.6979514,0.1788,0.053245,5282.1013,0.27211195,0.0,0.5,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.07343321,3800.0,0.03501307,3.5,3800.0,1.0,0.42,0.39,0.19,0.0,0.0,0.0
-25.7,-49.69,1.0,0.041,0.030334864,0.030334864,0.31385353,3.0,0.041,0.31317148,0.51826686,15.73805,0.041,15.73805,0.31385353,0.38954875,0.5604405,0.52054995,0.0063257874,0.5604405,0.38954875,0.0063787503,0.041,0.041,64.1468,64.1468,14.931242,0.0063257874,0.52054995,0.041,21.134924,501.8758850097656,27900594.0,1.0,1.0,2.3836941e-05,0.053995,1.0,0.5,7449.044,1.0,16.917566,,1.6181568,0.0038,0.0541,5282.1013,0.18549913,0.0,0.5,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.046920072,3800.0,0.035104077,3.5,3800.0,1.0,0.22,0.42,0.36,0.0,0.0,0.0
-25.7,-49.64,16.0,0.041,0.031174818,0.031174818,0.29290608,3.0,0.041,0.29160354,0.5158066,14.727835,0.041,14.727835,0.29290608,0.39931095,0.5659387,0.52159345,0.0048354687,0.5659387,0.39931095,0.0048489263,0.041,0.041,68.82291,68.82291,14.274176,0.0048354687,0.52159345,0.041,15.157463,501.8758850097656,27900594.0,1.0,1.0,2.3836941e-05,0.05425,1.0,0.4800000000000116,7449.044,16.0,10.34408,,1.5776104,0.19,0.054655,5282.1013,0.15785374,0.0,0.4800000000000116,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.044889577,3800.0,0.03537725,3.5,3800.0,1.0,0.16,0.39,0.41,0.0,0.04,0.0
-25.7,-49.59,16.0,0.041,0.030914132,0.030914132,0.2937772,3.0,0.041,0.28889024,0.5163251,11.955232,0.041,11.955232,0.2937772,0.39510104,0.5660753,0.5132689,0.0055048927,0.5660753,0.39510104,0.00523628,0.041,0.041,66.8373,66.8373,12.40192,0.0055048927,0.5132689,0.041,13.500844,501.8933410644531,27900594.0,1.0,1.0,0.00016685859,0.05407,1.0,0.4950000000000041,52143.31,16.0,12.907837,,1.5520114,0.1876,0.05395,5282.1013,0.13719448,0.0,0.4950000000000041,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04166868,3800.0,0.035148583,3.5,3800.0,1.0,0.25,0.39,0.35,0.0,0.01,0.0
-25.7,-49.54,64.0,0.041,0.032354258,0.032354258,0.28208053,3.0,0.041,0.28029743,0.521575,12.616037,0.041,12.616037,0.28208053,0.40066966,0.5598916,0.5244941,0.004146269,0.5598916,0.40066966,0.004146269,0.041,0.041,68.16289,68.16289,12.8170185,0.004146269,0.5244941,0.041,17.503878,2321.6875,27900594.0,1.0,1.0,0.0043621603,0.053665000000000004,1.0,0.4450000000000151,1363175.0,64.0,7.208272,,1.5916798,0.1822,0.053275,5282.1013,0.21436617,0.0,0.4450000000000151,-25.699305556,4.0,1.2201504e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04349886,3800.0,0.035151616,3.5,3800.0,1.0,0.29,0.38,0.22,0.0,0.11,0.0
-25.7,-49.49,16.0,0.041,0.031262904,0.031262904,0.30243134,3.0,0.041,0.3011555,0.51591814,13.089286,0.041,13.089286,0.30243134,0.39808556,0.5659567,0.5214766,0.005626024,0.5659567,0.39808556,0.005626024,0.041,0.041,57.336613,57.336613,12.176794,0.005626024,0.5214766,0.041,15.658728,501.9107971191406,27900594.0,1.0,1.0,2.3836941e-05,0.05383,1.0,0.4950000000000041,7449.044,16.0,7.405183,,1.5748007,0.1844,0.053965,5282.1013,0.18946509,0.0,0.4950000000000041,-25.699305556,4.0,3.050376e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.041568544,3800.0,0.03514409,3.5,3800.0,1.0,0.36,0.4,0.23,0.0,0.01,0.0
-25.7,-49.44,64.0,0.041,0.030279594,0.030279594,0.29848444,3.0,0.041,0.29729506,0.51911956,13.179532,0.041,13.179532,0.29848444,0.3894302,0.5633722,0.51893324,0.005559666,0.5633722,0.3894302,0.005559666,0.041,0.041,58.114166,58.114166,13.33687,0.005559666,0.51893324,0.041,23.672428,2016.63232421875,27900594.0,1.0,1.0,4.7673882e-05,0.053935,1.0,0.4950000000000041,14898.088,64.0,7.399669,,1.5690018,0.0052,0.05374,5282.1013,0.16056624,0.0,0.4950000000000041,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040339425,3800.0,0.035101794,3.5,3800.0,1.0,0.37,0.41,0.21,0.0,0.01,0.0
-25.7,-49.39,1.0,0.041,0.0309342,0.0309342,0.27683908,1.0,0.041,0.27515373,0.5042426,14.116565,0.041,14.116565,0.27683908,0.3936209,0.5631804,0.5042659,0.0042557996,0.5631804,0.3936209,0.0042557996,0.041,0.041,54.33779,54.33779,14.345282,0.0042557996,0.5042659,0.041,122.82357,2724.245849609375,27900594.0,1.0,1.0,2.3836941e-05,0.053545,1.0,0.4950000000000041,7449.044,1.0,9.214009,,1.734563,0.0052,0.053305,5282.1013,0.2524408,0.0,0.4950000000000041,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040902726,3800.0,0.035341248,3.5,3800.0,1.0,0.23,0.44,0.32,0.0,0.01,0.0
-25.7,-49.34,16.0,0.041,0.03081793,0.03081793,0.26610455,1.0,0.041,0.26398805,0.5129118,14.215823,0.041,14.215823,0.26610455,0.39611465,0.5689874,0.5128159,0.003323157,0.5689874,0.39611465,0.003323157,0.041,0.041,59.178234,59.178234,14.032048,0.003323157,0.5128159,0.041,147.12698,2368.447265625,27900594.0,1.0,1.0,2.3836941e-05,0.05341,1.0,0.4750000000000149,7449.044,16.0,7.5795107,,1.7988205,0.1788,0.053185,5282.1013,0.35574067,0.0,0.4750000000000149,-25.699305556,4.0,2.0335841e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.049031265,3800.0,0.035281226,3.5,3800.0,1.0,0.14,0.49,0.32,0.0,0.05,0.0
-25.7,-49.29,16.0,0.041,0.029750973,0.029750973,0.3156232,1.0,0.041,0.31678113,0.5260897,16.86545,0.041,16.86545,0.3156232,0.3967858,0.57499075,0.5235081,0.006410715,0.57499075,0.3967858,0.0066097267,0.041,0.041,49.704536,49.704536,16.1298,0.006410715,0.5235081,0.041,47.89398,2514.826904296875,27900594.0,1.0,1.0,2.3836941e-05,0.053755,1.0,0.460000000000009,7449.044,16.0,5.869325,,1.6620834,0.1834,0.05392,5282.1013,0.14721607,0.0,0.460000000000009,-25.699305556,4.0,1.016792e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.041510817,3800.0,0.03531184,3.5,3800.0,1.0,0.17,0.42,0.33,0.0,0.08,0.0
