y;x;ec_ldd_x;thetar3;genua1_f;genua1_o;lambda2_o;pixelarea;thetar1;lambda3;thetas3;ksat2_o;thetar2;ksat2_f;lambda2_f;lambda1_o;thetas1_o;thetas2_o;genua2_f;thetas1_f;lambda1_f;genua3;thetar1_o;thetar2_f;ksat1_f;ksat1_o;ksat3;genua2_o;thetas2_f;thetar1_f;ec_chanbw;chanlength;pixarea;area;chan;chanbw;chanman;chans;lzavin_x;acc_metros;ec_ldd_y;elvstd;gradient;ec_chanbnkf;changrad;ec_chanman;pixleng;chanbnkf;ec_outlets;lzavin_y;lat;cropgrpn_o;mannings_o;soildepth1_f;cropgrpn_i;cropcoef_o;cropcoef_i;soildepth1_o;soildepth2_o;soildepth2_0;soildepth2_f;mannings_f;soildepth3_f;mannings_i;cropgrpn_f;soildepth3_o;cropcoef_f;fracirrigated;fracother;fracforest;fracrice;fracsealed;fracwater
-25,65;-49,89;16;0,0410000011324883;0,0313452035188675;0,0313452035188675;0,302462756633758;3;0,0410000011324883;0,301068902015686;0,518195986747742;14,4354705810547;0,0410000011324883;14,4354705810547;0,302462756633758;0,397882461547852;0,56595367193222;0,518193542957306;0,00563063938170671;0,56595367193222;0,397882461547852;0,00563063938170671;0,0410000011324883;0,0410000011324883;57,3828315734863;57,3828315734863;13,4843807220459;0,00563063938170671;0,518193542957306;0,0410000011324883;51,9552345275879;1602,06127929687;27900594;1;1;0,000119184696814045;0,052735;1;0,5;37245,21875;16;22,1806125640869;0,144444444444444;1,62910926342011;0,013;0,0532750003039837;5282,1013;0,214231580495834;0;0,5;-25,649305556;4;0;50;3;1;1,1;50;500;1500;1150;0,0465502999722958;3800;0,0353037007153034;3,5;3800;1;0,22;0,38;0,4;0;0;0
-25,65;-49,84;16;0,0410000011324883;0,0274990014731884;0,0274990014731884;0,310412436723709;3;0,0410000011324883;0,307231605052948;0,515170156955719;15,0569458007813;0,0410000011324883;15,0569458007813;0,310412436723709;0,373105764389038;0,555418372154236;0,523485600948334;0,00606512138620019;0,555418372154236;0,373105764389038;0,00593175878748298;0,0410000011324883;0,0410000011324883;57,6607208251953;57,6607208251953;15,6969404220581;0,00606512138620019;0,523485600948334;0,0410000011324883;36,5991706848145;502,141052246094;27900594;1;1;0,000595923513174057;0,05305;1;0,5;186226,09375;16;12,2823915481567;0,144444444444444;1,64859890937805;0,0096;0,0530799999833107;5282,1013;0,218015596270561;0;0,5;-25,649305556;4;0;50;3;1;1,1;50;500;1500;1150;0,0446528196334839;3800;0,0350000001490116;3,5;3800;1;0,47;0,32;0,21;0;0;0
-25,65;-49,79;16;0,0410000011324883;0,0272033903747797;0,0272033903747797;0,297023683786392;3;0,0410000011324883;0,295678049325943;0,506676197052002;16,6798839569092;0,0410000011324883;16,6798839569092;0,297023683786392;0,366198658943176;0,543921887874603;0,506676197052002;0,00568784913048148;0,543921887874603;0,366198658943176;0,00568784913048148;0,0410000011324883;0,0410000011324883;61,4933319091797;61,4933319091797;16,6798839569092;0,00568784913048148;0,506676197052002;0,0410000011324883;187,844360351563;927,238586425781;27900594;1;1;0,000405227998271585;0,05341;1;0,5;126633,75;16;6,78233003616333;0,0444444444444445;1,73624861240387;0,0004;0,0533349998295307;5282,1013;0,194971740245819;0;0,5;-25,649305556;4;0;50;3;1;1,1;50;500;1500;1150;0,0605657286942005;3800;0,0351707898080349;3,5;3800;1;0,49;0,34;0,17;0;0;0
-25,65;-49,74;16;0,0410000011324883;0,0280318018049002;0,0280318018049002;0,279562294483185;3;0,0410000011324883;0,277816861867905;0,521739482879639;12,5899486541748;0,0410000011324883;12,5899486541748;0,279562294483185;0,383435845375061;0,566782176494598;0,521739482879639;0,00412775203585625;0,566782176494598;0,383435845375061;0,00412775203585625;0,0410000011324883;0,0410000011324883;57,3589248657227;57,3589248657227;12,5899486541748;0,00412775203585625;0,521739482879639;0,0410000011324883;529,140197753906;2060,7255859375;27900594;1;1;0,0000476738823635969;0,053335;1;0,5;14898,087890625;16;8,03055381774902;0,0666666666666667;1,90899515151978;0,001;0,0529749989509583;5282,1013;0,367815852165222;0;0,5;-25,649305556;4;0,00000305037610814907;50;3;1;1,1;50;500;1500;1150;0,0714854598045349;3800;0,0355201251804829;3,5;3800;1;0,31;0,4;0,29;0;0;0
-25,65;-49,69;64;0,0410000011324883;0,0293116401880979;0,0293116401880979;0,249841928482056;1;0,0410000011324883;0,247234642505646;0,518445253372192;13,9374399185181;0,0410000011324883;13,9374399185181;0,249841928482056;0,390273094177246;0,56934666633606;0,518501341342926;0,00236440426670015;0,56934666633606;0,390273094177246;0,00236440426670015;0,0410000011324883;0,0410000011324883;54,4500160217285;54,4500160217285;14,0597629547119;0,00236440426670015;0,518501341342926;0,0410000011324883;484,777191162109;1620,49829101562;27900594;1;1;0,000166858590091579;0,05371;1;0,5;52143,30859375;64;21,3966426849365;0,111111111111111;1,8386070728302;0,0002;0,0537250004708767;5282,1013;0,283353894948959;0;0,5;-25,649305556;4;0;50;3;1;1,1;50;500;1500;1150;0,0536671690642834;3800;0,036653645336628;3,5;3800;1;0,16;0,32;0,52;0;0;0
-25,65;-49,64;64;0,0410000011324883;0,0354758016765118;0,0354758016765118;0,29772561788559;3;0,0410000011324883;0,296353608369827;0,515594720840454;15,1982612609863;0,0410000011324883;15,1982612609863;0,29772561788559;0,412655860185623;0,562146782875061;0,515594720840454;0,00539957778528333;0,562146782875061;0,412655860185623;0,00539957778528333;0,0410000011324883;0,0410000011324883;85,8274002075195;85,8274002075195;15,1982612609863;0,00539957778528333;0,515594720840454;0,0410000011324883;555,30615234375;502,130615234375;27900594;1;1;0,0000238369411817985;0,053725;1;0,5;7449,0439453125;64;6,44600820541382;0,122222222222222;1,83281099796295;0,183;0,0535000003874302;5282,1013;0,196456983685494;0;0,5;-25,649305556;4;0;50;3;1;1,1;50;500;1500;1150;0,0451466999948025;3800;0,0354108065366745;3,5;3800;1;0,25;0,38;0,37;0;0;0
-25,65;-49,59;16;0,0410000011324883;0,0330394692718983;0,0330394692718983;0,300469219684601;3;0,0410000011324883;0,299342215061188;0,512525260448456;14,528037071228;0,0410000011324883;14,528037071228;0,300469219684601;0,39971587061882;0,556902468204498;0,509957671165466;0,00600981339812279;0,556902468204498;0,39971587061882;0,00600981339812279;0,0410000011324883;0,0410000011324883;71,4637832641602;71,4637832641602;15,4306402206421;0,00600981339812279;0,509957671165466;0,0410000011324883;573,747985839844;2515,83276367188;27900594;1;1;0,000119184696814045;0,053395;1;0,5;37245,21875;16;6,28733730316162;0,0111111111111111;1,85095489025116;0,009;0,0531850010156632;5282,1013;0,22615522146225;0;0,5;-25,649305556;4;0,00000610075221629813;50;3;1;1,1;50;500;1500;1150;0,0552567951381207;3800;0,0352223813533783;3,5;3800;1;0,26;0,41;0,33;0;0;0
-25,65;-49,54;64;0,0410000011324883;0,0295195356011391;0,0295195356011391;0,265913009643555;3;0,0410000011324883;0,264025330543518;0,510439276695251;12,0807514190674;0,0410000011324883;12,0807514190674;0,265913009643555;0,385791957378387;0,557716906070709;0,510439276695251;0,00350017682649195;0,557716906070709;0,385791957378387;0,00350017682649195;0,0410000011324883;0,0410000011324883;60,3635711669922;60,3635711669922;12,0807514190674;0,00350017682649195;0,510439276695251;0,0410000011324883;446,331359863281;2092,5517578125;27900594;1;1;0,0000238369411817985;0,053395;1;0,490000000000008;7449,0439453125;64;4,91561460494995;0,0333333333333333;1,84926199913025;0,1786;0,0531399995088577;5282,1013;0,27081236243248;0;0,490000000000008;-25,649305556;4;0,0000284701764030615;50;3;1;1,1;50;500;1500;1150;0,0504682883620262;3800;0,0351314507424831;3,5;3800;1;0,28;0,44;0,26;0;0,02;0
-25,65;-49,49;16;0,0410000011324883;0,0283195469528437;0,0283195469528437;0,302419513463974;3;0,0410000011324883;0,30112013220787;0,521321713924408;13,4510717391968;0,0410000011324883;13,4510717391968;0,302419513463974;0,384831368923187;0,563778758049011;0,521321713924408;0,0057392162270844;0,563778758049011;0,384831368923187;0,0057392162270844;0,0410000011324883;0,0410000011324883;53,0757293701172;53,0757293701172;13,4510717391968;0,0057392162270844;0,521321713924408;0,0410000011324883;361,599395751953;502,134094238281;27900594;1;1;0,00288426969200373;0,05347;1;0,495000000000004;901334,3125;16;10,6636896133423;0;1,80980265140533;0,0048;0,0533649995923042;5282,1013;0,259588629007339;0;0,495000000000004;-25,649305556;4;0,0000101679206636618;50;3;1;1,1;50;500;1500;1150;0,0452046245336533;3800;0,0352644063532352;3,5;3800;1;0,27;0,44;0,28;0;0,01;0
-25,65;-49,44;16;0,0410000011324883;0,0291118621826172;0,0291118621826172;0,291216105222702;3;0,0410000011324883;0,289692610502243;0,518536567687988;14,2622795104981;0,0410000011324883;14,2622795104981;0,291216105222702;0,384961843490601;0,563658177852631;0,515624463558197;0,00494475523009896;0,563658177852631;0,384961843490601;0,00494475523009896;0,0410000011324883;0,0410000011324883;58,3038101196289;58,3038101196289;14,0338220596314;0,00494475523009896;0,515624463558197;0,0410000011324883;391,284057617188;1237,20874023438;27900594;1;1;0,0000953477647271939;0,053605;1;0,495000000000004;29796,17578125;16;11,1346120834351;0;1,78796803951263;0,0044;0,0535300001502037;5282,1013;0,201855257153511;0;0,495000000000004;-25,649305556;4;0,00000101679199815408;50;3;1;1,1;50;500;1500;1150;0,0417393371462822;3800;0,0350761823356152;3,5;3800;1;0,37;0,4;0,22;0;0,01;0
-25,65;-49,39;64;0,0410000011324883;0,0302080046385527;0,0302080046385527;0,278574705123901;1;0,0410000011324883;0,274919599294662;0,507415413856506;13,8262357711792;0,0410000011324883;13,8262357711792;0,278574705123901;0,388143688440323;0,554627060890198;0,507228374481201;0,00416457885876298;0,554627060890198;0,388143688440323;0,00405042944476008;0,0410000011324883;0,0410000011324883;70,5254821777344;70,5254821777344;13,4293174743652;0,00416457885876298;0,507228374481201;0,0410000011324883;964,687316894531;3355,23486328125;27900594;1;1;0,0000953477647271939;0,053155;1;0,480000000000012;29796,17578125;64;14,3192462921143;0,166666666666667;2,17648673057556;0,1754;0,0531699992716312;5282,1013;0,771615922451019;0;0,480000000000012;-25,649305556;4;0,0000172854652191745;50;3;1;1,1;50;500;1500;1150;0,0453295707702637;3800;0,0350803360342979;3,5;3800;1;0,17;0,47;0,32;0;0,03;0,01
-25,65;-49,34;16;0,0410000011324883;0,0316427052021027;0,0316427052021027;0,281729876995087;4;0,0410000011324883;0,279948979616165;0,524610042572022;12,7533702850342;0,0410000011324883;12,7533702850342;0,281729876995087;0,401986956596375;0,571668744087219;0,524610042572022;0,00404685363173485;0,571668744087219;0,401986956596375;0,00404685363173485;0,0410000011324883;0,0410000011324883;60,8619689941406;60,8619689941406;12,7533702850342;0,00404685363173485;0,524610042572022;0,0410000011324883;902,989135742187;1505,71118164063;27900594;1;1;0,000214532468817197;0,05314;1;0,339999999999997;67041,3984375;16;8,32870578765869;0,0444444444444445;2,20153164863586;0,0036;0,0529749989509583;5282,1013;0,6730095744133;0;0,339999999999997;-25,649305556;4;0,0000701586468494497;50;3;1;1,1;50;500;1500;1150;0,0625433623790741;3800;0,0351388864219189;3,5;3800;1;0,08;0,38;0,22;0;0,32;0
