ParameterName,default,75.3950188417348,74.85282736394826,36.69913980416476,29.866901101157453,29.715434127722755,29.401693327498286,29.09337541594613,29.037629987378807,28.755615052560167,28.561225385183292,28.535053897226874,28.501524986360554,28.501524923537364,28.470777080278683,43.44192575966343,43.24361873969891,42.87699608434581,42.799233874822306,42.79324550389517,34.09222914939057,33.73490185989395,33.602028796491844,27.954030756639348,27.94926400681296,27.930028974072737,27.922986174506292,27.900342077747908,27.793185158808086,27.746968029369317,27.72167870466906,27.72167865317419
UpperZoneTimeConstant,9.89046941501782,22.55713794429417,11.790809264257051,11.790809264257051,11.790809264257051,10.403780834118947,5.951745028915892,17.79836646995401,17.79836646995401,16.484407846294353,16.484407846294353,25.29488623311773,39.53226237734092,39.53226237734092,33.80669968555399,17.907821301624715,17.907821301624715,17.907821301624715,13.684897467357303,25.129551964982863,25.129551964982863,25.129551964982863,27.10313687645012,20.315452483407817,23.967542118009828,23.967542118009828,27.679651741935285,27.679651741935285,27.679651741935285,39.85162032093481,35.85308395293971,35.85308395293971
LowerZoneTimeConstant,549.4796455824301,398.91163578776104,1912.170750173973,1489.381277556813,1489.381277556813,1489.381277556813,1489.381277556813,521.2192943249582,521.2192943249582,2456.772442602618,6201.533650157714,6201.533650157714,6201.533650157714,6201.533650157714,9866.146204872399,3945.339447216418,2459.4846501675356,2459.4846501675356,1614.9527103581547,1515.230130541423,860.7341757051745,1898.3529470371304,4229.509845052666,4229.509845052666,4497.2903523219775,5407.329538725113,5407.329538725113,6265.6960023527245,6309.488286712445,9959.853625617998,9959.853625617998,9959.853625617998
GwPercValue,1.47473869929457,1.2741520767876224,0.7729233499978384,0.7729233499978384,1.141176825152182,0.9539302261013591,0.9539302261013591,0.956334041697262,1.4135403110624394,1.4135403110624394,1.878002603176107,1.878002603176107,1.7647402166572332,1.7647402166572332,1.6613319648226952,1.005,1.005,0.9336187701656471,0.9336187701656471,0.9260063023877155,0.9260063023877155,0.9260063023877155,0.9260063023877155,0.9260063023877155,0.9260063023877155,0.9260063023877155,1.0446707524033991,1.0446707524033991,1.0446707524033991,1.0446707524033991,1.0719288833585023,1.0719288833585023
LZThreshold,28.67962583409484,7.239657282360065,4.513698111194171,3.943959539942125,6.354571056906412,8.428317020762297,8.494321447269986,3.8104291638189736,4.277685222069315,2.156075055163034,2.156075055163034,1.534911141547472,1.534911141547472,4.214510082354314,4.214510082354314,13.502960957449584,14.038813780492442,8.408895222925752,21.16106481220183,19.37692348718661,21.237549545923727,15.387405095004059,15.387405095004059,11.710704999243216,1.9946127757394585,0.9739150941828396,0.9739150941828396,7.941854214568085,7.941854214568085,7.941854214568085,12.766813719073788,12.766813719073788
b_Xinanjiang,2.932745640651581,1.8993773229891118,1.8993773229891118,1.7744033466727855,2.3077896752419376,1.159010713528849,0.6650940332684124,0.6650940332684124,0.38731364308855165,0.38731364308855165,0.819799991906054,0.819799991906054,0.819799991906054,0.819799991906054,0.8573641721588658,3.085065591474947,3.085065591474947,3.085065591474947,1.830997396595768,1.830997396595768,1.830997396595768,0.1376681688042798,0.9244663447283452,0.707728976865734,0.6991239569056031,0.92095392782709,0.43267913715364936,0.43267913715364936,0.43267913715364936,0.6442741000443535,0.6442741000443535,0.6442741000443535
PowerPrefFlow,0.9910476672951972,3.5702674767784877,1.883616983498012,1.5857371412635806,1.262801467048799,2.8377015279306166,2.8377015279306166,2.8377015279306166,1.700167700801022,1.700167700801022,1.700167700801022,2.6550014163852937,2.6550014163852937,2.6550014163852937,2.6550014163852937,4.033838082152621,2.629203465817749,1.1499295973560737,1.1499295973560737,1.1499295973560737,1.1499295973560737,1.1499295973560737,1.4237664340622274,1.0262379498251906,1.0262379498251906,2.6913323057099454,0.588202756411988,0.588202756411988,1.855769928462317,2.359424420938973,2.359424420938973,2.359424420938973
SnowMeltCoef,3.675248944532224,5.986116591004611,5.598539037569017,6.398580488113982,5.248828767781221,5.248828767781221,5.248828767781221,5.248828767781221,5.655494085655251,5.655494085655251,5.369513384668632,5.369513384668632,5.800298526108721,5.153911336467622,5.153911336467622,4.643574518236219,4.643574518236219,4.184871573255776,4.184871573255776,4.184871573255776,4.184871573255776,3.115208247636307,3.115208247636307,3.115208247636307,3.115208247636307,3.115208247636307,3.115208247636307,3.115208247636307,2.749566555105388,3.2597603657751244,3.2597603657751244,3.2597603657751244
CalChanMan,1.3743108413208576,1.4531115963844397,1.463393347887596,1.1166500696532093,1.3237693800981085,0.687524212558543,0.687524212558543,0.9291404264934138,0.9291404264934138,1.3621555011762871,1.430893402544933,1.430893402544933,1.3527966969881906,1.097899859239125,1.097899859239125,1.133551229656039,0.7793644066983001,0.7793644066983001,1.1567275081341606,1.6081636814404914,1.6081636814404914,1.6081636814404914,1.6081636814404914,1.2301093706784483,1.2301093706784483,1.1414127009016461,1.1414127009016461,1.3397623699608046,1.3397623699608046,1.329751226150502,1.329751226150502,1.1898199101312228
CalChanMan2,0.8606680495767594,2.710034224330059,3.985276747328604,4.523887649112032,4.645425582871291,3.375211956130284,2.996030787884858,3.7460503622829293,2.8384368439752086,3.957120437439424,4.660930394588881,4.444272226600702,3.201143048179274,3.201143048179274,3.491177809570406,2.75,2.6015449566667668,3.8063040642886454,1.9806435214755331,2.683599920188748,2.683599920188748,2.683599920188748,2.683599920188748,4.827142734291694,4.827142734291694,4.219484658335561,4.219484658335561,4.219484658335561,4.219484658335561,4.4055738820608825,4.450008629664521,4.450008629664521
LakeMultiplier,0.6688858102038712,0.6913914324647743,0.5794744238679328,0.5794744238679328,0.5794744238679328,1.2225457570401428,0.9174258992221416,0.9174258992221416,1.1409868847057423,0.8073217778832427,0.8736779903748781,0.8736779903748781,0.8736779903748781,0.5404269516871558,0.5404269516871558,1.269143740162113,1.2417421029030369,1.2417421029030369,1.2417421029030369,1.2417421029030369,1.1211542841608981,1.2402251817354908,1.2402251817354908,0.8891625092943604,0.866248721733298,0.866248721733298,1.2189823379023725,1.2512402118513821,0.9507622109534544,0.6992476145726522,0.5569951819402994,0.5569951819402994
adjust_Normal_Flood,0.1430891356877378,0.7625621308217672,0.6009994996929056,0.5666893268473284,0.30517794871709497,0.10412206794994547,0.10412206794994547,0.10412206794994547,0.28368337882341843,0.3217291005075325,0.19504343536307817,0.19504343536307817,0.44269990102764323,0.44269990102764323,0.44269990102764323,0.6065946070925743,0.7884180132895244,0.7884180132895244,0.8093073818461054,0.8060605075461847,0.8060605075461847,0.8060605075461847,0.28188914925957065,0.28188914925957065,0.034222033859879514,0.10074088088733348,0.1732265146840572,0.1732265146840572,0.34959858720930426,0.34959858720930426,0.12936314766793514,0.38788652958422465
ReservoirRnormqMult,0.4204429075172665,1.0053560035583144,0.9576948810826101,0.25068875636148147,0.613426229772909,0.6021975050845204,0.6021975050845204,0.6021975050845204,0.3363335794227356,0.3638033615839381,0.2633248908409555,0.3902824685966176,0.735823355785858,0.735823355785858,0.950356580401854,1.0975996736681422,1.5673320825496573,1.7526132385103081,1.5932245704858434,1.64507860599191,1.5921122298269665,1.5921122298269665,1.6197332439674301,1.6197332439674301,1.6197332439674301,1.6197332439674301,1.6197332439674301,1.97277084394823,1.97277084394823,1.664301056204319,1.664301056204319,1.664301056204319
AvWaterRateThreshold,95.42648167693062,55.07572285541225,60.97493417589036,46.30306771553031,34.454031015870896,34.454031015870896,16.78722277513356,5.068233925701298,4.40744615852845,4.40744615852845,4.40744615852845,4.40744615852845,4.40744615852845,4.40744615852845,4.40744615852845,50.5,50.5,43.05208241739329,95.07509502124438,85.21823561172727,89.07826136970817,89.07826136970817,66.01840919416617,66.01840919416617,66.01840919416617,61.96644075313393,94.0591425260186,97.87519709021261,97.87519709021261,97.87519709021261,69.70992307764061,69.70992307764061
QSplitMult,11.887062533775287,15.941606226774251,18.914281142856687,15.29426490416374,19.7720664168667,18.650209292585274,17.3628106226352,16.348926522650867,16.211537272766673,17.227523233004476,17.227523233004476,17.227523233004476,19.165091151466694,19.165091151466694,19.165091151466694,9.900833433769833,3.2664244872674004,3.2664244872674004,3.2664244872674004,5.329903035833183,4.760258938140461,5.348842040373025,11.676839931432074,11.676839931432074,15.689290902148212,15.689290902148212,15.689290902148212,19.40347411485543,19.40347411485543,18.372088790313107,18.372088790313107,18.372088790313107
ChanBottomWMult,1.474495942128084,2.466225246993103,2.466225246993103,2.5382726750227893,2.5382726750227893,4.453228770256315,3.667984022843676,3.4884468821146815,3.4884468821146815,3.4884468821146815,4.604484555185606,4.604484555185606,4.066844848683538,3.9429061603538735,3.925676022874773,2.5,2.1142869555585633,0.9015071021503003,0.9015071021503003,0.9015071021503003,1.7082953477075482,1.7082953477075482,1.5762549181302432,1.5762549181302432,1.5762549181302432,0.49127979768169405,0.49127979768169405,1.4767400240926942,2.1460496134143217,2.3135569213014135,2.3135569213014135,2.8599953910684084
ChanDepthTMult,1.187900375379896,2.1360611784782164,2.1360611784782164,1.0495177712660002,1.8230956655720394,1.1708849859089951,1.1708849859089951,1.1708849859089951,1.1708849859089951,1.1708849859089951,1.1708849859089951,2.0553926669777605,2.0553926669777605,2.0553926669777605,2.0553926669777605,2.0402642252298957,1.0691525373913828,1.8449139689572827,2.2919573645514024,2.2919573645514024,2.8910958025203732,2.81741240133135,2.81741240133135,2.81741240133135,2.81741240133135,2.81741240133135,2.81741240133135,2.81741240133135,2.81741240133135,1.5495462298952032,3.03498515144918,2.4885632951372845
